"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"dementia","0.00544","mental or behavioral dysfunction"
"nervous system disorder","0.00544","disease or syndrome"
"breast","0.00544","body part, organ, or organ component"
"alcoholic intoxication chronic","0.00495","mental or behavioral dysfunction"
"unstable status","0.00495","finding"
"dyskinetic syndrome","0.00396","disease or syndrome - finding"
"craniocerebral trauma","0.00396","injury or poisoning"
"diabetes mellitus","0.00346","disease or syndrome - pharmacologic substance"
"thyroid gland","0.00297","body part, organ, or organ component - disease or syndrome - pharmacologic substance"
"tardive dyskinesia","0.00297","disease or syndrome"
"alcohol abuse","0.00247","mental or behavioral dysfunction"
"consciousness related finding","0.00247","finding"
"injury wounds","0.00247","body substance - injury or poisoning"
"brain diseases","0.00247","disease or syndrome"
"caffeine","0.00198","organic chemical - pharmacologic substance - therapeutic or preventive procedure"
"violent","0.00198","mental or behavioral dysfunction"
"hiv","0.00198","disease or syndrome - pharmacologic substance - virus"
"cardiovascular diseases","0.00198","disease or syndrome"
"illicit drugs","0.00198","hazardous or poisonous substance - pharmacologic substance"
"unconscious state","0.00198","disease or syndrome - finding"
"cerebrovascular accident","0.00198","disease or syndrome - therapeutic or preventive procedure"
"malignant neoplasms","0.00198","biologically active substance - finding - neoplastic process - pharmacologic substance - therapeutic or preventive procedure"
"hypersensitivity","0.00148","clinical attribute - finding - pathologic function"
"benign rolandic epilepsy","0.00148","disease or syndrome - therapeutic or preventive procedure"
"investigational new drugs","0.00148","pharmacologic substance - therapeutic or preventive procedure"
"brain injuries","0.00148","injury or poisoning"
"suicide attempt","0.00148","finding - mental or behavioral dysfunction"
"drug abuse","0.00148","mental or behavioral dysfunction"
"kidney diseases","0.00099","disease or syndrome"
"congestive heart failure","0.00099","congenital abnormality - disease or syndrome"
"nervousness","0.00099","sign or symptom"
"myocardial infarction","0.00099","disease or syndrome - finding"
"delirium","0.00099","mental or behavioral dysfunction"
"heart diseases","0.00099","disease or syndrome"
"cardiac arrhythmia","0.00099","finding - pathologic function"
"neurological observations","0.00099","finding"
"liver diseases","0.00099","disease or syndrome"
"lactation","0.00049","organ or tissue function"
