"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"malignant neoplasms","0.06452","biologically active substance - finding - neoplastic process - pharmacologic substance - therapeutic or preventive procedure"
"stimulant","0.05376","pharmacologic substance"
"prostaglandins","0.05376","biologically active substance - pharmacologic substance"
"electrocardiogram","0.05376","diagnostic procedure - finding - organic chemical - pharmacologic substance"
"pregnancy tests","0.05376","diagnostic procedure"
"infantile neuroaxonal dystrophy","0.05376","disease or syndrome"
"psychoactive substances","0.05376","hazardous or poisonous substance - pharmacologic substance"
"acetylcysteine","0.05376","pharmacologic substance - therapeutic or preventive procedure"
"asthma","0.04301","disease or syndrome"
"anti-anxiety agents","0.04301","pharmacologic substance"
"delirium dementia amnestic cognitive disorders","0.04301","mental or behavioral dysfunction"
"stabilizer - function","0.04301","organ or tissue function"
"pervasive development disorder","0.04301","congenital abnormality - inorganic chemical - mental or behavioral dysfunction - pharmacologic substance"
"nervousness","0.04301","sign or symptom"
"hematological disease","0.04301","disease or syndrome"
"benzodiazepines","0.04301","organic chemical - pharmacologic substance"
"schizoaffective disorder","0.04301","mental or behavioral dysfunction"
"craniocerebral trauma","0.04301","injury or poisoning"
"cardiac arrhythmia","0.04301","finding - pathologic function"
"opiates","0.04301","hazardous or poisonous substance - mental or behavioral dysfunction - pharmacologic substance"
"mood disorders","0.04301","mental or behavioral dysfunction"
"severe depression","0.04301","mental or behavioral dysfunction"
"hypertensive disease","0.04301","biologically active substance - disease or syndrome - finding"
"suicide attempt","0.04301","finding - mental or behavioral dysfunction"
"neurological observations","0.04301","finding"
"liver diseases","0.04301","disease or syndrome"
"current therapy","0.04301","therapeutic or preventive procedure"
"clonidine","0.03226","organic chemical - pharmacologic substance"
"beck depression inventory","0.03226","diagnostic procedure"
"anxiety disorders","0.03226","finding - mental or behavioral dysfunction"
"alanine transaminase","0.03226","congenital abnormality - disease or syndrome - enzyme"
"alcohol abuse","0.03226","mental or behavioral dysfunction"
"multiple sclerosis","0.03226","body part, organ, or organ component - disease or syndrome - finding"
"magnetic resonance imaging","0.03226","diagnostic procedure"
"substance use disorders","0.03226","mental or behavioral dysfunction"
"alcoholic intoxication chronic","0.03226","mental or behavioral dysfunction"
"drug dependence","0.03226","mental or behavioral dysfunction"
"claustrophobia","0.03226","mental or behavioral dysfunction"
"cysteine","0.03226","biologically active substance"
"drugs non-prescription","0.03226","pharmacologic substance - therapeutic or preventive procedure"
"osteochondritis dissecans","0.03226","disease or syndrome - mental or behavioral dysfunction"
"anaplastic oligodendroglioma","0.03226","neoplastic process"
"disability","0.03226","finding"
"liver failure","0.03226","disease or syndrome"
"anticoagulants","0.03226","pharmacologic substance"
"borderline personality disorder","0.03226","disease or syndrome - mental or behavioral dysfunction"
"obsessive-compulsive disorder","0.03226","disease or syndrome - mental or behavioral dysfunction"
"cognition disorders","0.03226","mental or behavioral dysfunction"
"observation of attack","0.03226","finding"
"opioids","0.03226","hazardous or poisonous substance - organic chemical - pharmacologic substance"
"suicide risk","0.03226","finding"
"brain injuries","0.03226","injury or poisoning"
"compulsive disorder","0.03226","finding"
"aggressive behavior","0.03226","mental or behavioral dysfunction"
"phosphatidylinositols","0.03226","biologically active substance"
"antisocial behavior","0.03226","mental or behavioral dysfunction"
"counter brand of terbufos","0.03226","hazardous or poisonous substance"
"cerebrovascular accident","0.03226","disease or syndrome - therapeutic or preventive procedure"
"organic disorders","0.03226","disease or syndrome"
"manic episode","0.03226","mental or behavioral dysfunction"
"cancer remission","0.03226","finding - neoplastic process"
"sertraline","0.02151","organic chemical - pharmacologic substance"
"pharmacotherapy","0.02151","therapeutic or preventive procedure"
"body mass index","0.02151","clinical attribute - diagnostic procedure"
"stimulation procedure","0.02151","therapeutic or preventive procedure"
"impulse control disorders","0.02151","mental or behavioral dysfunction"
"phobia specific","0.02151","mental or behavioral dysfunction"
"personality inventories","0.02151","diagnostic procedure"
"selective serotonin re-uptake inhibitor","0.02151","pharmacologic substance"
"negative finding","0.02151","finding"
"blood pressure finding","0.02151","finding"
"moderate adverse event","0.02151","finding"
"medical history","0.02151","finding"
"lung","0.02151","body part, organ, or organ component - disease or syndrome"
"psychiatric problem","0.02151","mental or behavioral dysfunction"
"contraceptives oral","0.02151","pharmacologic substance - therapeutic or preventive procedure"
"tic disorder","0.02151","mental or behavioral dysfunction"
"movement disorders","0.02151","disease or syndrome"
"treatment-psychosocial effects","0.02151","finding"
"psychostimulant","0.02151","pharmacologic substance"
"attention deficit hyperactivity disorder","0.02151","disease or syndrome - mental or behavioral dysfunction"
"phobic anxiety disorder","0.02151","mental or behavioral dysfunction"
"malaise","0.01075","finding - sign or symptom"
"auditory recruitment","0.01075","disease or syndrome"
"relate - vinyl resin","0.01075","organic chemical"
"operative surgical procedures","0.01075","diagnostic procedure - therapeutic or preventive procedure"
"mercury","0.01075","hazardous or poisonous substance"
"bleomycin-cisplatin protocol","0.01075","therapeutic or preventive procedure"
"hand skill relative","0.01075","disease or syndrome"
"diagnosis psychiatric","0.01075","mental or behavioral dysfunction"
