"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"operative surgical procedures","0.032","diagnostic procedure - therapeutic or preventive procedure"
"clonidine","0.032","organic chemical - pharmacologic substance"
"liver failure","0.032","disease or syndrome"
"chorionic gonadotropin","0.032","disease or syndrome - pharmacologic substance"
"counter brand of terbufos","0.032","hazardous or poisonous substance"
"treatment-psychosocial effects","0.032","finding"
"suicide risk","0.032","finding"
"stimulation procedure","0.032","therapeutic or preventive procedure"
"phosphatidylinositols","0.032","biologically active substance"
"hand skill relative","0.032","disease or syndrome"
"diagnosis psychiatric","0.032","mental or behavioral dysfunction"
"sertraline","0.032","organic chemical - pharmacologic substance"
"pharmacotherapy","0.032","therapeutic or preventive procedure"
"gonadotropins","0.032","pharmacologic substance"
"lung","0.032","body part, organ, or organ component - disease or syndrome"
"movement disorders","0.032","disease or syndrome"
"alcoholic intoxication chronic","0.032","mental or behavioral dysfunction"
"beck depression inventory","0.032","diagnostic procedure"
"phobia specific","0.032","mental or behavioral dysfunction"
"mercury","0.032","hazardous or poisonous substance"
"cysteine","0.032","biologically active substance"
"explosive personality disorder","0.032","mental or behavioral dysfunction"
"cerebrovascular accident","0.032","disease or syndrome - therapeutic or preventive procedure"
"intermittent explosive disorder","0.032","mental or behavioral dysfunction"
"alanine transaminase","0.032","congenital abnormality - disease or syndrome - enzyme"
"malaise","0.032","finding - sign or symptom"
"auditory recruitment","0.032","disease or syndrome"
"relate - vinyl resin","0.032","organic chemical"
"drug dependence","0.032","mental or behavioral dysfunction"
"impulse control disorders","0.032","mental or behavioral dysfunction"
"tic disorder","0.032","mental or behavioral dysfunction"
"anaplastic oligodendroglioma","0.032","neoplastic process"
"drugs non-prescription","0.032","pharmacologic substance - therapeutic or preventive procedure"
"anticoagulants","0.032","pharmacologic substance"
"borderline personality disorder","0.032","disease or syndrome - mental or behavioral dysfunction"
"psychostimulant","0.032","pharmacologic substance"
"psychiatric problem","0.032","mental or behavioral dysfunction"
"claustrophobia","0.032","mental or behavioral dysfunction"
"progressive disease","0.032","disease or syndrome - finding - neoplastic process"
"cognition disorders","0.032","mental or behavioral dysfunction"
"observation of attack","0.032","finding"
"dopamine agonists","0.032","pharmacologic substance"
"brain injuries","0.032","injury or poisoning"
"multiple sclerosis","0.032","body part, organ, or organ component - disease or syndrome - finding"
"manic episode","0.032","mental or behavioral dysfunction"
"antisocial behavior","0.032","mental or behavioral dysfunction"
