"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"major depressive disorder","0.01865","mental or behavioral dysfunction"
"airway structure","0.01816","body part, organ, or organ component"
"narcolepsy","0.01766","disease or syndrome"
"serum","0.01766","biologically active substance - body substance - pharmacologic substance"
"cerebrovascular accident","0.01570","disease or syndrome - therapeutic or preventive procedure"
"chronic obstructive airway disease","0.01472","disease or syndrome"
"blood pressure finding","0.01472","finding"
"arteries","0.01374","body part, organ, or organ component"
"anxiety disorders","0.01325","finding - mental or behavioral dysfunction"
"psychotropic drugs","0.01325","pharmacologic substance"
"benzodiazepines","0.01276","organic chemical - pharmacologic substance"
"neoplasm metastasis","0.01276","neoplastic process"
"nose","0.01276","body part, organ, or organ component - disease or syndrome"
"hypnotics","0.01276","pharmacologic substance"
"pressure.airway","0.01178","clinical attribute"
"dementia","0.01129","mental or behavioral dysfunction"
"antidepressive agents","0.01129","pharmacologic substance"
"exercise pain management","0.00981","therapeutic or preventive procedure"
"limb structure","0.00932","body part, organ, or organ component"
"unipolar depression","0.00883","mental or behavioral dysfunction"
"screening for cancer","0.00883","diagnostic procedure"
"impaired cognition","0.00883","finding - mental or behavioral dysfunction"
"injury wounds","0.00834","body substance - injury or poisoning"
"heart ventricle","0.00785","body part, organ, or organ component"
"epilepsy","0.00736","disease or syndrome"
"congestive heart failure","0.00687","congenital abnormality - disease or syndrome"
"smoking","0.00687","hazardous or poisonous substance - individual behavior"
"opioids","0.00687","hazardous or poisonous substance - organic chemical - pharmacologic substance"
"shift worker","0.00638","finding"
"household composition","0.00638","finding"
"movement disorders","0.00638","disease or syndrome"
"bipolar disorder","0.00638","mental or behavioral dysfunction"
"caffeine","0.00638","organic chemical - pharmacologic substance - therapeutic or preventive procedure"
"schizophrenia","0.00589","mental or behavioral dysfunction"
"consumption-archaic term for tb","0.00589","disease or syndrome"
"sleep apnea central","0.00589","disease or syndrome"
"lung diseases obstructive","0.00540","disease or syndrome"
"breast","0.00540","body part, organ, or organ component"
"oxygen","0.00540","pharmacologic substance"
"antipsychotic agents","0.00540","pharmacologic substance"
"congenital abnormality","0.00540","congenital abnormality - disease or syndrome"
"stimulant","0.00540","pharmacologic substance"
"asthma","0.00491","disease or syndrome"
"substance abuse problem","0.00491","mental or behavioral dysfunction"
"alcoholic intoxication chronic","0.00491","mental or behavioral dysfunction"
"adrenergic beta-antagonists","0.00491","pharmacologic substance"
"unstable status","0.00491","finding"
"melatonin","0.00491","organic chemical - pharmacologic substance"
"psychotic disorders","0.00442","mental or behavioral dysfunction"
"diabetes mellitus","0.00442","disease or syndrome - pharmacologic substance"
"nocturnal myoclonus syndrome","0.00442","disease or syndrome"
"heart diseases","0.00442","disease or syndrome"
"hypersensitivity","0.00442","clinical attribute - finding - pathologic function"
"suicidal","0.00393","finding"
"cardiovascular diseases","0.00393","disease or syndrome"
"myocardial infarction","0.00393","disease or syndrome - finding"
"hepatic","0.00343","body location or region"
"sedatives","0.00294","pharmacologic substance"
"narcotics","0.00294","biologically active substance - hazardous or poisonous substance - pharmacologic substance"
"nervousness","0.00294","sign or symptom"
"craniocerebral trauma","0.00294","injury or poisoning"
"angina pectoris","0.00294","sign or symptom"
"drug abuse","0.00294","mental or behavioral dysfunction"
"chronic disease","0.00294","disease or syndrome"
"anti-anxiety agents","0.00245","pharmacologic substance"
"drugs non-prescription","0.00245","pharmacologic substance - therapeutic or preventive procedure"
"counter brand of terbufos","0.00245","hazardous or poisonous substance"
"investigational new drugs","0.00245","pharmacologic substance - therapeutic or preventive procedure"
"neurological observations","0.00245","finding"
"kidney diseases","0.00196","disease or syndrome"
"nervous system disorder","0.00196","disease or syndrome"
"cardiac arrhythmia","0.00196","finding - pathologic function"
"alcohol abuse","0.00147","mental or behavioral dysfunction"
"antihistamines","0.00147","organic chemical - pharmacologic substance"
"angina unstable","0.00147","disease or syndrome"
"liver diseases","0.00049","disease or syndrome"
