"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"dyssomnias","0.02061","disease or syndrome - sign or symptom"
"serum","0.01963","biologically active substance - body substance - pharmacologic substance"
"pharmacotherapy","0.01766","therapeutic or preventive procedure"
"post-traumatic stress disorder","0.01717","mental or behavioral dysfunction"
"mild adverse event","0.01325","finding"
"asleep","0.01227","finding"
"multiple endocrine neoplasia","0.01227","antibiotic - neoplastic process - organic chemical"
"primary insomnia","0.01178","disease or syndrome"
"negative finding","0.01129","finding"
"treatment protocols","0.00834","therapeutic or preventive procedure"
"apnea hypopnea index","0.00834","finding"
