"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"breast","0.02716","body part, organ, or organ component"
"unipolar depression","0.02716","mental or behavioral dysfunction"
"injury wounds","0.02716","body substance - injury or poisoning"
"major depressive disorder","0.02653","mental or behavioral dysfunction"
"systolic pressure","0.02527","clinical attribute - diagnostic procedure"
"exercise pain management","0.02527","therapeutic or preventive procedure"
"opioids","0.02527","hazardous or poisonous substance - organic chemical - pharmacologic substance"
"heart ventricle","0.02464","body part, organ, or organ component"
"dyssomnias","0.02401","disease or syndrome - sign or symptom"
"serum","0.02085","biologically active substance - body substance - pharmacologic substance"
"obesity","0.01895","disease or syndrome - finding"
"post-traumatic stress disorder","0.01769","mental or behavioral dysfunction"
"pharmacotherapy","0.01769","therapeutic or preventive procedure"
"excessive daytime somnolence","0.01642","sign or symptom"
"primary insomnia","0.01453","disease or syndrome"
"asleep","0.01263","finding"
"negative finding","0.01263","finding"
"mild adverse event","0.01137","finding"
"multiple endocrine neoplasia","0.01137","antibiotic - neoplastic process - organic chemical"
"apnea hypopnea index","0.01011","finding"
"treatment protocols","0.00758","therapeutic or preventive procedure"
