"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"exercise pain management","0.00821","therapeutic or preventive procedure"
"caffeine","0.00758","organic chemical - pharmacologic substance - therapeutic or preventive procedure"
"oxygen","0.00695","pharmacologic substance"
"systolic pressure","0.00695","clinical attribute - diagnostic procedure"
"injury wounds","0.00695","body substance - injury or poisoning"
"smoking","0.00695","hazardous or poisonous substance - individual behavior"
"opioids","0.00695","hazardous or poisonous substance - organic chemical - pharmacologic substance"
"dementia","0.00695","mental or behavioral dysfunction"
"sleep apnea central","0.00695","disease or syndrome"
"congestive heart failure","0.00632","congenital abnormality - disease or syndrome"
"shift worker","0.00632","finding"
"impaired cognition","0.00632","finding - mental or behavioral dysfunction"
"consumption-archaic term for tb","0.00632","disease or syndrome"
"epilepsy","0.00569","disease or syndrome"
"bipolar disorder","0.00569","mental or behavioral dysfunction"
"antipsychotic agents","0.00569","pharmacologic substance"
"stimulant","0.00569","pharmacologic substance"
"hypersensitivity","0.00569","clinical attribute - finding - pathologic function"
"diabetes mellitus","0.00505","disease or syndrome - pharmacologic substance"
"asthma","0.00505","disease or syndrome"
"household composition","0.00505","finding"
"movement disorders","0.00505","disease or syndrome"
"nocturnal myoclonus syndrome","0.00505","disease or syndrome"
"congenital abnormality","0.00505","congenital abnormality - disease or syndrome"
"schizophrenia","0.00505","mental or behavioral dysfunction"
"unstable status","0.00505","finding"
"breast","0.00505","body part, organ, or organ component"
"substance abuse problem","0.00442","mental or behavioral dysfunction"
"cardiovascular diseases","0.00442","disease or syndrome"
"adrenergic beta-antagonists","0.00442","pharmacologic substance"
"melatonin","0.00442","organic chemical - pharmacologic substance"
"sedatives","0.00379","pharmacologic substance"
"psychotic disorders","0.00379","mental or behavioral dysfunction"
"lung diseases obstructive","0.00379","disease or syndrome"
"myocardial infarction","0.00379","disease or syndrome - finding"
"heart diseases","0.00379","disease or syndrome"
"drug abuse","0.00379","mental or behavioral dysfunction"
"suicidal","0.00316","finding"
"hepatic","0.00316","body location or region"
"angina pectoris","0.00316","sign or symptom"
"investigational new drugs","0.00316","pharmacologic substance - therapeutic or preventive procedure"
"kidney diseases","0.00253","disease or syndrome"
"narcotics","0.00253","biologically active substance - hazardous or poisonous substance - pharmacologic substance"
"craniocerebral trauma","0.00190","injury or poisoning"
"nervousness","0.00190","sign or symptom"
"alcohol abuse","0.00190","mental or behavioral dysfunction"
"drugs non-prescription","0.00190","pharmacologic substance - therapeutic or preventive procedure"
"counter brand of terbufos","0.00190","hazardous or poisonous substance"
"neurological observations","0.00190","finding"
"nervous system disorder","0.00190","disease or syndrome"
"cardiac arrhythmia","0.00190","finding - pathologic function"
"chronic disease","0.00190","disease or syndrome"
"anti-anxiety agents","0.00126","pharmacologic substance"
"neuromuscular diseases","0.00126","disease or syndrome"
"antihistamines","0.00126","organic chemical - pharmacologic substance"
"anticonvulsants","0.00126","pharmacologic substance"
"angina unstable","0.00126","disease or syndrome"
"liver diseases","0.00063","disease or syndrome"
