"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"arteries","0.05882","body part, organ, or organ component"
"alcohol abuse","0.05882","mental or behavioral dysfunction"
"oxygen","0.05882","pharmacologic substance"
"active peptic ulcer","0.05882","disease or syndrome"
"heart ventricle","0.05882","body part, organ, or organ component"
"unconscious state","0.05882","disease or syndrome - finding"
"fibrillations","0.05882","disease or syndrome"
"consciousness related finding","0.05882","finding"
"cerebral trauma","0.05882","injury or poisoning"
"tissue damage","0.05882","injury or poisoning"
"angina pectoris","0.05882","sign or symptom"
"investigational new drugs","0.05882","pharmacologic substance - therapeutic or preventive procedure"
"dementia vascular","0.05882","disease or syndrome"
"adrenal cortex hormones","0.05882","pharmacologic substance"
"liver diseases","0.05882","disease or syndrome"
"psychotic disorders","0.04412","mental or behavioral dysfunction"
"hypothyroidism","0.04412","disease or syndrome"
"disability","0.04412","finding"
"hiv","0.04412","disease or syndrome - pharmacologic substance - virus"
"alanine transaminase","0.04412","congenital abnormality - disease or syndrome - enzyme"
"multiple sclerosis","0.04412","body part, organ, or organ component - disease or syndrome - finding"
"cardiac surgery procedures","0.04412","therapeutic or preventive procedure"
"delirium","0.04412","mental or behavioral dysfunction"
"anaplastic oligodendroglioma","0.04412","neoplastic process"
"cardiac conduction","0.04412","organ or tissue function"
"ventricular fibrillation","0.04412","disease or syndrome - finding"
"consumption-archaic term for tb","0.04412","disease or syndrome"
"heart atrium","0.04412","body part, organ, or organ component"
"cns disorder","0.04412","disease or syndrome"
"vitamin deficiency","0.04412","disease or syndrome"
"hormone replacement therapy","0.04412","therapeutic or preventive procedure"
"estrogens","0.04412","pharmacologic substance"
"neurological observations","0.04412","finding"
"folic acid deficiency","0.04412","disease or syndrome"
"sleep apnea syndromes","0.04412","disease or syndrome"
"follow-up status","0.04412","finding"
"brain diseases","0.04412","disease or syndrome"
"memory observations","0.04412","finding"
"medical contraindication","0.04412","finding"
"treatment protocols","0.02941","therapeutic or preventive procedure"
"mental status adverse event","0.02941","finding"
"neoplasm metastasis","0.02941","neoplastic process"
"acetylcholinesterase","0.02941","enzyme"
"lewy body disease","0.02941","disease or syndrome"
"frontotemporal dementia","0.02941","disease or syndrome"
"antipsychotic agents","0.02941","pharmacologic substance"
"cholinesterase inhibitors","0.02941","organic chemical - pharmacologic substance"
"donepezil","0.02941","organic chemical - pharmacologic substance"
"neuropsychological tests","0.02941","diagnostic procedure"
"congenital abnormality","0.02941","congenital abnormality - disease or syndrome"
"cholinesterases","0.02941","enzyme"
"mild adverse event","0.02941","finding"
"pharmacotherapy","0.02941","therapeutic or preventive procedure"
"pregnancy tests","0.02941","diagnostic procedure"
"platelets adverse event","0.02941","finding"
"life expectancy","0.02941","group attribute"
"physical assessment findings","0.02941","finding"
"neck","0.02941","body location or region"
"memantine","0.02941","organic chemical - pharmacologic substance"
"mass of body structure","0.02941","finding"
"household composition","0.01471","finding"
"relate - vinyl resin","0.01471","organic chemical"
"memory impairment","0.01471","finding - mental or behavioral dysfunction"
"positron-emission tomography","0.01471","diagnostic procedure"
"aspirin","0.01471","organic chemical - pharmacologic substance"
"nursing therapy","0.01471","therapeutic or preventive procedure"
"examination status","0.01471","finding"
"serum","0.01471","biologically active substance - body substance - pharmacologic substance"
"cognitive therapy","0.01471","diagnostic procedure - enzyme - hazardous or poisonous substance - therapeutic or preventive procedure"
"mild cognitive disorder","0.01471","mental or behavioral dysfunction"
