"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"mini-mental status exam","0.01591","diagnostic procedure"
"autistic disorder","0.01541","mental or behavioral dysfunction"
"hiv","0.01427","disease or syndrome - pharmacologic substance - virus"
"generalized anxiety disorder","0.01427","mental or behavioral dysfunction"
"dementia","0.01427","mental or behavioral dysfunction"
"schizoaffective disorder","0.01361","mental or behavioral dysfunction"
"hypertensive disease","0.01361","biologically active substance - disease or syndrome - finding"
"substance abuse problem","0.01312","mental or behavioral dysfunction"
"infantile neuroaxonal dystrophy","0.01279","disease or syndrome"
"suicidal","0.01214","finding"
"manic","0.01214","finding - mental or behavioral dysfunction"
"congenital abnormality","0.01214","congenital abnormality - disease or syndrome"
"neoplasm metastasis","0.01197","neoplastic process"
"fluoxetine","0.01148","organic chemical - pharmacologic substance"
"alcoholic intoxication chronic","0.01115","mental or behavioral dysfunction"
"psychotherapy","0.01099","therapeutic or preventive procedure"
"stimulant","0.01066","pharmacologic substance"
"stabilizer - function","0.01050","organ or tissue function"
"cognitive therapy","0.01050","diagnostic procedure - enzyme - hazardous or poisonous substance - therapeutic or preventive procedure"
"magnetic resonance imaging","0.01033","diagnostic procedure"
"benzodiazepines","0.00968","organic chemical - pharmacologic substance"
"benign rolandic epilepsy","0.00918","disease or syndrome - therapeutic or preventive procedure"
"injury wounds","0.00886","body substance - injury or poisoning"
"psychiatric problem","0.00869","mental or behavioral dysfunction"
"impaired cognition","0.00836","finding - mental or behavioral dysfunction"
"panic disorder","0.00820","disease or syndrome - mental or behavioral dysfunction"
"obsessive-compulsive disorder","0.00820","disease or syndrome - mental or behavioral dysfunction"
"cerebrovascular accident","0.00820","disease or syndrome - therapeutic or preventive procedure"
"disability","0.00804","finding"
"diabetes","0.00787","disease or syndrome"
"kidney","0.00771","body part, organ, or organ component"
"pervasive development disorder","0.00738","congenital abnormality - inorganic chemical - mental or behavioral dysfunction - pharmacologic substance"
"suicide attempt","0.00705","finding - mental or behavioral dysfunction"
"unstable status","0.00623","finding"
"stress disorders traumatic","0.00607","mental or behavioral dysfunction"
"illicit drugs","0.00574","hazardous or poisonous substance - pharmacologic substance"
"personality disorders","0.00558","mental or behavioral dysfunction"
"alcohol abuse","0.00541","mental or behavioral dysfunction"
"cardiovascular diseases","0.00525","disease or syndrome"
"heart diseases","0.00508","disease or syndrome"
"hepatic","0.00492","body location or region"
"psychotic symptoms","0.00492","sign or symptom"
"compulsive disorder","0.00476","finding"
"nicotine","0.00459","hazardous or poisonous substance - organic chemical - pharmacologic substance"
"developmental disabilities","0.00459","mental or behavioral dysfunction"
"breast","0.00394","body part, organ, or organ component"
"hypersensitivity","0.00394","clinical attribute - finding - pathologic function"
"substance dependence","0.00377","mental or behavioral dysfunction"
"myocardial infarction","0.00361","disease or syndrome - finding"
"mental retardation","0.00344","mental or behavioral dysfunction"
"craniocerebral trauma","0.00312","injury or poisoning"
"thyroid gland","0.00312","body part, organ, or organ component - disease or syndrome - pharmacologic substance"
"monoamine oxidase inhibitors","0.00295","organic chemical - pharmacologic substance"
"suicidality","0.00279","clinical attribute"
"nervous system disorder","0.00279","disease or syndrome"
"eating disorders","0.00262","mental or behavioral dysfunction"
"caffeine","0.00213","organic chemical - pharmacologic substance - therapeutic or preventive procedure"
"electroconvulsive therapy","0.00213","disease or syndrome - therapeutic or preventive procedure"
"drug abuse","0.00213","mental or behavioral dysfunction"
"investigational new drugs","0.00033","pharmacologic substance - therapeutic or preventive procedure"
