"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"depressed mood","0.02276","finding - mental or behavioral dysfunction"
"mental disorders","0.02276","mental or behavioral dysfunction"
"electrocardiogram","0.02124","diagnostic procedure - finding - organic chemical - pharmacologic substance"
"breast","0.01973","body part, organ, or organ component"
"substance abuse problem","0.01973","mental or behavioral dysfunction"
"replacement therapy","0.01973","therapeutic or preventive procedure"
"consumption-archaic term for tb","0.01973","disease or syndrome"
"liver function","0.01821","organ or tissue function"
"hypersensitivity","0.01821","clinical attribute - finding - pathologic function"
"psychotic disorders","0.01669","mental or behavioral dysfunction"
"nicotine transdermal patch","0.01669","clinical drug"
"varenicline","0.01669","organic chemical - pharmacologic substance"
"asthma","0.01669","disease or syndrome"
"contraception barrier","0.01669","therapeutic or preventive procedure"
"opiates","0.01669","hazardous or poisonous substance - mental or behavioral dysfunction - pharmacologic substance"
"screening for cancer","0.01669","diagnostic procedure"
"smokeless","0.01669","organic chemical - pharmacologic substance"
"non-smoker","0.01669","finding"
"relate - vinyl resin","0.01517","organic chemical"
"hypertensive disease","0.01517","biologically active substance - disease or syndrome - finding"
"pharmacotherapy","0.01366","therapeutic or preventive procedure"
"myocardial infarction","0.01366","disease or syndrome - finding"
"positive finding","0.01366","finding"
"alcoholic intoxication chronic","0.01366","mental or behavioral dysfunction"
"caffeine","0.01366","organic chemical - pharmacologic substance - therapeutic or preventive procedure"
"operative surgical procedures","0.01366","diagnostic procedure - therapeutic or preventive procedure"
"mint snuff","0.01366","hazardous or poisonous substance - pharmacologic substance"
"angina pectoris","0.01366","sign or symptom"
"bipolar disorder","0.01214","mental or behavioral dysfunction"
"arteries","0.01062","body part, organ, or organ component"
"unipolar depression","0.01062","mental or behavioral dysfunction"
"allergy severity - severe","0.01062","finding"
"angina unstable","0.01062","disease or syndrome"
"alcohol consumption","0.01062","individual behavior"
"tobacco dependence","0.00910","mental or behavioral dysfunction"
"hepatic","0.00910","body location or region"
"post-traumatic stress disorder","0.00910","mental or behavioral dysfunction"
"observation of attack","0.00910","finding"
"cardiac arrhythmia","0.00910","finding - pathologic function"
"investigational new drugs","0.00910","pharmacologic substance - therapeutic or preventive procedure"
"alcohol abuse","0.00910","mental or behavioral dysfunction"
"hiv","0.00759","disease or syndrome - pharmacologic substance - virus"
"chronic obstructive airway disease","0.00759","disease or syndrome"
"magnetic resonance imaging","0.00759","diagnostic procedure"
"blood vessel","0.00759","body part, organ, or organ component - finding"
"smoking cessation therapy","0.00759","therapeutic or preventive procedure"
"bupropion","0.00759","organic chemical - pharmacologic substance"
"cocaine","0.00759","hazardous or poisonous substance - injury or poisoning - organic chemical - pharmacologic substance"
"injury wounds","0.00759","body substance - injury or poisoning"
"antidepressive agents","0.00759","pharmacologic substance"
"major depressive disorder","0.00759","mental or behavioral dysfunction"
"psychotropic drugs","0.00607","pharmacologic substance"
"blood pressure finding","0.00607","finding"
"congenital abnormality","0.00607","congenital abnormality - disease or syndrome"
"counter brand of terbufos","0.00607","hazardous or poisonous substance"
"impaired cognition","0.00607","finding - mental or behavioral dysfunction"
"zyban","0.00607","organic chemical - pharmacologic substance"
"heart diseases","0.00607","disease or syndrome"
"anxiety disorders","0.00455","finding - mental or behavioral dysfunction"
"benzodiazepines","0.00455","organic chemical - pharmacologic substance"
"claustrophobia","0.00455","mental or behavioral dysfunction"
"bulimia","0.00455","mental or behavioral dysfunction"
"drugs non-prescription","0.00455","pharmacologic substance - therapeutic or preventive procedure"
"systolic pressure","0.00455","clinical attribute - diagnostic procedure"
"craniocerebral trauma","0.00455","injury or poisoning"
"mercury","0.00455","hazardous or poisonous substance"
"attention deficit hyperactivity disorder","0.00455","disease or syndrome - mental or behavioral dysfunction"
"drug abuse","0.00455","mental or behavioral dysfunction"
"stimulant","0.00455","pharmacologic substance"
"diabetes","0.00455","disease or syndrome"
"clonidine","0.00303","organic chemical - pharmacologic substance"
"kidney diseases","0.00303","disease or syndrome"
"epilepsy","0.00303","disease or syndrome"
"manic","0.00303","finding - mental or behavioral dysfunction"
"monoamine oxidase inhibitors","0.00303","organic chemical - pharmacologic substance"
"liver diseases","0.00303","disease or syndrome"
"insulin","0.00303","pharmacologic substance"
"gingiva","0.00303","body part, organ, or organ component - pharmacologic substance"
"chantix","0.00303","organic chemical - pharmacologic substance"
"suicide attempt","0.00303","finding - mental or behavioral dysfunction"
"diastole","0.00303","clinical attribute"
"migraine disorders","0.00303","disease or syndrome - therapeutic or preventive procedure"
"suicidal","0.00152","finding"
"anti-anxiety agents","0.00152","pharmacologic substance"
"cardiovascular diseases","0.00152","disease or syndrome"
"central nervous system neoplasms","0.00152","neoplastic process"
"unconscious state","0.00152","disease or syndrome - finding"
"consciousness related finding","0.00152","finding"
"opioids","0.00152","hazardous or poisonous substance - organic chemical - pharmacologic substance"
"dementia","0.00152","mental or behavioral dysfunction"
"cerebrovascular accident","0.00152","disease or syndrome - therapeutic or preventive procedure"
