"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"cardiovascular diseases","0.06677","disease or syndrome"
"asthma","0.06525","disease or syndrome"
"angina unstable","0.06373","disease or syndrome"
"nicotine transdermal patch","0.06222","clinical drug"
"observation of attack","0.06222","finding"
"lactation","0.06070","organ or tissue function"
"nicotine dependence","0.05766","mental or behavioral dysfunction"
"congenital abnormality","0.05766","congenital abnormality - disease or syndrome"
"smokeless","0.05766","organic chemical - pharmacologic substance"
"benzodiazepines","0.05615","organic chemical - pharmacologic substance"
"alcohol abuse","0.05463","mental or behavioral dysfunction"
"marihuana","0.05463","mental or behavioral dysfunction - organic chemical - pharmacologic substance"
"chronic obstructive airway disease","0.05311","disease or syndrome"
"monoamine oxidase inhibitors","0.05311","organic chemical - pharmacologic substance"
"panic disorder","0.05008","disease or syndrome - mental or behavioral dysfunction"
"hepatic","0.05008","body location or region"
"breast","0.05008","body part, organ, or organ component"
"kidney diseases","0.04856","disease or syndrome"
"pregnancy tests","0.04856","diagnostic procedure"
"investigational new drugs","0.04704","pharmacologic substance - therapeutic or preventive procedure"
"diastole","0.04704","clinical attribute"
"zyban","0.04552","organic chemical - pharmacologic substance"
"blood vessel","0.04552","body part, organ, or organ component - finding"
"major depressive disorder","0.04552","mental or behavioral dysfunction"
"physical assessment findings","0.04552","finding"
"claustrophobia","0.04401","mental or behavioral dysfunction"
"dermatologic disorders","0.04249","disease or syndrome"
"opiates","0.04249","hazardous or poisonous substance - mental or behavioral dysfunction - pharmacologic substance"
"consumption-archaic term for tb","0.04249","disease or syndrome"
"stimulant","0.04097","pharmacologic substance"
"anti-anxiety agents","0.03945","pharmacologic substance"
"alcoholic intoxication chronic","0.03945","mental or behavioral dysfunction"
"smoking cessation therapy","0.03945","therapeutic or preventive procedure"
"unconscious state","0.03945","disease or syndrome - finding"
"gingiva","0.03945","body part, organ, or organ component - pharmacologic substance"
"liver diseases","0.03794","disease or syndrome"
"cocaine","0.03794","hazardous or poisonous substance - injury or poisoning - organic chemical - pharmacologic substance"
"chantix","0.03794","organic chemical - pharmacologic substance"
"alcohol consumption","0.03794","individual behavior"
"bulimia","0.03642","mental or behavioral dysfunction"
"consciousness related finding","0.03642","finding"
"opioids","0.03490","hazardous or poisonous substance - organic chemical - pharmacologic substance"
"suicide attempt","0.03490","finding - mental or behavioral dysfunction"
"magnetic resonance imaging","0.03338","diagnostic procedure"
"central nervous system neoplasms","0.03338","neoplastic process"
"mint snuff","0.03338","hazardous or poisonous substance - pharmacologic substance"
"body mass index","0.03187","clinical attribute - diagnostic procedure"
"infantile neuroaxonal dystrophy","0.03187","disease or syndrome"
"operative surgical procedures","0.03187","diagnostic procedure - therapeutic or preventive procedure"
"eating disorders","0.03187","mental or behavioral dysfunction"
"dementia","0.03187","mental or behavioral dysfunction"
"clonidine","0.03035","organic chemical - pharmacologic substance"
"hiv","0.03035","disease or syndrome - pharmacologic substance - virus"
"caffeine","0.03035","organic chemical - pharmacologic substance - therapeutic or preventive procedure"
"drugs non-prescription","0.03035","pharmacologic substance - therapeutic or preventive procedure"
"insulin","0.03035","pharmacologic substance"
"electrocardiogram","0.03035","diagnostic procedure - finding - organic chemical - pharmacologic substance"
"mercury","0.03035","hazardous or poisonous substance"
"counter brand of terbufos","0.03035","hazardous or poisonous substance"
"pharmacotherapy","0.02883","therapeutic or preventive procedure"
"manic","0.02883","finding - mental or behavioral dysfunction"
"drug abuse","0.02883","mental or behavioral dysfunction"
"medical history","0.02883","finding"
"post-traumatic stress disorder","0.02883","mental or behavioral dysfunction"
"attention deficit hyperactivity disorder","0.02883","disease or syndrome - mental or behavioral dysfunction"
"migraine disorders","0.02883","disease or syndrome - therapeutic or preventive procedure"
"systolic pressure","0.02731","clinical attribute - diagnostic procedure"
"impaired cognition","0.02731","finding - mental or behavioral dysfunction"
"respiratory air","0.02731","body substance"
"diabetes","0.02731","disease or syndrome"
"moderate adverse event","0.02428","finding"
"liver function","0.02428","organ or tissue function"
"serum","0.02276","biologically active substance - body substance - pharmacologic substance"
"tobacco dependence","0.02124","mental or behavioral dysfunction"
"arteries","0.02124","body part, organ, or organ component"
"multiple endocrine neoplasia","0.02124","antibiotic - neoplastic process - organic chemical"
"severe combined immunodeficiency","0.01821","diagnostic procedure - disease or syndrome"
"relate - vinyl resin","0.01821","organic chemical"
"mass of body structure","0.01821","finding"
"schizoaffective disorder","0.01669","mental or behavioral dysfunction"
"contraception barrier","0.01669","therapeutic or preventive procedure"
"follow-up status","0.01669","finding"
"non-smoker","0.01517","finding"
"smoke","0.01366","hazardous or poisonous substance - individual behavior"
"carbon monoxide","0.01366","hazardous or poisonous substance - inorganic chemical"
"negative finding","0.01214","finding"
"cotinine","0.00607","organic chemical - pharmacologic substance"
"current smoker","0.00152","finding"
