"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"alanine transaminase","0.070","congenital abnormality - disease or syndrome - enzyme"
"antidepressive agents","0.069","pharmacologic substance"
"myocardial infarction","0.069","disease or syndrome - finding"
"pharmacotherapy","0.068","therapeutic or preventive procedure"
"medical history","0.068","finding"
"unipolar depression","0.068","mental or behavioral dysfunction"
"cocaine dependence","0.065","mental or behavioral dysfunction"
"heart diseases","0.065","disease or syndrome"
"aspartate transaminase","0.064","enzyme"
"injury wounds","0.064","body substance - injury or poisoning"
"craniocerebral trauma","0.063","injury or poisoning"
"nicotine dependence","0.062","mental or behavioral dysfunction"
"illicit drugs","0.061","hazardous or poisonous substance - pharmacologic substance"
"operative surgical procedures","0.061","diagnostic procedure - therapeutic or preventive procedure"
"blood pressure finding","0.059","finding"
"substance dependence","0.056","mental or behavioral dysfunction"
"dementia","0.056","mental or behavioral dysfunction"
"anxiety disorders","0.055","finding - mental or behavioral dysfunction"
"methadone","0.055","organic chemical - pharmacologic substance"
"detoxification procedure","0.053","therapeutic or preventive procedure"
"body mass index","0.053","clinical attribute - diagnostic procedure"
"cessation of smoking","0.053","finding - individual behavior"
"alcohol abuse","0.052","mental or behavioral dysfunction"
"breast","0.052","body part, organ, or organ component"
"cardiac arrhythmia","0.052","finding - pathologic function"
"consumption-archaic term for tb","0.051","disease or syndrome"
"liver function","0.051","organ or tissue function"
"impaired cognition","0.050","finding - mental or behavioral dysfunction"
"angina pectoris","0.048","sign or symptom"
"follow-up status","0.047","finding"
"investigational new drugs","0.047","pharmacologic substance - therapeutic or preventive procedure"
"nicotine replacement","0.046","therapeutic or preventive procedure"
"relate - vinyl resin","0.046","organic chemical"
"moderate adverse event","0.046","finding"
"severe combined immunodeficiency","0.046","diagnostic procedure - disease or syndrome"
"naltrexone","0.046","organic chemical - pharmacologic substance"
"smoke","0.045","hazardous or poisonous substance - individual behavior"
"nervous system disorder","0.045","disease or syndrome"
"cardiovascular diseases","0.045","disease or syndrome"
"infantile neuroaxonal dystrophy","0.044","disease or syndrome"
"serum","0.043","biologically active substance - body substance - pharmacologic substance"
"caffeine","0.043","organic chemical - pharmacologic substance - therapeutic or preventive procedure"
"encephalopathies","0.042","disease or syndrome - finding"
"cerebrovascular accident","0.042","disease or syndrome - therapeutic or preventive procedure"
"suicide attempt","0.042","finding - mental or behavioral dysfunction"
"blood vessel","0.041","body part, organ, or organ component - finding"
"major depressive disorder","0.041","mental or behavioral dysfunction"
"adverse reactions","0.040","antibiotic - biologically active substance - disease or syndrome - finding - organic chemical - pathologic function - pharmacologic substance - receptor"
"kidney diseases","0.039","disease or syndrome"
"diastole","0.039","clinical attribute"
"lactation","0.039","organ or tissue function"
"bilirubin","0.039","biologically active substance - laboratory or test result - organic chemical"
"unconscious state","0.039","disease or syndrome - finding"
"consciousness related finding","0.038","finding"
"bupropion","0.038","organic chemical - pharmacologic substance"
"drug abuse","0.037","mental or behavioral dysfunction"
"manic","0.036","finding - mental or behavioral dysfunction"
"disulfiram","0.036","body part, organ, or organ component - hazardous or poisonous substance - organic chemical - pharmacologic substance"
"drug dependence","0.036","mental or behavioral dysfunction"
"post-traumatic stress disorder","0.036","mental or behavioral dysfunction"
"pregnancy test negative","0.036","finding - laboratory or test result"
"neuropathy","0.036","disease or syndrome"
"substance use disorders","0.035","mental or behavioral dysfunction"
"diabetes mellitus","0.035","disease or syndrome - pharmacologic substance"
"personal satisfaction","0.034","finding"
"asthma","0.034","disease or syndrome"
"schizoaffective disorder","0.034","mental or behavioral dysfunction"
"mass of body structure","0.034","finding"
"lung","0.034","body part, organ, or organ component - disease or syndrome"
"monoamine oxidase inhibitors","0.033","organic chemical - pharmacologic substance"
"arteries","0.033","body part, organ, or organ component"
"mood disorders","0.033","mental or behavioral dysfunction"
"magnetic resonance imaging","0.033","diagnostic procedure"
"buprenorphine","0.032","organic chemical - pharmacologic substance"
"alcohol withdrawal syndrome","0.032","disease or syndrome"
"treatment protocols","0.031","therapeutic or preventive procedure"
"transaminases","0.031","enzyme"
"stimulant","0.031","pharmacologic substance"
"anticonvulsants","0.030","pharmacologic substance"
