"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"impaired cognition","0.00806","finding - mental or behavioral dysfunction"
"drug abuse","0.00806","mental or behavioral dysfunction"
"nicotine replacement","0.00774","therapeutic or preventive procedure"
"magnetic resonance imaging","0.00774","diagnostic procedure"
"cardiac arrhythmia","0.00774","finding - pathologic function"
"injury wounds","0.00742","body substance - injury or poisoning"
"consciousness related finding","0.00710","finding"
"mood disorders","0.00645","mental or behavioral dysfunction"
"adverse reactions","0.00645","antibiotic - biologically active substance - disease or syndrome - finding - organic chemical - pathologic function - pharmacologic substance - receptor"
"transaminases","0.00645","enzyme"
"myocardial infarction","0.00613","disease or syndrome - finding"
"alcohol withdrawal syndrome","0.00613","disease or syndrome"
"caffeine","0.00581","organic chemical - pharmacologic substance - therapeutic or preventive procedure"
"manic","0.00548","finding - mental or behavioral dysfunction"
"blood vessel","0.00548","body part, organ, or organ component - finding"
"lung","0.00516","body part, organ, or organ component - disease or syndrome"
"antidepressive agents","0.00516","pharmacologic substance"
"angina pectoris","0.00484","sign or symptom"
"anticonvulsants","0.00419","pharmacologic substance"
"naltrexone","0.00419","organic chemical - pharmacologic substance"
"epilepsy","0.00323","disease or syndrome"
"monoamine oxidase inhibitors","0.00323","organic chemical - pharmacologic substance"
"investigational new drugs","0.00323","pharmacologic substance - therapeutic or preventive procedure"
"suicidal","0.00290","finding"
"asthma","0.00290","disease or syndrome"
"unconscious state","0.00290","disease or syndrome - finding"
"dementia","0.00290","mental or behavioral dysfunction"
"suicide attempt","0.00290","finding - mental or behavioral dysfunction"
"cerebrovascular accident","0.00290","disease or syndrome - therapeutic or preventive procedure"
"heart diseases","0.00290","disease or syndrome"
"kidney diseases","0.00258","disease or syndrome"
"bupropion","0.00258","organic chemical - pharmacologic substance"
"craniocerebral trauma","0.00226","injury or poisoning"
"nervous system disorder","0.00194","disease or syndrome"
"cardiovascular diseases","0.00129","disease or syndrome"
"disulfiram","0.00097","body part, organ, or organ component - hazardous or poisonous substance - organic chemical - pharmacologic substance"
"lactation","0.00065","organ or tissue function"
