"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"operative surgical procedures","0.058","diagnostic procedure - therapeutic or preventive procedure"
"moderate adverse event","0.058","finding"
"pulmonary resonance","0.058","finding"
"left ventricular ejection fraction","0.058","laboratory or test result"
"angina pectoris","0.058","sign or symptom"
"hematoma subdural","0.058","enzyme - pathologic function"
"cord - body parts","0.058","body part, organ, or organ component - disease or syndrome"
"sterility","0.058","pathologic function"
"alcohol abuse","0.058","mental or behavioral dysfunction"
"human chorionic gonadotropin","0.058","disease or syndrome - pharmacologic substance"
"alcoholic intoxication chronic","0.058","mental or behavioral dysfunction"
"family history","0.058","congenital abnormality - disease or syndrome - enzyme - finding"
"positron-emission tomography","0.058","diagnostic procedure"
"immunodeficiency virus","0.058","virus"
"multiple endocrine neoplasia","0.058","antibiotic - neoplastic process - organic chemical"
"investigational agents","0.058","pharmacologic substance"
"schizophrenia","0.058","mental or behavioral dysfunction"
"motor neuron disease","0.058","disease or syndrome"
"heart ventricle","0.058","body part, organ, or organ component"
"niemann-pick diseases","0.058","disease or syndrome"
"injury wounds","0.058","body substance - injury or poisoning"
"dementia vascular","0.058","disease or syndrome"
"finding of platelet count","0.058","laboratory or test result"
"hearing examination finding","0.058","finding"
"metabolic diseases","0.058","disease or syndrome"
"leukodystrophy metachromatic","0.058","disease or syndrome"
"alzheimer s disease","0.058","antibiotic - biologically active substance - body part, organ, or organ component - disease or syndrome - pathologic function - therapeutic or preventive procedure"
"pfaundler-hurler syndrome","0.058","disease or syndrome"
"nuclear pore complex","0.058","biologically active substance - disease or syndrome - neoplastic process"
"psychotropic drugs","0.058","pharmacologic substance"
"heart diseases","0.058","disease or syndrome"
"myocardial infarction","0.058","disease or syndrome - finding"
"behavior disorders","0.058","injury or poisoning - mental or behavioral dysfunction"
"alpha-mannosidosis","0.058","disease or syndrome"
"multiple sclerosis","0.058","body part, organ, or organ component - disease or syndrome - finding"
"mucopolysaccharidosis vi","0.043","disease or syndrome"
"disability","0.043","finding"
"cochlear structure","0.043","body part, organ, or organ component"
"transient ischemic attack","0.043","disease or syndrome"
"clozapine","0.043","organic chemical - pharmacologic substance"
"sedation","0.043","sign or symptom - therapeutic or preventive procedure"
"hepatitis","0.043","disease or syndrome - pharmacologic substance"
"neoplasms intracranial","0.043","neoplastic process"
"bipolar disorder","0.043","mental or behavioral dysfunction"
"body parts - dental","0.043","body part, organ, or organ component"
"cochlear implant procedure","0.043","therapeutic or preventive procedure"
"tachycardia","0.043","finding"
"hiv infections","0.043","disease or syndrome - virus"
"mri brain procedure","0.043","diagnostic procedure"
"responsible person","0.043","finding"
"bradycardia","0.043","pathologic function"
"skeletal bone","0.043","body location or region - body part, organ, or organ component - body substance - disease or syndrome"
"hiv seropositivity","0.043","finding"
"arteries","0.043","body part, organ, or organ component"
"pharmacotherapy","0.043","therapeutic or preventive procedure"
"anemia","0.043","disease or syndrome"
"fucosidase deficiency disease","0.043","disease or syndrome"
"bilateral prophylactic mastectomy","0.043","organic chemical - therapeutic or preventive procedure"
"cns disorder","0.043","disease or syndrome"
"lansky play-performance status","0.043","clinical attribute"
"transplanted organ","0.043","body part, organ, or organ component - therapeutic or preventive procedure"
"cardiac pacing","0.043","therapeutic or preventive procedure"
"adverse reactions","0.043","antibiotic - biologically active substance - disease or syndrome - finding - organic chemical - pathologic function - pharmacologic substance - receptor"
"filipin","0.043","antibiotic - organic chemical"
"mild cognitive disorder","0.043","mental or behavioral dysfunction"
"major depressive disorder","0.043","mental or behavioral dysfunction"
"niemann-pick disease type c1","0.043","disease or syndrome"
"liver diseases","0.043","disease or syndrome"
"stem cell transplant","0.043","therapeutic or preventive procedure"
"diastole","0.043","clinical attribute"
"compliance behavior","0.043","individual behavior"
"therapeutic brand of coal tar","0.043","organic chemical - pharmacologic substance - therapeutic or preventive procedure"
"malaise","0.043","finding - sign or symptom"
"neoplasm metastasis","0.043","neoplastic process"
"prostaglandins","0.043","biologically active substance - pharmacologic substance"
"vitamins","0.043","organic chemical - pharmacologic substance"
"atrophic","0.043","disease or syndrome - pathologic function"
"mercury","0.043","hazardous or poisonous substance"
"brain neoplasms","0.043","neoplastic process"
"lung diseases","0.043","disease or syndrome"
"hepatotoxicity","0.043","injury or poisoning"
"electrocardiogram","0.043","diagnostic procedure - finding - organic chemical - pharmacologic substance"
"acetylcholinesterase inhibitors","0.043","organic chemical - pharmacologic substance"
"communication impairment","0.043","finding - mental or behavioral dysfunction"
"carbamazepine","0.043","organic chemical - pharmacologic substance"
"screening for cancer","0.043","diagnostic procedure"
"adrenoleukodystrophy","0.043","disease or syndrome"
"triacetyluridine","0.043","pharmacologic substance"
"partum","0.043","clinical attribute"
"life expectancy","0.043","group attribute"
"lithium","0.043","congenital abnormality - disease or syndrome - pharmacologic substance"
"communicable diseases","0.043","disease or syndrome"
"venous blood sampling","0.043","diagnostic procedure - therapeutic or preventive procedure"
"tay-sachs disease","0.043","disease or syndrome"
"cyclophosphamide-doxorubicin-etoposide-prednisone","0.043","therapeutic or preventive procedure"
"household composition","0.043","finding"
"hallucinations","0.043","mental or behavioral dysfunction"
"glomerular filtration rate","0.043","diagnostic procedure - finding"
"sandhoff disease","0.043","disease or syndrome"
"lumbar region","0.043","body location or region"
"blood specimen","0.043","body substance"
"limb structure","0.043","body part, organ, or organ component"
"atypia morphology","0.043","finding"
"observation of attack","0.043","finding"
"experimental drug","0.043","pharmacologic substance"
"power of attorney","0.043","finding"
"puncture procedure","0.043","diagnostic procedure - finding - therapeutic or preventive procedure"
"primary progressive nonfluent aphasia","0.043","mental or behavioral dysfunction"
"transfer factor - respiratory measure","0.043","finding"
"aphasia broca","0.043","mental or behavioral dysfunction"
"chronic disease","0.043","disease or syndrome"
