"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"skeletal bone","0.02899","body location or region - body part, organ, or organ component - body substance - disease or syndrome"
"neoplasm metastasis","0.02899","neoplastic process"
"disability","0.02899","finding"
"sterility","0.02899","pathologic function"
"nervousness","0.02899","sign or symptom"
"metabolic diseases","0.02899","disease or syndrome"
"household composition","0.02899","finding"
"malaise","0.02899","finding - sign or symptom"
"anemia","0.02899","disease or syndrome"
"cdr1 protein human","0.02899","biologically active substance"
"sedation","0.02899","sign or symptom - therapeutic or preventive procedure"
"relate - vinyl resin","0.02899","organic chemical"
"nuclear pore complex","0.02899","biologically active substance - disease or syndrome - neoplastic process"
"alzheimer s disease","0.02899","antibiotic - biologically active substance - body part, organ, or organ component - disease or syndrome - pathologic function - therapeutic or preventive procedure"
"psychotropic drugs","0.02899","pharmacologic substance"
"operative surgical procedures","0.02899","diagnostic procedure - therapeutic or preventive procedure"
"moderate adverse event","0.02899","finding"
"pulmonary resonance","0.02899","finding"
"pharmacotherapy","0.02899","therapeutic or preventive procedure"
"intravenous infusion procedures","0.02899","therapeutic or preventive procedure"
"left ventricular ejection fraction","0.02899","laboratory or test result"
"atypia morphology","0.02899","finding"
"experimental drug","0.02899","pharmacologic substance"
"carbamazepine","0.02899","organic chemical - pharmacologic substance"
"screening for cancer","0.02899","diagnostic procedure"
"triacetyluridine","0.02899","pharmacologic substance"
"transaminases","0.02899","enzyme"
"neurological observations","0.02899","finding"
"mini-mental status exam","0.02899","diagnostic procedure"
"cognitive therapy","0.02899","diagnostic procedure - enzyme - hazardous or poisonous substance - therapeutic or preventive procedure"
"frontotemporal lobar degeneration","0.02899","mental or behavioral dysfunction"
"adrenal cortex","0.01449","body part, organ, or organ component"
"cholinesterase inhibitors","0.01449","organic chemical - pharmacologic substance"
"human chorionic gonadotropin","0.01449","disease or syndrome - pharmacologic substance"
"aphasia progressive","0.01449","mental or behavioral dysfunction"
"responsible person","0.01449","finding"
"mucopolysaccharidosis vi","0.01449","disease or syndrome"
"glomerular filtration rate","0.01449","diagnostic procedure - finding"
"pfaundler-hurler syndrome","0.01449","disease or syndrome"
"personality inventories","0.01449","diagnostic procedure"
"primary progressive nonfluent aphasia","0.01449","mental or behavioral dysfunction"
"limb structure","0.01449","body part, organ, or organ component"
"family history","0.01449","congenital abnormality - disease or syndrome - enzyme - finding"
"mild adverse event","0.01449","finding"
"lansky play-performance status","0.01449","clinical attribute"
"power of attorney","0.01449","finding"
"globoid cell leukodystrophy","0.01449","disease or syndrome"
"mri brain procedure","0.01449","diagnostic procedure"
"multiple endocrine neoplasia","0.01449","antibiotic - neoplastic process - organic chemical"
"alpha-mannosidosis","0.01449","disease or syndrome"
"aphasia broca","0.01449","mental or behavioral dysfunction"
"compliance behavior","0.01449","individual behavior"
"cord - body parts","0.01449","body part, organ, or organ component - disease or syndrome"
"leukodystrophy metachromatic","0.01449","disease or syndrome"
"mild cognitive disorder","0.01449","mental or behavioral dysfunction"
"niemann-pick disease type c1","0.01449","disease or syndrome"
