"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"manic","0.01784","finding - mental or behavioral dysfunction"
"substance abuse problem","0.01676","mental or behavioral dysfunction"
"opioids","0.01655","hazardous or poisonous substance - organic chemical - pharmacologic substance"
"pharmacotherapy","0.01641","therapeutic or preventive procedure"
"mood disorders","0.01641","mental or behavioral dysfunction"
"congenital abnormality","0.01497","congenital abnormality - disease or syndrome"
"marihuana","0.01418","mental or behavioral dysfunction - organic chemical - pharmacologic substance"
"blood pressure finding","0.01325","finding"
"selective serotonin re-uptake inhibitor","0.01268","pharmacologic substance"
"injury wounds","0.01175","body substance - injury or poisoning"
"opiates","0.01103","hazardous or poisonous substance - mental or behavioral dysfunction - pharmacologic substance"
"benzodiazepines","0.01089","organic chemical - pharmacologic substance"
"infantile neuroaxonal dystrophy","0.01089","disease or syndrome"
"hypertensive disease","0.01053","biologically active substance - disease or syndrome - finding"
"neoplasm metastasis","0.01024","neoplastic process"
"cerebrovascular accident","0.00910","disease or syndrome - therapeutic or preventive procedure"
"fluoxetine","0.00881","organic chemical - pharmacologic substance"
"pervasive development disorder","0.00838","congenital abnormality - inorganic chemical - mental or behavioral dysfunction - pharmacologic substance"
"psychotherapy","0.00802","therapeutic or preventive procedure"
"stress disorders traumatic","0.00802","mental or behavioral dysfunction"
"hiv","0.00781","disease or syndrome - pharmacologic substance - virus"
"nicotine","0.00781","hazardous or poisonous substance - organic chemical - pharmacologic substance"
"obsessive-compulsive disorder","0.00759","disease or syndrome - mental or behavioral dysfunction"
"suicidal","0.00738","finding"
"stimulant","0.00724","pharmacologic substance"
"unstable status","0.00716","finding"
"illicit drugs","0.00709","hazardous or poisonous substance - pharmacologic substance"
"epilepsy","0.00688","disease or syndrome"
"hepatic","0.00681","body location or region"
"blood vessel","0.00673","body part, organ, or organ component - finding"
"diastole","0.00630","clinical attribute"
"developmental disabilities","0.00616","mental or behavioral dysfunction"
"nervous system disorder","0.00609","disease or syndrome"
"personality disorders","0.00602","mental or behavioral dysfunction"
"alcohol abuse","0.00595","mental or behavioral dysfunction"
"eating disorders","0.00573","mental or behavioral dysfunction"
"mental retardation","0.00566","mental or behavioral dysfunction"
"hypersensitivity","0.00544","clinical attribute - finding - pathologic function"
"alanine transaminase","0.00530","congenital abnormality - disease or syndrome - enzyme"
"breast","0.00501","body part, organ, or organ component"
"multiple sclerosis","0.00437","body part, organ, or organ component - disease or syndrome - finding"
"caffeine","0.00423","organic chemical - pharmacologic substance - therapeutic or preventive procedure"
"substance dependence","0.00401","mental or behavioral dysfunction"
"craniocerebral trauma","0.00401","injury or poisoning"
"heart diseases","0.00394","disease or syndrome"
"lung","0.00387","body part, organ, or organ component - disease or syndrome"
"consciousness related finding","0.00387","finding"
"brain injuries","0.00373","injury or poisoning"
"suicide attempt","0.00373","finding - mental or behavioral dysfunction"
"thyroid gland","0.00344","body part, organ, or organ component - disease or syndrome - pharmacologic substance"
"diabetes mellitus","0.00337","disease or syndrome - pharmacologic substance"
"nervousness","0.00337","sign or symptom"
"cardiovascular diseases","0.00337","disease or syndrome"
"neurological observations","0.00337","finding"
"drug abuse","0.00308","mental or behavioral dysfunction"
"myocardial infarction","0.00294","disease or syndrome - finding"
"cardiac arrhythmia","0.00294","finding - pathologic function"
"medical contraindication","0.00294","finding"
"unconscious state","0.00258","disease or syndrome - finding"
"angina pectoris","0.00258","sign or symptom"
"liver diseases","0.00251","disease or syndrome"
"investigational new drugs","0.00236","pharmacologic substance - therapeutic or preventive procedure"
"monoamine oxidase inhibitors","0.00236","organic chemical - pharmacologic substance"
"kidney diseases","0.00222","disease or syndrome"
