"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"brain injuries","0.03073","injury or poisoning"
"thyroid gland","0.03009","body part, organ, or organ component - disease or syndrome - pharmacologic substance"
"mood disorders","0.03009","mental or behavioral dysfunction"
"pervasive development disorder","0.02980","congenital abnormality - inorganic chemical - mental or behavioral dysfunction - pharmacologic substance"
"operative surgical procedures","0.02980","diagnostic procedure - therapeutic or preventive procedure"
"eating disorders","0.02909","mental or behavioral dysfunction"
"multiple sclerosis","0.02873","body part, organ, or organ component - disease or syndrome - finding"
"marihuana","0.02808","mental or behavioral dysfunction - organic chemical - pharmacologic substance"
"relate - vinyl resin","0.02744","organic chemical"
"moderate adverse event","0.02737","finding"
"diabetes mellitus","0.02715","disease or syndrome - pharmacologic substance"
"attention deficit hyperactivity disorder","0.02708","disease or syndrome - mental or behavioral dysfunction"
"infantile neuroaxonal dystrophy","0.02629","disease or syndrome"
"medical history","0.02615","finding"
"pharmacotherapy","0.02586","therapeutic or preventive procedure"
"neoplasm metastasis","0.02536","neoplastic process"
"fluoxetine","0.02529","organic chemical - pharmacologic substance"
"alanine transaminase","0.02529","congenital abnormality - disease or syndrome - enzyme"
"stimulant","0.02529","pharmacologic substance"
"diastole","0.02522","clinical attribute"
"autistic disorder","0.02464","mental or behavioral dysfunction"
"opiates","0.02278","hazardous or poisonous substance - mental or behavioral dysfunction - pharmacologic substance"
"stress disorders traumatic","0.02235","mental or behavioral dysfunction"
"opioids","0.02185","hazardous or poisonous substance - organic chemical - pharmacologic substance"
"selective serotonin re-uptake inhibitor","0.02163","pharmacologic substance"
"depressive episode unspecified","0.02035","mental or behavioral dysfunction"
"body mass index","0.02013","clinical attribute - diagnostic procedure"
"serum","0.01827","biologically active substance - body substance - pharmacologic substance"
"mini-mental status exam","0.01805","diagnostic procedure"
"dactinomycin","0.01791","antibiotic - body part, organ, or organ component - disease or syndrome - therapeutic or preventive procedure"
"severe combined immunodeficiency","0.01741","diagnostic procedure - disease or syndrome"
"sleeplessness","0.01483","finding - sign or symptom"
"negative finding","0.01397","finding"
"mass of body structure","0.01311","finding"
"mild adverse event","0.00996","finding"
"treatment protocols","0.00960","therapeutic or preventive procedure"
"multiple endocrine neoplasia","0.00946","antibiotic - neoplastic process - organic chemical"
