"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"citalopram","0.061","organic chemical - pharmacologic substance"
"manic","0.061","finding - mental or behavioral dysfunction"
"positive finding","0.061","finding"
"illicit drugs","0.061","hazardous or poisonous substance - pharmacologic substance"
"electroconvulsive therapy","0.061","disease or syndrome - therapeutic or preventive procedure"
"mental depression","0.061","finding - mental or behavioral dysfunction"
"personality inventories","0.061","diagnostic procedure"
"anorexia nervosa","0.061","mental or behavioral dysfunction"
"depression score","0.061","clinical attribute"
"benign rolandic epilepsy","0.061","disease or syndrome - therapeutic or preventive procedure"
"suicide risk","0.061","finding"
"hypertensive disease","0.061","biologically active substance - disease or syndrome - finding"
"angina pectoris","0.061","sign or symptom"
"magnetic resonance imaging","0.061","diagnostic procedure"
"alcoholic intoxication chronic","0.061","mental or behavioral dysfunction"
"anxiety generalized","0.061","mental or behavioral dysfunction"
"depression scale","0.061","diagnostic procedure"
"cerebrovascular accident","0.061","disease or syndrome - therapeutic or preventive procedure"
"tricyclic antidepressive agents","0.061","pharmacologic substance"
"caffeine","0.061","organic chemical - pharmacologic substance - therapeutic or preventive procedure"
"panic disorder","0.061","disease or syndrome - mental or behavioral dysfunction"
"drug dependence","0.061","mental or behavioral dysfunction"
"electrocardiogram","0.061","diagnostic procedure - finding - organic chemical - pharmacologic substance"
"physical assessment findings","0.061","finding"
"duloxetine","0.061","organic chemical - pharmacologic substance"
"current therapy","0.061","therapeutic or preventive procedure"
"depressive disorder treatment-resistant","0.061","mental or behavioral dysfunction"
"antisocial behavior","0.061","mental or behavioral dysfunction"
"adjustment disorder with depressed mood","0.045","mental or behavioral dysfunction"
"somatoform disorder","0.045","mental or behavioral dysfunction"
"congenital abnormality","0.045","congenital abnormality - disease or syndrome"
"pregnancy test negative","0.045","finding - laboratory or test result"
"phobia social","0.045","mental or behavioral dysfunction"
"pregnancy tests","0.045","diagnostic procedure"
"serum","0.045","biologically active substance - body substance - pharmacologic substance"
"phosphatidylinositols","0.045","biologically active substance"
"sertraline","0.045","organic chemical - pharmacologic substance"
"alcohol abuse","0.045","mental or behavioral dysfunction"
"lithium","0.045","congenital abnormality - disease or syndrome - pharmacologic substance"
"antimicrobial resistance result","0.045","laboratory or test result"
"mercury","0.045","hazardous or poisonous substance"
"cat eye syndrome","0.045","disease or syndrome"
"thyroid gland","0.045","body part, organ, or organ component - disease or syndrome - pharmacologic substance"
"glucose","0.045","biologically active substance - pharmacologic substance"
"cyclothymic disorder","0.045","mental or behavioral dysfunction"
"social anxiety","0.045","mental or behavioral dysfunction"
"life threatening","0.045","finding"
"follow-up status","0.045","finding"
"therapeutic brand of coal tar","0.045","organic chemical - pharmacologic substance - therapeutic or preventive procedure"
"stabilizer - function","0.045","organ or tissue function"
"pervasive development disorder","0.045","congenital abnormality - inorganic chemical - mental or behavioral dysfunction - pharmacologic substance"
"psychotic depression","0.045","mental or behavioral dysfunction"
"antipsychotic agents","0.045","pharmacologic substance"
"medical history","0.045","finding"
"adjustment disorders","0.045","mental or behavioral dysfunction"
"sexual intercourse - finding","0.045","finding"
"investigational new drugs","0.045","pharmacologic substance - therapeutic or preventive procedure"
"compulsive disorder","0.045","finding"
"drug abuse","0.045","mental or behavioral dysfunction"
"cytochrome p450","0.045","enzyme"
"cognition disorders","0.045","mental or behavioral dysfunction"
"hearing impairment","0.045","disease or syndrome - finding"
"chronic depressive personality disorder","0.045","mental or behavioral dysfunction"
"cytochromes","0.045","biologically active substance"
"active method","0.045","therapeutic or preventive procedure"
"supportive care","0.045","therapeutic or preventive procedure"
