"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"negative finding","0.03030","finding"
"moderate adverse event","0.03030","finding"
"magnetic resonance imaging","0.03030","diagnostic procedure"
"positive finding","0.03030","finding"
"severe combined immunodeficiency","0.03030","diagnostic procedure - disease or syndrome"
"somatoform disorder","0.03030","mental or behavioral dysfunction"
"mercury","0.03030","hazardous or poisonous substance"
"cyclothymic disorder","0.03030","mental or behavioral dysfunction"
"compulsive disorder","0.03030","finding"
"serum","0.03030","biologically active substance - body substance - pharmacologic substance"
"lithium","0.03030","congenital abnormality - disease or syndrome - pharmacologic substance"
"supportive care","0.03030","therapeutic or preventive procedure"
"therapeutic brand of coal tar","0.03030","organic chemical - pharmacologic substance - therapeutic or preventive procedure"
"cancer remission","0.03030","finding - neoplastic process"
"beck depression inventory","0.01515","diagnostic procedure"
"panic disorder","0.01515","disease or syndrome - mental or behavioral dysfunction"
"pregnancy tests","0.01515","diagnostic procedure"
"anxiety generalized","0.01515","mental or behavioral dysfunction"
"generalized anxiety disorder","0.01515","mental or behavioral dysfunction"
"pregnancy test negative","0.01515","finding - laboratory or test result"
"phobia social","0.01515","mental or behavioral dysfunction"
"sexual intercourse - finding","0.01515","finding"
"glucose","0.01515","biologically active substance - pharmacologic substance"
"social anxiety","0.01515","mental or behavioral dysfunction"
"severe depression","0.01515","mental or behavioral dysfunction"
"follow-up status","0.01515","finding"
