"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"hearing examination finding","0.053","finding"
"suicide risk","0.053","finding"
"polysomnography","0.053","diagnostic procedure"
"beck depression inventory","0.053","diagnostic procedure"
"exercise pain management","0.053","therapeutic or preventive procedure"
"dementia","0.053","mental or behavioral dysfunction"
"nocturnal myoclonus syndrome","0.053","disease or syndrome"
"mechanical ventilation","0.053","therapeutic or preventive procedure"
"multiple endocrine neoplasia","0.053","antibiotic - neoplastic process - organic chemical"
"electrocardiogram","0.053","diagnostic procedure - finding - organic chemical - pharmacologic substance"
"injury wounds","0.053","body substance - injury or poisoning"
"drug abuse","0.053","mental or behavioral dysfunction"
"psychiatric problem","0.053","mental or behavioral dysfunction"
"personal satisfaction","0.053","finding"
"brain injuries","0.053","injury or poisoning"
"kidney","0.053","body part, organ, or organ component"
"suicidal","0.040","finding"
"treatment protocols","0.040","therapeutic or preventive procedure"
"sleep apnea obstructive","0.040","biologically active substance - disease or syndrome"
"drugs non-prescription","0.040","pharmacologic substance - therapeutic or preventive procedure"
"consciousness related finding","0.040","finding"
"general anesthesia","0.040","enzyme - pharmacologic substance - therapeutic or preventive procedure"
"diabetes mellitus","0.040","disease or syndrome - pharmacologic substance"
"actigraphy","0.040","diagnostic procedure"
"diastolic blood pressure","0.040","clinical attribute - diagnostic procedure - finding"
"nicotine","0.040","hazardous or poisonous substance - organic chemical - pharmacologic substance"
"movement disorders","0.040","disease or syndrome"
"heart failure","0.040","disease or syndrome"
"antihistamines","0.040","organic chemical - pharmacologic substance"
"unconscious state","0.040","disease or syndrome - finding"
"fmri","0.040","diagnostic procedure"
"electroencephalography","0.040","diagnostic procedure - finding - laboratory or test result"
"body fluid discharge","0.040","body substance - therapeutic or preventive procedure"
"major depressive disorder","0.040","mental or behavioral dysfunction"
"excessive daytime somnolence","0.040","sign or symptom"
"cerebrovascular accident","0.040","disease or syndrome - therapeutic or preventive procedure"
"malignant neoplasms","0.040","biologically active substance - finding - neoplastic process - pharmacologic substance - therapeutic or preventive procedure"
"fluoxetine","0.040","organic chemical - pharmacologic substance"
"asleep","0.040","finding"
"cardiac arrhythmia","0.040","finding - pathologic function"
"contraceptives oral","0.040","pharmacologic substance - therapeutic or preventive procedure"
"stress disorders traumatic","0.040","mental or behavioral dysfunction"
"refusal","0.040","organic chemical - pharmacologic substance"
"moderate adverse event","0.040","finding"
"hepatic","0.040","body location or region"
"diastole","0.040","clinical attribute"
"claustrophobia","0.040","mental or behavioral dysfunction"
"deafness","0.040","disease or syndrome - finding"
"alcohol consumption","0.040","individual behavior"
"counter brand of terbufos","0.040","hazardous or poisonous substance"
"hypopnea","0.040","finding"
"dyslipidemias","0.040","disease or syndrome"
