"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"diastolic blood pressure","0.02667","clinical attribute - diagnostic procedure - finding"
"personality inventories","0.02667","diagnostic procedure"
"fmri","0.02667","diagnostic procedure"
"exercise pain management","0.02667","therapeutic or preventive procedure"
"contraceptives oral","0.02667","pharmacologic substance - therapeutic or preventive procedure"
"diastole","0.02667","clinical attribute"
"mechanical ventilation","0.02667","therapeutic or preventive procedure"
"excessive daytime somnolence","0.02667","sign or symptom"
"behaviorial habits","0.02667","individual behavior"
"quality of sleep","0.02667","finding"
"moderate adverse event","0.01333","finding"
"rhythm","0.01333","finding"
"nicotine","0.01333","hazardous or poisonous substance - organic chemical - pharmacologic substance"
"sedation","0.01333","sign or symptom - therapeutic or preventive procedure"
"operative surgical procedures","0.01333","diagnostic procedure - therapeutic or preventive procedure"
"electrocardiogram","0.01333","diagnostic procedure - finding - organic chemical - pharmacologic substance"
"body fluid discharge","0.01333","body substance - therapeutic or preventive procedure"
"major depressive disorder","0.01333","mental or behavioral dysfunction"
"dyslipidemias","0.01333","disease or syndrome"
