"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"bipolar disorder","0.01096","mental or behavioral dysfunction"
"antipsychotic agents","0.01096","pharmacologic substance"
"delirium","0.01096","mental or behavioral dysfunction"
"congenital abnormality","0.01096","congenital abnormality - disease or syndrome"
"parasomnia","0.01096","disease or syndrome"
"limb structure","0.01096","body part, organ, or organ component"
"unstable status","0.01096","finding"
"dementia","0.01096","mental or behavioral dysfunction"
"kidney","0.01096","body part, organ, or organ component"
"mini-mental status exam","0.01096","diagnostic procedure"
"cancer remission","0.01096","finding - neoplastic process"
"psychotic disorders","0.00822","mental or behavioral dysfunction"
"breast","0.00822","body part, organ, or organ component"
"fibromyalgia","0.00822","disease or syndrome"
"positive finding","0.00822","finding"
"movement disorders","0.00822","disease or syndrome"
"drug dependence","0.00822","mental or behavioral dysfunction"
"injury wounds","0.00822","body substance - injury or poisoning"
"illicit drugs","0.00822","hazardous or poisonous substance - pharmacologic substance"
"zolpidem","0.00822","organic chemical - pharmacologic substance"
"opiates","0.00822","hazardous or poisonous substance - mental or behavioral dysfunction - pharmacologic substance"
"obsessive-compulsive disorder","0.00822","disease or syndrome - mental or behavioral dysfunction"
"substance abuse problem","0.00822","mental or behavioral dysfunction"
"sleep disorders circadian rhythm","0.00822","pathologic function"
"suicidal","0.00548","finding"
"nocturnal myoclonus syndrome","0.00548","disease or syndrome"
"psychiatric problem","0.00548","mental or behavioral dysfunction"
"shift worker","0.00548","finding"
"household composition","0.00548","finding"
"manic","0.00548","finding - mental or behavioral dysfunction"
"chronic obstructive airway disease","0.00548","disease or syndrome"
"cognitive therapy","0.00548","diagnostic procedure - enzyme - hazardous or poisonous substance - therapeutic or preventive procedure"
"hepatic","0.00548","body location or region"
"investigational new drugs","0.00548","pharmacologic substance - therapeutic or preventive procedure"
"hypnotics and sedatives","0.00548","pharmacologic substance"
"personality inventories","0.00548","diagnostic procedure"
"blood pressure finding","0.00548","finding"
"exercise pain management","0.00548","therapeutic or preventive procedure"
"smoking","0.00548","hazardous or poisonous substance - individual behavior"
"hepatitis b surface antigens","0.00548","pharmacologic substance"
"consumption-archaic term for tb","0.00548","disease or syndrome"
"substance dependence","0.00274","mental or behavioral dysfunction"
"craniocerebral trauma","0.00274","injury or poisoning"
"personality disorders","0.00274","mental or behavioral dysfunction"
"nervousness","0.00274","sign or symptom"
"hiv","0.00274","disease or syndrome - pharmacologic substance - virus"
"tobacco","0.00274","hazardous or poisonous substance - organic chemical - pharmacologic substance"
"immunologic deficiency syndromes","0.00274","disease or syndrome"
"unconscious state","0.00274","disease or syndrome - finding"
"mental retardation","0.00274","mental or behavioral dysfunction"
"circadian rhythm disorders","0.00274","disease or syndrome"
"stimulant","0.00274","pharmacologic substance"
"psychotherapy","0.00274","therapeutic or preventive procedure"
"consciousness related finding","0.00274","finding"
"body weight decreased","0.00274","finding"
"neurological observations","0.00274","finding"
"drug abuse","0.00274","mental or behavioral dysfunction"
"behavior disorders","0.00274","injury or poisoning - mental or behavioral dysfunction"
"nervous system disorder","0.00274","disease or syndrome"
"narcotics","0.00274","biologically active substance - hazardous or poisonous substance - pharmacologic substance"
"ramelteon","0.00274","organic chemical - pharmacologic substance"
"alcohol consumption","0.00274","individual behavior"
"immunodeficiency virus","0.00274","virus"
"urine drug screen positive","0.00274","laboratory or test result"
"hypopnea","0.00274","finding"
