"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"congestive heart failure","0.04384","congenital abnormality - disease or syndrome"
"personality disorders","0.04384","mental or behavioral dysfunction"
"neoplasm metastasis","0.04384","neoplastic process"
"fibromyalgia","0.04384","disease or syndrome"
"mini-mental status exam","0.04384","diagnostic procedure"
"psychiatric problem","0.04110","mental or behavioral dysfunction"
"metabolic diseases","0.04110","disease or syndrome"
"moderate adverse event","0.04110","finding"
"post-traumatic stress disorder","0.04110","mental or behavioral dysfunction"
"generalized anxiety disorder","0.04110","mental or behavioral dysfunction"
"manic","0.03836","finding - mental or behavioral dysfunction"
"anxiety generalized","0.03836","mental or behavioral dysfunction"
"delirium","0.03836","mental or behavioral dysfunction"
"circadian rhythm disorders","0.03836","disease or syndrome"
"hepatitis b surface antigens","0.03836","pharmacologic substance"
"body weight decreased","0.03836","finding"
"fever","0.03836","finding"
"panic disorder","0.03562","disease or syndrome - mental or behavioral dysfunction"
"immunologic deficiency syndromes","0.03562","disease or syndrome"
"hypnotics and sedatives","0.03562","pharmacologic substance"
"eszopiclone","0.03562","organic chemical - pharmacologic substance"
"smoking","0.03562","hazardous or poisonous substance - individual behavior"
"hypertensive disease","0.03562","biologically active substance - disease or syndrome - finding"
"hypopnea","0.03562","finding"
"cognitive therapy","0.03288","diagnostic procedure - enzyme - hazardous or poisonous substance - therapeutic or preventive procedure"
"alcoholic intoxication chronic","0.03288","mental or behavioral dysfunction"
"alcohol consumption","0.03288","individual behavior"
"congenital abnormality","0.03288","congenital abnormality - disease or syndrome"
"xanthine","0.03288","biologically active substance"
"immunodeficiency virus","0.03288","virus"
"nicotine","0.03014","hazardous or poisonous substance - organic chemical - pharmacologic substance"
"severe combined immunodeficiency","0.03014","diagnostic procedure - disease or syndrome"
"zopiclone","0.03014","organic chemical - pharmacologic substance"
"blood pressure finding","0.03014","finding"
"illicit drugs","0.03014","hazardous or poisonous substance - pharmacologic substance"
"zolpidem","0.03014","organic chemical - pharmacologic substance"
"stress disorders traumatic","0.03014","mental or behavioral dysfunction"
"psychotherapy","0.03014","therapeutic or preventive procedure"
"hepatitis c","0.03014","disease or syndrome - virus"
"behavior disorders","0.03014","injury or poisoning - mental or behavioral dysfunction"
"sleep disturbances","0.03014","disease or syndrome - sign or symptom"
"diabetes","0.03014","disease or syndrome"
"unconscious state","0.02740","disease or syndrome - finding"
"operative surgical procedures","0.02740","diagnostic procedure - therapeutic or preventive procedure"
"consciousness related finding","0.02740","finding"
"injury wounds","0.02740","body substance - injury or poisoning"
"personality inventories","0.02466","diagnostic procedure"
"sleep difficulties","0.02466","sign or symptom"
"attention deficit hyperactivity disorder","0.02466","disease or syndrome - mental or behavioral dysfunction"
"opiates","0.02192","hazardous or poisonous substance - mental or behavioral dysfunction - pharmacologic substance"
"obsessive-compulsive disorder","0.02192","disease or syndrome - mental or behavioral dysfunction"
"pregnancy tests","0.02192","diagnostic procedure"
"prednimustine","0.01918","pharmacologic substance"
"serum","0.01918","biologically active substance - body substance - pharmacologic substance"
"cancer remission","0.01918","finding - neoplastic process"
"somnolence","0.01644","finding"
"placebos","0.01644","therapeutic or preventive procedure"
"asleep","0.01370","finding"
"secondary insomnia","0.01370","sign or symptom"
"pharmacotherapy","0.00822","therapeutic or preventive procedure"
"chronic insomnia","0.00822","disease or syndrome"
"negative finding","0.00548","finding"
"quality of sleep","0.00548","finding"
"multiple endocrine neoplasia","0.00548","antibiotic - neoplastic process - organic chemical"
"van der woude syndrome","0.00274","congenital abnormality - disease or syndrome"
"treatment protocols","0.00274","therapeutic or preventive procedure"
