"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"antipsychotic agents","0.02444","pharmacologic substance"
"gravidity","0.02444","finding"
"nursing therapy","0.02444","therapeutic or preventive procedure"
"positron-emission tomography","0.02068","diagnostic procedure"
"agitation","0.02068","finding - sign or symptom"
"active brand of pseudoephedrine-triprolidine","0.01974","organic chemical - pharmacologic substance"
"pharmaceutical preparations","0.01927","pharmacologic substance"
"delirium","0.01927","mental or behavioral dysfunction"
"nervous system disorder","0.01880","disease or syndrome"
"hypertensive disease","0.01833","biologically active substance - disease or syndrome - finding"
"serum","0.01833","biologically active substance - body substance - pharmacologic substance"
"dementia vascular","0.01786","disease or syndrome"
"cerebrovascular disorders","0.01739","pathologic function"
"family history","0.01692","congenital abnormality - disease or syndrome - enzyme - finding"
"malignant neoplasms","0.01692","biologically active substance - finding - neoplastic process - pharmacologic substance - therapeutic or preventive procedure"
"psychotropic drugs","0.01645","pharmacologic substance"
"antidepressive agents","0.01645","pharmacologic substance"
"schizophrenia","0.01598","mental or behavioral dysfunction"
"rivastigmine","0.01551","organic chemical - pharmacologic substance"
"vitamins","0.01551","organic chemical - pharmacologic substance"
"galantamine","0.01551","organic chemical - pharmacologic substance"
"frontotemporal dementia","0.01504","disease or syndrome"
"arteries","0.01457","body part, organ, or organ component"
"household composition","0.01410","finding"
"mri brain procedure","0.01410","diagnostic procedure"
"pharmacotherapy","0.01363","therapeutic or preventive procedure"
"ethanol","0.01316","organic chemical - pharmacologic substance"
"blood pressure finding","0.01269","finding"
"injury wounds","0.01222","body substance - injury or poisoning"
"mental retardation","0.01222","mental or behavioral dysfunction"
"consciousness related finding","0.01175","finding"
"lewy body disease","0.01128","disease or syndrome"
"unipolar depression","0.01081","mental or behavioral dysfunction"
"traumatic brain injury","0.01081","disease or syndrome - injury or poisoning"
"multiple sclerosis","0.01034","body part, organ, or organ component - disease or syndrome - finding"
"hepatic","0.01034","body location or region"
"screening for cancer","0.01034","diagnostic procedure"
"brain injuries","0.01034","injury or poisoning"
"epilepsy","0.00940","disease or syndrome"
"pathology processes","0.00893","pathologic function"
"neoplasm metastasis","0.00893","neoplastic process"
"alanine transaminase","0.00752","congenital abnormality - disease or syndrome - enzyme"
"thyroid gland","0.00752","body part, organ, or organ component - disease or syndrome - pharmacologic substance"
"neurological observations","0.00752","finding"
"disability","0.00705","finding"
"nervousness","0.00705","sign or symptom"
"hiv","0.00705","disease or syndrome - pharmacologic substance - virus"
"psychotic disorders","0.00705","mental or behavioral dysfunction"
"unstable status","0.00658","finding"
"craniocerebral trauma","0.00611","injury or poisoning"
"substance abuse problem","0.00611","mental or behavioral dysfunction"
"benzodiazepines","0.00611","organic chemical - pharmacologic substance"
"diastole","0.00611","clinical attribute"
"blind vision","0.00564","disease or syndrome"
"anticholinergic agents","0.00564","pharmacologic substance"
"insulin","0.00517","pharmacologic substance"
"hypersensitivity","0.00470","clinical attribute - finding - pathologic function"
"diastolic blood pressure","0.00423","clinical attribute - diagnostic procedure - finding"
"cardiovascular diseases","0.00423","disease or syndrome"
"liver diseases","0.00423","disease or syndrome"
"systolic pressure","0.00423","clinical attribute - diagnostic procedure"
"congestive heart failure","0.00376","congenital abnormality - disease or syndrome"
"lung","0.00376","body part, organ, or organ component - disease or syndrome"
"cardiac arrhythmia","0.00376","finding - pathologic function"
"angina pectoris","0.00376","sign or symptom"
"investigational new drugs","0.00376","pharmacologic substance - therapeutic or preventive procedure"
"alcohol abuse","0.00376","mental or behavioral dysfunction"
"diabetes mellitus","0.00329","disease or syndrome - pharmacologic substance"
"anxiety disorders","0.00329","finding - mental or behavioral dysfunction"
"breast","0.00329","body part, organ, or organ component"
"bipolar disorder","0.00329","mental or behavioral dysfunction"
"unconscious state","0.00329","disease or syndrome - finding"
"heart diseases","0.00329","disease or syndrome"
"neurodegenerative disorders","0.00329","disease or syndrome"
"medical contraindication","0.00329","finding"
"communicable diseases","0.00329","disease or syndrome"
"hypothyroidism","0.00282","disease or syndrome"
"alcoholic intoxication chronic","0.00282","mental or behavioral dysfunction"
"brain neoplasms","0.00282","neoplastic process"
"kidney diseases","0.00235","disease or syndrome"
"myocardial infarction","0.00235","disease or syndrome - finding"
"major depressive disorder","0.00235","mental or behavioral dysfunction"
"hydrocephalus normal pressure","0.00188","disease or syndrome"
"systemic disease","0.00188","disease or syndrome"
"drug abuse","0.00188","mental or behavioral dysfunction"
"claustrophobia","0.00047","mental or behavioral dysfunction"
