"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"electrocardiogram","0.079","diagnostic procedure - finding - organic chemical - pharmacologic substance"
"vitamins","0.077","organic chemical - pharmacologic substance"
"cholinesterases","0.075","enzyme"
"myocardial infarction","0.073","disease or syndrome - finding"
"bipolar disorder","0.072","mental or behavioral dysfunction"
"medical contraindication","0.068","finding"
"multiple endocrine neoplasia","0.068","antibiotic - neoplastic process - organic chemical"
"cdr1 protein human","0.067","biologically active substance"
"medical history","0.067","finding"
"consciousness related finding","0.065","finding"
"liver diseases","0.064","disease or syndrome"
"cognitive therapy","0.064","diagnostic procedure - enzyme - hazardous or poisonous substance - therapeutic or preventive procedure"
"brain injuries","0.063","injury or poisoning"
"cardiovascular diseases","0.063","disease or syndrome"
"hearing examination finding","0.062","finding"
"dementia vascular","0.062","disease or syndrome"
"multiple sclerosis","0.062","body part, organ, or organ component - disease or syndrome - finding"
"lung","0.062","body part, organ, or organ component - disease or syndrome"
"nervousness","0.060","sign or symptom"
"delirium","0.058","mental or behavioral dysfunction"
"alcohol abuse","0.058","mental or behavioral dysfunction"
"donepezil","0.058","organic chemical - pharmacologic substance"
"negative finding","0.058","finding"
"neurological observations","0.058","finding"
"heart diseases","0.056","disease or syndrome"
"neurodegenerative disorders","0.056","disease or syndrome"
"pregnancy tests","0.055","diagnostic procedure"
"blood pressure finding","0.055","finding"
"benzodiazepines","0.055","organic chemical - pharmacologic substance"
"communication impairment","0.055","finding - mental or behavioral dysfunction"
"drug abuse","0.055","mental or behavioral dysfunction"
"body mass index","0.055","clinical attribute - diagnostic procedure"
"antidepressive agents","0.054","pharmacologic substance"
"nursing therapy","0.054","therapeutic or preventive procedure"
"congestive heart failure","0.054","congenital abnormality - disease or syndrome"
"alcoholic intoxication chronic","0.053","mental or behavioral dysfunction"
"unconscious state","0.052","disease or syndrome - finding"
"mental state examination","0.052","therapeutic or preventive procedure"
"mental retardation","0.051","mental or behavioral dysfunction"
"angina pectoris","0.049","sign or symptom"
"neuropsychological tests","0.049","diagnostic procedure"
"ischemia","0.048","disease or syndrome"
"depression scale","0.048","diagnostic procedure"
"psychotropic drugs","0.048","pharmacologic substance"
"agitation","0.047","finding - sign or symptom"
"traumatic brain injury","0.047","disease or syndrome - injury or poisoning"
"mass of body structure","0.046","finding"
"brain neoplasms","0.046","neoplastic process"
"thyroid gland","0.046","body part, organ, or organ component - disease or syndrome - pharmacologic substance"
"hiv","0.046","disease or syndrome - pharmacologic substance - virus"
"lewy body disease","0.046","disease or syndrome"
"neoplasm metastasis","0.046","neoplastic process"
"encephalopathies","0.045","disease or syndrome - finding"
"pulmonary resonance","0.043","finding"
"sterility","0.043","pathologic function"
"household composition","0.043","finding"
"diastole","0.042","clinical attribute"
"serum","0.041","biologically active substance - body substance - pharmacologic substance"
"systemic disease","0.040","disease or syndrome"
"claustrophobia","0.040","mental or behavioral dysfunction"
"kidney diseases","0.039","disease or syndrome"
"cardiac arrhythmia","0.039","finding - pathologic function"
"diabetes mellitus","0.039","disease or syndrome - pharmacologic substance"
"arteries","0.039","body part, organ, or organ component"
"pharmacotherapy","0.039","therapeutic or preventive procedure"
"anticholinergic agents","0.038","pharmacologic substance"
"alzheimer s disease","0.038","antibiotic - biologically active substance - body part, organ, or organ component - disease or syndrome - pathologic function - therapeutic or preventive procedure"
"positron-emission tomography","0.038","diagnostic procedure"
"disability","0.036","finding"
"systolic pressure","0.036","clinical attribute - diagnostic procedure"
"immunologic deficiency syndromes","0.036","disease or syndrome"
"rivastigmine","0.036","organic chemical - pharmacologic substance"
"communicable diseases","0.036","disease or syndrome"
"pathology processes","0.035","pathologic function"
"frontotemporal dementia","0.035","disease or syndrome"
"galantamine","0.035","organic chemical - pharmacologic substance"
"alanine transaminase","0.034","congenital abnormality - disease or syndrome - enzyme"
"family history","0.033","congenital abnormality - disease or syndrome - enzyme - finding"
"memory impairment","0.033","finding - mental or behavioral dysfunction"
"insulin","0.033","pharmacologic substance"
"breast","0.033","body part, organ, or organ component"
"major depressive disorder","0.033","mental or behavioral dysfunction"
"responsible person","0.032","finding"
"blind vision","0.032","disease or syndrome"
"anxiety disorders","0.031","finding - mental or behavioral dysfunction"
"mri brain procedure","0.031","diagnostic procedure"
"screening for cancer","0.031","diagnostic procedure"
"diastolic blood pressure","0.031","clinical attribute - diagnostic procedure - finding"
"hypothyroidism","0.031","disease or syndrome"
"hydrocephalus normal pressure","0.031","disease or syndrome"
"huntington disease","0.030","disease or syndrome - neoplastic process"
