"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"alanine transaminase","0.060","congenital abnormality - disease or syndrome - enzyme"
"tuberculosis","0.060","disease or syndrome - pharmacologic substance"
"drug dependence","0.060","mental or behavioral dysfunction"
"systemic disease","0.060","disease or syndrome"
"contraception barrier","0.060","therapeutic or preventive procedure"
"acute hepatitis","0.060","disease or syndrome"
"injury wounds","0.060","body substance - injury or poisoning"
"suicide attempt","0.060","finding - mental or behavioral dysfunction"
"depressed mood","0.060","finding - mental or behavioral dysfunction"
"smoker","0.060","finding"
"cocaine abuse","0.060","mental or behavioral dysfunction"
"communicable diseases","0.060","disease or syndrome"
"asthma","0.060","disease or syndrome"
"pharmaceutical preparations","0.060","pharmacologic substance"
"heart diseases","0.060","disease or syndrome"
"electrocardiogram abnormal","0.060","finding"
