"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"congenital abnormality","0.00960","congenital abnormality - disease or syndrome"
"psychiatric problem","0.00960","mental or behavioral dysfunction"
"stress disorders traumatic","0.00930","mental or behavioral dysfunction"
"hiv","0.00900","disease or syndrome - pharmacologic substance - virus"
"hypertensive disease","0.00900","biologically active substance - disease or syndrome - finding"
"panic disorder","0.00870","disease or syndrome - mental or behavioral dysfunction"
"injury wounds","0.00870","body substance - injury or poisoning"
"cerebrovascular accident","0.00870","disease or syndrome - therapeutic or preventive procedure"
"alcoholic intoxication chronic","0.00840","mental or behavioral dysfunction"
"obsessive-compulsive disorder","0.00780","disease or syndrome - mental or behavioral dysfunction"
"anticonvulsants","0.00660","pharmacologic substance"
"heart diseases","0.00660","disease or syndrome"
"unstable status","0.00660","finding"
"psychotic symptoms","0.00630","sign or symptom"
"diabetes","0.00570","disease or syndrome"
"hepatic","0.00510","body location or region"
"stimulation procedure","0.00510","therapeutic or preventive procedure"
"personality disorders","0.00480","mental or behavioral dysfunction"
"breast","0.00450","body part, organ, or organ component"
"suicidality","0.00450","clinical attribute"
"compulsive disorder","0.00450","finding"
"multiple sclerosis","0.00420","body part, organ, or organ component - disease or syndrome - finding"
"electroconvulsive therapy","0.00420","disease or syndrome - therapeutic or preventive procedure"
"illicit drugs","0.00420","hazardous or poisonous substance - pharmacologic substance"
"myocardial infarction","0.00390","disease or syndrome - finding"
"nervous system disorder","0.00390","disease or syndrome"
"thyroid gland","0.00360","body part, organ, or organ component - disease or syndrome - pharmacologic substance"
"monoamine oxidase inhibitors","0.00360","organic chemical - pharmacologic substance"
"substance dependence","0.00300","mental or behavioral dysfunction"
"hypothyroidism","0.00270","disease or syndrome"
"craniocerebral trauma","0.00270","injury or poisoning"
"kidney diseases","0.00240","disease or syndrome"
"alcohol abuse","0.00240","mental or behavioral dysfunction"
"substance use disorders","0.00240","mental or behavioral dysfunction"
"eating disorders","0.00240","mental or behavioral dysfunction"
"mental retardation","0.00240","mental or behavioral dysfunction"
"medical contraindication","0.00240","finding"
"nicotine","0.00210","hazardous or poisonous substance - organic chemical - pharmacologic substance"
"lung","0.00180","body part, organ, or organ component - disease or syndrome"
"hypersensitivity","0.00180","clinical attribute - finding - pathologic function"
"caffeine","0.00150","organic chemical - pharmacologic substance - therapeutic or preventive procedure"
"delirium","0.00150","mental or behavioral dysfunction"
"antisocial behavior","0.00120","mental or behavioral dysfunction"
"drug abuse","0.00120","mental or behavioral dysfunction"
"anorexia nervosa","0.00090","mental or behavioral dysfunction"
"hematological disease","0.00060","disease or syndrome"
"investigational new drugs","0.00060","pharmacologic substance - therapeutic or preventive procedure"
"suicide risk","0.00030","finding"
