"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"relate - vinyl resin","0.02399","organic chemical"
"psychiatric problem","0.02279","mental or behavioral dysfunction"
"escitalopram","0.02249","organic chemical - pharmacologic substance"
"pharmacotherapy","0.02219","therapeutic or preventive procedure"
"tropical spastic paraparesis","0.02189","disease or syndrome - therapeutic or preventive procedure"
"therapeutic brand of coal tar","0.02159","organic chemical - pharmacologic substance - therapeutic or preventive procedure"
"cancer remission","0.02069","finding - neoplastic process"
"antimicrobial resistance result","0.02009","laboratory or test result"
"medical history","0.01799","finding"
"dysthymic disorder","0.01559","mental or behavioral dysfunction"
"body mass index","0.01289","clinical attribute - diagnostic procedure"
"treatment protocols","0.01019","therapeutic or preventive procedure"
"negative finding","0.00930","finding"
"mild adverse event","0.00870","finding"
"multiple endocrine neoplasia","0.00870","antibiotic - neoplastic process - organic chemical"
"unmarried","0.00810","finding"
"personality inventories","0.00450","diagnostic procedure"
"barakat syndrome","0.00390","disease or syndrome"
