"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"marihuana","0.042","mental or behavioral dysfunction - organic chemical - pharmacologic substance"
"liver","0.042","body part, organ, or organ component - disease or syndrome - organic chemical - pharmacologic substance"
"canadian","0.042","finding"
"chemotherapy regimen","0.042","therapeutic or preventive procedure"
"hormone replacement therapy","0.042","therapeutic or preventive procedure"
"integrated neuromusculoskeletal release","0.042","therapeutic or preventive procedure"
"household composition","0.042","finding"
"rhinitis","0.042","disease or syndrome - sign or symptom"
"personal satisfaction","0.042","finding"
"heart diseases","0.042","disease or syndrome"
"neurological observations","0.042","finding"
"nervous system disorder","0.042","disease or syndrome"
"severe depression","0.042","mental or behavioral dysfunction"
"antisocial behavior","0.042","mental or behavioral dysfunction"
