"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"arteries","0.03876","body part, organ, or organ component"
"pharmacotherapy","0.03876","therapeutic or preventive procedure"
"intestines","0.03876","body part, organ, or organ component"
"household composition","0.03876","finding"
"antiemetics","0.03876","pharmacologic substance"
"cytochrome p-450 cyp1a2","0.03876","enzyme"
"multiple system atrophy","0.03876","disease or syndrome - organic chemical - pharmacologic substance"
"spinal cord diseases","0.03876","disease or syndrome"
"atrophic","0.03876","disease or syndrome - pathologic function"
"night terrors","0.03876","mental or behavioral dysfunction"
"cardiac dysfunction","0.03876","finding"
"sleeplessness","0.03876","finding - sign or symptom"
"laboratory results","0.03876","laboratory or test result"
"moderate adverse event","0.03876","finding"
"schizophrenia","0.03876","mental or behavioral dysfunction"
"pregnancy test negative","0.03876","finding - laboratory or test result"
"attention deficit disorder","0.03876","disease or syndrome - mental or behavioral dysfunction"
"cocaine","0.03876","hazardous or poisonous substance - injury or poisoning - organic chemical - pharmacologic substance"
"opiates","0.03876","hazardous or poisonous substance - mental or behavioral dysfunction - pharmacologic substance"
"screening for cancer","0.03876","diagnostic procedure"
"nursing therapy","0.03876","therapeutic or preventive procedure"
"attention deficit hyperactivity disorder","0.03876","disease or syndrome - mental or behavioral dysfunction"
"tranquilizing agents","0.03876","pharmacologic substance"
"agitation","0.03876","finding - sign or symptom"
"placebos","0.03876","therapeutic or preventive procedure"
"domperidone","0.03876","organic chemical - pharmacologic substance"
"radiculopathy","0.03876","disease or syndrome"
"rotigotine","0.03876","organic chemical - pharmacologic substance"
"peripheral vascular diseases","0.03876","disease or syndrome"
"hemochromatosis","0.03876","disease or syndrome"
"serum creatinine level","0.03876","laboratory or test result"
"withdrawal symptoms","0.03876","sign or symptom"
"medical therapy","0.03876","therapeutic or preventive procedure"
"paresis","0.03876","sign or symptom"
"behavior disorders","0.03101","injury or poisoning - mental or behavioral dysfunction"
"microcytic anemia","0.03101","disease or syndrome"
"somnolence","0.03101","finding"
"trunk structure","0.03101","body location or region"
"hepatitis active","0.03101","finding"
"abnormal behavior","0.03101","mental or behavioral dysfunction"
"physical findings","0.03101","finding"
"prior therapy","0.03101","clinical attribute"
"chronic pain","0.03101","disease or syndrome"
"tobacco","0.03101","hazardous or poisonous substance - organic chemical - pharmacologic substance"
"drugs non-prescription","0.03101","pharmacologic substance - therapeutic or preventive procedure"
"dietary potassium","0.03101","inorganic chemical"
"purine-nucleoside phosphorylase","0.03101","enzyme"
"adverse reactions","0.03101","antibiotic - biologically active substance - disease or syndrome - finding - organic chemical - pathologic function - pharmacologic substance - receptor"
"budipine","0.03101","organic chemical - pharmacologic substance"
"thyroxine","0.03101","body part, organ, or organ component - finding - organic chemical - pharmacologic substance"
"oral contraception","0.03101","pharmacologic substance - therapeutic or preventive procedure"
"caffeine","0.03101","organic chemical - pharmacologic substance - therapeutic or preventive procedure"
"anticonvulsant therapy","0.03101","therapeutic or preventive procedure"
"catechol o-methyltransferase","0.03101","enzyme"
"concomitant therapy","0.03101","therapeutic or preventive procedure"
"dopaminergic agents","0.03101","pharmacologic substance"
"complete atrioventricular block","0.03101","disease or syndrome"
"disease of diaphragm","0.03101","body part, organ, or organ component - disease or syndrome"
"upper arm","0.03101","body location or region - body part, organ, or organ component - neoplastic process"
"lactation","0.03101","organ or tissue function"
"hallucinations","0.03101","mental or behavioral dysfunction"
"dementia progressive","0.03101","disease or syndrome"
"myoclonus","0.03101","sign or symptom"
"stomach","0.03101","body part, organ, or organ component - disease or syndrome"
"butyrophenones","0.03101","organic chemical - pharmacologic substance"
"lameness","0.03101","finding"
"smoking","0.03101","hazardous or poisonous substance - individual behavior"
"cannabinoids","0.03101","organic chemical - pharmacologic substance"
"daytime sleepiness","0.03101","finding"
"exercise pain management","0.03101","therapeutic or preventive procedure"
"hormone replacement therapy","0.03101","therapeutic or preventive procedure"
"melanoma","0.03101","neoplastic process - pharmacologic substance"
"epilepsies myoclonic","0.03101","disease or syndrome"
"protection","0.03101","finding"
"follow-up status","0.03101","finding"
"rapid eye movement","0.03101","organ or tissue function"
"hypopnea","0.03101","finding"
"olanzapine","0.03101","organic chemical - pharmacologic substance"
"creatinine clearance","0.02326","finding"
"injectables","0.02326","pharmacologic substance"
"magnetic resonance imaging","0.02326","diagnostic procedure"
"infantile neuroaxonal dystrophy","0.02326","disease or syndrome"
"psychotropic drugs","0.02326","pharmacologic substance"
"limb structure","0.02326","body part, organ, or organ component"
"neurologic examination","0.02326","diagnostic procedure"
"national origin","0.02326","clinical attribute"
"current therapy","0.02326","therapeutic or preventive procedure"
"hemodialysis","0.01550","therapeutic or preventive procedure"
"chronic kidney diseases","0.01550","disease or syndrome"
"gabapentin","0.01550","organic chemical - pharmacologic substance"
"contraceptives oral","0.01550","pharmacologic substance - therapeutic or preventive procedure"
"multiple endocrine neoplasia","0.01550","antibiotic - neoplastic process - organic chemical"
"body mass index","0.00775","clinical attribute - diagnostic procedure"
"asleep","0.00775","finding"
"renal dialysis","0.00775","therapeutic or preventive procedure"
"alkaline phosphatase","0.00775","enzyme - finding - therapeutic or preventive procedure"
"mass of body structure","0.00775","finding"
"phosphoric monoester hydrolases","0.00775","enzyme"
