"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"cardiac arrhythmia","0.070","finding - pathologic function"
"lithium","0.070","congenital abnormality - disease or syndrome - pharmacologic substance"
"anticonvulsants","0.070","pharmacologic substance"
"limb structure","0.070","body part, organ, or organ component"
"psychotic disorders","0.062","mental or behavioral dysfunction"
"oral contraception","0.062","pharmacologic substance - therapeutic or preventive procedure"
"placebos","0.062","therapeutic or preventive procedure"
"drug abuse","0.062","mental or behavioral dysfunction"
"pharmacotherapy","0.062","therapeutic or preventive procedure"
"sterility","0.062","pathologic function"
"alcohol abuse","0.062","mental or behavioral dysfunction"
"multiple endocrine neoplasia","0.062","antibiotic - neoplastic process - organic chemical"
"creatinine clearance","0.062","finding"
"injectables","0.062","pharmacologic substance"
"polyneuropathy","0.062","disease or syndrome"
"sexual sterilization","0.062","finding - therapeutic or preventive procedure"
"diabetic neuropathies","0.062","disease or syndrome"
"screening for cancer","0.062","diagnostic procedure"
"household composition","0.062","finding"
"insulin","0.054","pharmacologic substance"
"laboratory results","0.054","laboratory or test result"
"neoplastic disease","0.054","neoplastic process"
"hepatitis b surface antigens","0.054","pharmacologic substance"
"consumption-archaic term for tb","0.054","disease or syndrome"
"cns disorder","0.054","disease or syndrome"
"cimetidine","0.054","organic chemical - pharmacologic substance"
"behaviorial habits","0.054","individual behavior"
"amyotrophic lateral sclerosis","0.054","disease or syndrome - pharmacologic substance"
"sleeplessness","0.054","finding - sign or symptom"
"painful legs and moving toes","0.054","sign or symptom"
"sleep disturbances","0.054","disease or syndrome - sign or symptom"
"systolic blood pressure measurement","0.054","clinical attribute - diagnostic procedure"
"anti-anxiety agents","0.054","pharmacologic substance"
"impulse control disorders","0.054","mental or behavioral dysfunction"
"akathisia","0.054","sign or symptom"
"skin hypersensitivity","0.054","disease or syndrome"
"disease of diaphragm","0.054","body part, organ, or organ component - disease or syndrome"
"uremia","0.054","disease or syndrome - finding"
"neurological observations","0.054","finding"
"myocardial infarction","0.047","disease or syndrome - finding"
"asymptomatic","0.047","finding"
"chorea","0.047","disease or syndrome"
"fever","0.047","finding"
"medical therapy","0.047","therapeutic or preventive procedure"
"veins","0.047","body part, organ, or organ component"
"blood vessel","0.047","body part, organ, or organ component - finding"
"exercise pain management","0.047","therapeutic or preventive procedure"
"body part","0.047","body location or region - body part, organ, or organ component"
"schizophrenia","0.047","mental or behavioral dysfunction"
"vitamins","0.047","organic chemical - pharmacologic substance"
"drug dependence","0.047","mental or behavioral dysfunction"
"atrophic","0.047","disease or syndrome - pathologic function"
"psychotic episodes","0.047","mental or behavioral dysfunction"
"smoking","0.047","hazardous or poisonous substance - individual behavior"
"nursing therapy","0.047","therapeutic or preventive procedure"
"hormone replacement therapy","0.047","therapeutic or preventive procedure"
"renal insufficiency","0.047","disease or syndrome"
"multiple system atrophy","0.047","disease or syndrome - organic chemical - pharmacologic substance"
"somnambulism","0.047","disease or syndrome"
"antiepileptic agents","0.047","pharmacologic substance"
"fibromyalgia","0.047","disease or syndrome"
"enzymes","0.047","enzyme - organic chemical"
"current non-drinker of alcohol","0.047","individual behavior"
"atypia morphology","0.047","finding"
"contact dermatitis","0.047","disease or syndrome"
"bleomycin-cisplatin protocol","0.039","therapeutic or preventive procedure"
"cytochrome p-450 cyp1a2","0.039","enzyme"
"antiemetics","0.039","pharmacologic substance"
"caffeine","0.039","organic chemical - pharmacologic substance - therapeutic or preventive procedure"
"normal menstruation - observation","0.039","finding"
"attention deficit disorder","0.039","disease or syndrome - mental or behavioral dysfunction"
"cocaine","0.039","hazardous or poisonous substance - injury or poisoning - organic chemical - pharmacologic substance"
"opiates","0.039","hazardous or poisonous substance - mental or behavioral dysfunction - pharmacologic substance"
"rotigotine","0.039","organic chemical - pharmacologic substance"
"arteries","0.039","body part, organ, or organ component"
"hemochromatosis","0.039","disease or syndrome"
"night terrors","0.039","mental or behavioral dysfunction"
"renal dialysis","0.039","therapeutic or preventive procedure"
"attention deficit hyperactivity disorder","0.039","disease or syndrome - mental or behavioral dysfunction"
"radiculopathy","0.039","disease or syndrome"
"hyperactive behavior","0.039","finding"
"muscular fasciculation","0.039","sign or symptom"
"malaise","0.039","finding - sign or symptom"
"drugs non-prescription","0.039","pharmacologic substance - therapeutic or preventive procedure"
"dyssomnias","0.039","disease or syndrome - sign or symptom"
"spinal cord diseases","0.039","disease or syndrome"
"contraceptives oral","0.039","pharmacologic substance - therapeutic or preventive procedure"
"serum creatinine level","0.039","laboratory or test result"
"neurologic examination","0.039","diagnostic procedure"
"domperidone","0.039","organic chemical - pharmacologic substance"
"paresis","0.039","sign or symptom"
"hemodialysis","0.039","therapeutic or preventive procedure"
"cardiac dysfunction","0.039","finding"
"withdrawal symptoms","0.039","sign or symptom"
"intestines","0.039","body part, organ, or organ component"
"tranquilizing agents","0.039","pharmacologic substance"
"current therapy","0.039","therapeutic or preventive procedure"
"peripheral vascular diseases","0.039","disease or syndrome"
"trunk structure","0.031","body location or region"
"physical findings","0.031","finding"
"chronic pain","0.031","disease or syndrome"
"concomitant therapy","0.031","therapeutic or preventive procedure"
"complete atrioventricular block","0.031","disease or syndrome"
"protection","0.031","finding"
"butyrophenones","0.031","organic chemical - pharmacologic substance"
"lameness","0.031","finding"
"rapid eye movement","0.031","organ or tissue function"
"epilepsies myoclonic","0.031","disease or syndrome"
"microcytic anemia","0.031","disease or syndrome"
"somnolence","0.031","finding"
"dietary potassium","0.031","inorganic chemical"
"magnetic resonance imaging","0.031","diagnostic procedure"
"purine-nucleoside phosphorylase","0.031","enzyme"
"direct reacting bilirubin","0.031","biologically active substance - organic chemical"
"catechol o-methyltransferase","0.031","enzyme"
"lactation","0.031","organ or tissue function"
"stomach","0.031","body part, organ, or organ component - disease or syndrome"
"adverse reactions","0.031","antibiotic - biologically active substance - disease or syndrome - finding - organic chemical - pathologic function - pharmacologic substance - receptor"
"weighing patient","0.031","diagnostic procedure - finding"
"hepatitis active","0.031","finding"
"tobacco","0.031","hazardous or poisonous substance - organic chemical - pharmacologic substance"
"gabapentin","0.031","organic chemical - pharmacologic substance"
"asleep","0.031","finding"
"chronic kidney diseases","0.031","disease or syndrome"
"dementia progressive","0.031","disease or syndrome"
"cannabinoids","0.031","organic chemical - pharmacologic substance"
"daytime sleepiness","0.031","finding"
"national origin","0.031","clinical attribute"
"prior therapy","0.031","clinical attribute"
"phosphoric monoester hydrolases","0.031","enzyme"
"olanzapine","0.031","organic chemical - pharmacologic substance"
"dopaminergic agents","0.031","pharmacologic substance"
"hallucinations","0.031","mental or behavioral dysfunction"
"abnormal behavior","0.031","mental or behavioral dysfunction"
"budipine","0.031","organic chemical - pharmacologic substance"
"thyroxine","0.031","body part, organ, or organ component - finding - organic chemical - pharmacologic substance"
"psychotropic drugs","0.031","pharmacologic substance"
"anticonvulsant therapy","0.031","therapeutic or preventive procedure"
"myoclonus","0.031","sign or symptom"
"alkaline phosphatase","0.031","enzyme - finding - therapeutic or preventive procedure"
"diabetes insipidus","0.031","disease or syndrome"
"infantile neuroaxonal dystrophy","0.031","disease or syndrome"
"melanoma","0.031","neoplastic process - pharmacologic substance"
"behavior disorders","0.031","injury or poisoning - mental or behavioral dysfunction"
"hypopnea","0.031","finding"
