"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"electrocardiogram","0.04356","diagnostic procedure - finding - organic chemical - pharmacologic substance"
"injury wounds","0.04312","body substance - injury or poisoning"
"depressive episode unspecified","0.04312","mental or behavioral dysfunction"
"fluoxetine","0.04290","organic chemical - pharmacologic substance"
"manic","0.04290","finding - mental or behavioral dysfunction"
"benign rolandic epilepsy","0.04268","disease or syndrome - therapeutic or preventive procedure"
"screening for cancer","0.04224","diagnostic procedure"
"infantile neuroaxonal dystrophy","0.04180","disease or syndrome"
"blood pressure finding","0.04070","finding"
"alcohol abuse","0.04026","mental or behavioral dysfunction"
"stress disorders traumatic","0.03982","mental or behavioral dysfunction"
"alcoholic intoxication chronic","0.03806","mental or behavioral dysfunction"
"mood disorders","0.03630","mental or behavioral dysfunction"
"suicidality","0.03586","clinical attribute"
"cardiovascular diseases","0.03564","disease or syndrome"
"magnetic resonance imaging","0.03476","diagnostic procedure"
"myocardial infarction","0.03454","disease or syndrome - finding"
"investigational new drugs","0.03454","pharmacologic substance - therapeutic or preventive procedure"
"thyroid gland","0.03432","body part, organ, or organ component - disease or syndrome - pharmacologic substance"
"diabetes","0.03388","disease or syndrome"
"drug abuse","0.03344","mental or behavioral dysfunction"
"compulsive disorder","0.03278","finding"
"antisocial behavior","0.03256","mental or behavioral dysfunction"
"disability","0.03212","finding"
"neoplasm metastasis","0.03190","neoplastic process"
"psychotic symptoms","0.03146","sign or symptom"
"autistic disorder","0.03102","mental or behavioral dysfunction"
"pregnancy tests","0.03080","diagnostic procedure"
"medical contraindication","0.03080","finding"
"stimulant","0.03036","pharmacologic substance"
"suicide risk","0.03014","finding"
"nervousness","0.02992","sign or symptom"
"fever","0.02970","finding"
"hiv","0.02904","disease or syndrome - pharmacologic substance - virus"
"psychiatric problem","0.02882","mental or behavioral dysfunction"
"illicit drugs","0.02860","hazardous or poisonous substance - pharmacologic substance"
"moderate adverse event","0.02860","finding"
"anticonvulsants","0.02838","pharmacologic substance"
"panic disorder","0.02816","disease or syndrome - mental or behavioral dysfunction"
"lung","0.02816","body part, organ, or organ component - disease or syndrome"
"stabilizer - function","0.02816","organ or tissue function"
"pharmacotherapy","0.02794","therapeutic or preventive procedure"
"hypothyroidism","0.02794","disease or syndrome"
"multiple sclerosis","0.02772","body part, organ, or organ component - disease or syndrome - finding"
"selective serotonin re-uptake inhibitor","0.02640","pharmacologic substance"
"family history","0.02596","congenital abnormality - disease or syndrome - enzyme - finding"
"relate - vinyl resin","0.02530","organic chemical"
"operative surgical procedures","0.02464","diagnostic procedure - therapeutic or preventive procedure"
"mini-mental status exam","0.02332","diagnostic procedure"
"generalized anxiety disorder","0.02266","mental or behavioral dysfunction"
"body mass index","0.02200","clinical attribute - diagnostic procedure"
"lithium","0.02178","congenital abnormality - disease or syndrome - pharmacologic substance"
"severe combined immunodeficiency","0.02046","diagnostic procedure - disease or syndrome"
"depressive symptoms","0.01826","sign or symptom"
"medical history","0.01738","finding"
"tropical spastic paraparesis","0.01694","disease or syndrome - therapeutic or preventive procedure"
"mild adverse event","0.01364","finding"
"mass of body structure","0.01298","finding"
"dysthymic disorder","0.01188","mental or behavioral dysfunction"
"treatment protocols","0.01166","therapeutic or preventive procedure"
"serum","0.01012","biologically active substance - body substance - pharmacologic substance"
"unmarried","0.00924","finding"
"multiple endocrine neoplasia","0.00858","antibiotic - neoplastic process - organic chemical"
"negative finding","0.00836","finding"
"personality inventories","0.00638","diagnostic procedure"
