"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"benzodiazepines","0.00968","organic chemical - pharmacologic substance"
"generalized anxiety disorder","0.00968","mental or behavioral dysfunction"
"psychiatric problem","0.00968","mental or behavioral dysfunction"
"disability","0.00792","finding"
"impaired cognition","0.00792","finding - mental or behavioral dysfunction"
"injury wounds","0.00770","body substance - injury or poisoning"
"cerebrovascular accident","0.00770","disease or syndrome - therapeutic or preventive procedure"
"kidney","0.00726","body part, organ, or organ component"
"obsessive-compulsive disorder","0.00704","disease or syndrome - mental or behavioral dysfunction"
"unstable status","0.00682","finding"
"autistic disorder","0.00660","mental or behavioral dysfunction"
"panic disorder","0.00638","disease or syndrome - mental or behavioral dysfunction"
"stress disorders traumatic","0.00638","mental or behavioral dysfunction"
"hiv","0.00616","disease or syndrome - pharmacologic substance - virus"
"personality disorders","0.00572","mental or behavioral dysfunction"
"diabetes","0.00572","disease or syndrome"
"psychotic symptoms","0.00550","sign or symptom"
"anticonvulsants","0.00528","pharmacologic substance"
"hepatic","0.00506","body location or region"
"alcoholic intoxication chronic","0.00506","mental or behavioral dysfunction"
"heart diseases","0.00484","disease or syndrome"
"family history","0.00484","congenital abnormality - disease or syndrome - enzyme - finding"
"cardiovascular diseases","0.00462","disease or syndrome"
"mental retardation","0.00440","mental or behavioral dysfunction"
"compulsive disorder","0.00440","finding"
"illicit drugs","0.00418","hazardous or poisonous substance - pharmacologic substance"
"breast","0.00396","body part, organ, or organ component"
"myocardial infarction","0.00396","disease or syndrome - finding"
"suicidality","0.00396","clinical attribute"
"pervasive development disorder","0.00374","congenital abnormality - inorganic chemical - mental or behavioral dysfunction - pharmacologic substance"
"craniocerebral trauma","0.00374","injury or poisoning"
"hypersensitivity","0.00374","clinical attribute - finding - pathologic function"
"thyroid gland","0.00352","body part, organ, or organ component - disease or syndrome - pharmacologic substance"
"monoamine oxidase inhibitors","0.00352","organic chemical - pharmacologic substance"
"eating disorders","0.00330","mental or behavioral dysfunction"
"multiple sclerosis","0.00330","body part, organ, or organ component - disease or syndrome - finding"
"nervous system disorder","0.00308","disease or syndrome"
"nicotine","0.00286","hazardous or poisonous substance - organic chemical - pharmacologic substance"
"electroconvulsive therapy","0.00286","disease or syndrome - therapeutic or preventive procedure"
"lung","0.00286","body part, organ, or organ component - disease or syndrome"
"developmental disabilities","0.00286","mental or behavioral dysfunction"
"substance dependence","0.00264","mental or behavioral dysfunction"
"hypothyroidism","0.00242","disease or syndrome"
"medical contraindication","0.00220","finding"
"caffeine","0.00176","organic chemical - pharmacologic substance - therapeutic or preventive procedure"
"nervousness","0.00154","sign or symptom"
"alcohol abuse","0.00154","mental or behavioral dysfunction"
"suicide risk","0.00110","finding"
"fever","0.00110","finding"
"antisocial behavior","0.00110","mental or behavioral dysfunction"
"drug abuse","0.00088","mental or behavioral dysfunction"
"investigational new drugs","0.00044","pharmacologic substance - therapeutic or preventive procedure"
