"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"unconscious state","0.08000","disease or syndrome - finding"
"cataplexy","0.08000","disease or syndrome"
"operative surgical procedures","0.08000","diagnostic procedure - therapeutic or preventive procedure"
"hepatic impairment","0.08000","disease or syndrome"
"screening for cancer","0.08000","diagnostic procedure"
"consciousness related finding","0.08000","finding"
"brain injuries","0.08000","injury or poisoning"
"hiv","0.08000","disease or syndrome - pharmacologic substance - virus"
"ehlers-danlos syndrome","0.08000","congenital abnormality - disease or syndrome"
"methylphenidate","0.08000","organic chemical - pharmacologic substance"
"test result","0.08000","finding"
"neoplasm metastasis","0.06667","neoplastic process"
"unmarried","0.06667","finding"
"relate - vinyl resin","0.06667","organic chemical"
"antihistamines","0.06667","organic chemical - pharmacologic substance"
"parkinsonian disorders","0.06667","disease or syndrome"
"selective serotonin re-uptake inhibitor","0.06667","pharmacologic substance"
"clonidine","0.06667","organic chemical - pharmacologic substance"
"laboratory results","0.06667","laboratory or test result"
"hypnotics and sedatives","0.06667","pharmacologic substance"
"amphetamine","0.06667","hazardous or poisonous substance - organic chemical - pharmacologic substance"
"impaired cognition","0.06667","finding - mental or behavioral dysfunction"
"schizophrenia","0.06667","mental or behavioral dysfunction"
"severe depression","0.06667","mental or behavioral dysfunction"
"tissue damage","0.06667","injury or poisoning"
"serum","0.06667","biologically active substance - body substance - pharmacologic substance"
"polysomnography","0.06667","diagnostic procedure"
"suicide attempt","0.06667","finding - mental or behavioral dysfunction"
"immunodeficiency virus","0.06667","virus"
"breast","0.06667","body part, organ, or organ component"
"therapies investigational","0.05333","therapeutic or preventive procedure"
"hypothyroidism","0.05333","disease or syndrome"
"serotonin uptake inhibitors","0.05333","pharmacologic substance"
"household composition","0.05333","finding"
"manic","0.05333","finding - mental or behavioral dysfunction"
"multiple sclerosis","0.05333","body part, organ, or organ component - disease or syndrome - finding"
"cardiovascular diseases","0.05333","disease or syndrome"
"nicotine","0.05333","hazardous or poisonous substance - organic chemical - pharmacologic substance"
"monoamine oxidase inhibitors","0.05333","organic chemical - pharmacologic substance"
"renal impairment","0.05333","disease or syndrome - finding"
"traumatic brain injury","0.05333","disease or syndrome - injury or poisoning"
"heart ventricle","0.05333","body part, organ, or organ component"
"reuptake inhibitors","0.05333","pharmacologic substance"
"progressive disease","0.05333","disease or syndrome - finding - neoplastic process"
"dextroamphetamine","0.05333","clinical drug - organic chemical - pharmacologic substance"
"pulse rate","0.05333","clinical attribute"
"benzodiazepines","0.05333","organic chemical - pharmacologic substance"
"chocolate allergenic extract","0.05333","pharmacologic substance"
"cerebrovascular accident","0.05333","disease or syndrome - therapeutic or preventive procedure"
"urine drug screen positive","0.05333","laboratory or test result"
"kidney diseases","0.04000","disease or syndrome"
"abnormal degeneration","0.04000","pathologic function"
"pemoline","0.04000","organic chemical - pharmacologic substance"
"nocturnal myoclonus syndrome","0.04000","disease or syndrome"
"pathology processes","0.04000","pathologic function"
"contraceptive methods","0.04000","therapeutic or preventive procedure"
"anemia","0.04000","disease or syndrome"
"ptosis","0.04000","acquired abnormality - disease or syndrome"
"metabolite","0.04000","biologically active substance"
"left ventricular hypertrophy","0.04000","disease or syndrome"
"psychotic depression","0.04000","mental or behavioral dysfunction"
"mitral valve prolapse syndrome","0.04000","disease or syndrome - therapeutic or preventive procedure"
"narcolepsy-cataplexy syndrome","0.04000","disease or syndrome"
"bilateral prophylactic mastectomy","0.04000","organic chemical - therapeutic or preventive procedure"
"clinical depression","0.04000","mental or behavioral dysfunction"
"anatomic valve","0.04000","body part, organ, or organ component"
"smoking","0.04000","hazardous or poisonous substance - individual behavior"
"eating disorders","0.04000","mental or behavioral dysfunction"
"tranquilizing agents","0.04000","pharmacologic substance"
"hypertensive disease","0.04000","biologically active substance - disease or syndrome - finding"
"amphetamine-dextroamphetamine","0.04000","organic chemical - pharmacologic substance"
"shift-work sleep disorder","0.04000","mental or behavioral dysfunction"
"electrocardiographic finding","0.04000","finding"
"duration of sleep","0.04000","finding"
"ewings sarcoma","0.02667","body part, organ, or organ component - neoplastic process"
"nervousness","0.02667","sign or symptom"
"integumentary scale","0.02667","body part, organ, or organ component"
"body mass index","0.02667","clinical attribute - diagnostic procedure"
"movement disorders","0.02667","disease or syndrome"
"psychotropic drugs","0.02667","pharmacologic substance"
"heart diseases","0.02667","disease or syndrome"
"unipolar depression","0.02667","mental or behavioral dysfunction"
"apnea hypopnea index","0.02667","finding"
"atypia morphology","0.02667","finding"
"observation of attack","0.02667","finding"
"hypersomnolence idiopathic","0.02667","disease or syndrome"
"consumption-archaic term for tb","0.02667","disease or syndrome"
"blind vision","0.02667","disease or syndrome"
"neurological observations","0.02667","finding"
"diastole","0.02667","clinical attribute"
"mini-mental status exam","0.02667","diagnostic procedure"
"malignant neoplasms","0.02667","biologically active substance - finding - neoplastic process - pharmacologic substance - therapeutic or preventive procedure"
"paralysed","0.02667","finding"
"mass of body structure","0.02667","finding"
"rapid eye movement","0.01333","organ or tissue function"
"tricyclic antidepressive agents","0.01333","pharmacologic substance"
"sterility","0.01333","pathologic function"
"antiparkinson agents","0.01333","pharmacologic substance"
"depressive symptoms","0.01333","sign or symptom"
"contraception barrier","0.01333","therapeutic or preventive procedure"
"psychostimulant","0.01333","pharmacologic substance"
"national origin","0.01333","clinical attribute"
"sexually active","0.01333","finding"
"fatigue","0.01333","sign or symptom"
"major depressive disorder","0.01333","mental or behavioral dysfunction"
