"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"antihistamines classical","0.00159","organic chemical - pharmacologic substance"
"thyroid gland","0.00159","body part, organ, or organ component - disease or syndrome - pharmacologic substance"
"cardiac arrhythmia","0.00159","finding - pathologic function"
"psychotherapy","0.00159","therapeutic or preventive procedure"
"suicide attempt","0.00159","finding - mental or behavioral dysfunction"
"thyroid diseases","0.00159","body part, organ, or organ component - disease or syndrome - pharmacologic substance"
"kidney","0.00159","body part, organ, or organ component"
"adverse event associated with death","0.00159","finding"
"sympathomimetics","0.00159","disease or syndrome - pharmacologic substance"
"heart rhythm","0.00159","organ or tissue function - pathologic function"
"drug abuse","0.00159","mental or behavioral dysfunction"
