"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"monoamine oxidase inhibitors","0.06858","organic chemical - pharmacologic substance"
"anticonvulsants","0.06539","pharmacologic substance"
"brain diseases","0.06539","disease or syndrome"
"suicidality","0.06380","clinical attribute"
"major depressive disorder","0.06380","mental or behavioral dysfunction"
"congenital heart defects","0.06061","congenital abnormality"
"antipsychotic agents","0.05901","pharmacologic substance"
"craniocerebral trauma","0.05901","injury or poisoning"
"mood disorders","0.05901","mental or behavioral dysfunction"
"hepatic","0.05742","body location or region"
"oppositional defiant disorder","0.05742","mental or behavioral dysfunction"
"eating disorders","0.05582","mental or behavioral dysfunction"
"cardiac arrhythmia","0.05423","finding - pathologic function"
"drug abuse","0.05423","mental or behavioral dysfunction"
"compulsive disorder","0.05263","finding"
"pharmacotherapy","0.04944","therapeutic or preventive procedure"
"heart diseases","0.04944","disease or syndrome"
"body mass index","0.04785","clinical attribute - diagnostic procedure"
"suicide attempt","0.04785","finding - mental or behavioral dysfunction"
"sympathomimetics","0.04785","disease or syndrome - pharmacologic substance"
"autism spectrum disorders","0.04625","congenital abnormality - mental or behavioral dysfunction"
"investigational new drugs","0.04625","pharmacologic substance - therapeutic or preventive procedure"
"antidepressive agents","0.04625","pharmacologic substance"
"amphetamine","0.04625","hazardous or poisonous substance - organic chemical - pharmacologic substance"
"illicit drugs","0.04466","hazardous or poisonous substance - pharmacologic substance"
"diastole","0.04466","clinical attribute"
"suicide risk","0.04466","finding"
"brain injuries","0.04466","injury or poisoning"
"gilles de la tourette syndrome","0.04306","body part, organ, or organ component - disease or syndrome - finding - mental or behavioral dysfunction - neoplastic process"
"schizoaffective disorder","0.04147","mental or behavioral dysfunction"
"osteochondritis dissecans","0.04147","disease or syndrome - mental or behavioral dysfunction"
"substance use disorders","0.03987","mental or behavioral dysfunction"
"thyroid diseases","0.03987","body part, organ, or organ component - disease or syndrome - pharmacologic substance"
"benzodiazepines","0.03828","organic chemical - pharmacologic substance"
"heart rate","0.03828","clinical attribute"
"organic disorders","0.03668","disease or syndrome"
"adverse reaction to drug","0.03668","injury or poisoning"
"injury wounds","0.03668","body substance - injury or poisoning"
"moderate adverse event","0.03668","finding"
"personality disorders","0.03509","mental or behavioral dysfunction"
"thyroid gland","0.03509","body part, organ, or organ component - disease or syndrome - pharmacologic substance"
"mild adverse event","0.03349","finding"
"amphetamines","0.03349","hazardous or poisonous substance - organic chemical - pharmacologic substance"
"hyperthyroidism","0.03349","disease or syndrome"
"asthma","0.03190","disease or syndrome"
"pregnancy tests","0.03190","diagnostic procedure"
"bony process","0.03190","body part, organ, or organ component"
"antihistamines classical","0.03190","organic chemical - pharmacologic substance"
"psychotherapy","0.03190","therapeutic or preventive procedure"
"mass of body structure","0.03190","finding"
"manic","0.03030","finding - mental or behavioral dysfunction"
"breast","0.03030","body part, organ, or organ component"
"diastolic blood pressure","0.03030","clinical attribute - diagnostic procedure - finding"
"heart rhythm","0.03030","organ or tissue function - pathologic function"
"psychostimulant","0.02871","pharmacologic substance"
"adverse event associated with death","0.02871","finding"
"learning disabilities","0.02552","mental or behavioral dysfunction"
"blind vision","0.02552","disease or syndrome"
"hyperactive behavior","0.02073","finding"
"medical history","0.02073","finding"
"sexually active","0.02073","finding"
"behavior therapy","0.02073","therapeutic or preventive procedure"
"relate - vinyl resin","0.01914","organic chemical"
"selective serotonin re-uptake inhibitor","0.01914","pharmacologic substance"
"nitric oxide synthase","0.01595","enzyme"
"treatment protocols","0.01116","therapeutic or preventive procedure"
"serum","0.01116","biologically active substance - body substance - pharmacologic substance"
"hoxa10 protein human","0.01116","biologically active substance - body location or region"
"operative surgical procedures","0.00957","diagnostic procedure - therapeutic or preventive procedure"
"laboratory results","0.00797","laboratory or test result"
"sexual intercourse - finding","0.00797","finding"
"psychiatric assessment","0.00797","diagnostic procedure"
"integumentary scale","0.00638","body part, organ, or organ component"
"surgical revision","0.00638","therapeutic or preventive procedure"
"negative finding","0.00638","finding"
"supernumerary mandibular right primary canine","0.00638","body part, organ, or organ component"
"attention deficit disorder","0.00478","disease or syndrome - mental or behavioral dysfunction"
"gonadotropins","0.00159","pharmacologic substance"
"human chorionic gonadotropin","0.00159","disease or syndrome - pharmacologic substance"
"intelligence tests","0.00159","diagnostic procedure"
