"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"methadone maintenance","0.02881","therapeutic or preventive procedure"
"mercury","0.02881","hazardous or poisonous substance"
"autistic disorder","0.02881","mental or behavioral dysfunction"
"pulse rate","0.02881","clinical attribute"
"stimulant","0.02881","pharmacologic substance"
"phobic anxiety disorder","0.02881","mental or behavioral dysfunction"
"autism spectrum disorders","0.02469","congenital abnormality - mental or behavioral dysfunction"
"drug dependence","0.02469","mental or behavioral dysfunction"
"smoke","0.02469","hazardous or poisonous substance - individual behavior"
"cardiac conduction","0.02469","organ or tissue function"
"cardiac arrhythmia","0.02469","finding - pathologic function"
"attention deficit hyperactivity disorder","0.02469","disease or syndrome - mental or behavioral dysfunction"
"bilirubin","0.02469","biologically active substance - laboratory or test result - organic chemical"
"fluoxetine","0.02469","organic chemical - pharmacologic substance"
"aspartate transaminase","0.02469","enzyme"
"panic disorder","0.02058","disease or syndrome - mental or behavioral dysfunction"
"pervasive development disorder","0.02058","congenital abnormality - inorganic chemical - mental or behavioral dysfunction - pharmacologic substance"
"infantile neuroaxonal dystrophy","0.02058","disease or syndrome"
"alcoholic intoxication chronic","0.02058","mental or behavioral dysfunction"
"liver function","0.02058","organ or tissue function"
"tic disorder","0.02058","mental or behavioral dysfunction"
"selective serotonin re-uptake inhibitor","0.02058","pharmacologic substance"
"moderate adverse event","0.02058","finding"
"allergy severity - severe","0.02058","finding"
"marihuana","0.02058","mental or behavioral dysfunction - organic chemical - pharmacologic substance"
"implantation procedure","0.02058","therapeutic or preventive procedure"
"major depressive disorder","0.02058","mental or behavioral dysfunction"
"substance dependence","0.01646","mental or behavioral dysfunction"
"tobacco","0.01646","hazardous or poisonous substance - organic chemical - pharmacologic substance"
"magnetic resonance imaging","0.01646","diagnostic procedure"
"schizophrenia","0.01646","mental or behavioral dysfunction"
"antipsychotic agents","0.01646","pharmacologic substance"
"blood pressure finding","0.01646","finding"
"eating disorders","0.01646","mental or behavioral dysfunction"
"psychotherapy","0.01646","therapeutic or preventive procedure"
"respiratory air","0.01646","body substance"
"breast","0.01235","body part, organ, or organ component"
"illicit drugs","0.01235","hazardous or poisonous substance - pharmacologic substance"
"relate - vinyl resin","0.01235","organic chemical"
"oral contraception","0.01235","pharmacologic substance - therapeutic or preventive procedure"
"operative surgical procedures","0.01235","diagnostic procedure - therapeutic or preventive procedure"
"cessation of smoking","0.01235","finding - individual behavior"
"consumption-archaic term for tb","0.01235","disease or syndrome"
"serum","0.01235","biologically active substance - body substance - pharmacologic substance"
"drug abuse","0.01235","mental or behavioral dysfunction"
"psychotic disorders","0.00823","mental or behavioral dysfunction"
"psychiatric problem","0.00823","mental or behavioral dysfunction"
"schizoaffective disorder","0.00823","mental or behavioral dysfunction"
"caffeine","0.00823","organic chemical - pharmacologic substance - therapeutic or preventive procedure"
"mood disorders","0.00823","mental or behavioral dysfunction"
"sterility","0.00823","pathologic function"
"substance abuse problem","0.00823","mental or behavioral dysfunction"
"malignant neoplasms","0.00823","biologically active substance - finding - neoplastic process - pharmacologic substance - therapeutic or preventive procedure"
"developmental disabilities","0.00823","mental or behavioral dysfunction"
"suicidal","0.00412","finding"
"unstable status","0.00412","finding"
"epilepsy","0.00412","disease or syndrome"
"hiv seropositivity","0.00412","finding"
"benzodiazepines","0.00412","organic chemical - pharmacologic substance"
"chronic pain","0.00412","disease or syndrome"
"skills","0.00412","individual behavior"
"cognitive therapy","0.00412","diagnostic procedure - enzyme - hazardous or poisonous substance - therapeutic or preventive procedure"
"hepatic","0.00412","body location or region"
"bipolar disorder","0.00412","mental or behavioral dysfunction"
"claustrophobia","0.00412","mental or behavioral dysfunction"
"phosphatidylinositols","0.00412","biologically active substance"
"congenital abnormality","0.00412","congenital abnormality - disease or syndrome"
"injury wounds","0.00412","body substance - injury or poisoning"
"unipolar depression","0.00412","mental or behavioral dysfunction"
"amphetamines","0.00412","hazardous or poisonous substance - organic chemical - pharmacologic substance"
"systolic pressure","0.00412","clinical attribute - diagnostic procedure"
"hypertensive disease","0.00412","biologically active substance - disease or syndrome - finding"
"antidepressive agents","0.00412","pharmacologic substance"
"nervous system disorder","0.00412","disease or syndrome"
"current therapy","0.00412","therapeutic or preventive procedure"
"mental retardation","0.00412","mental or behavioral dysfunction"
"alcohol consumption","0.00412","individual behavior"
"diabetes","0.00412","disease or syndrome"
