"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"attention deficit hyperactivity disorder","0.03704","disease or syndrome - mental or behavioral dysfunction"
"developmental disabilities","0.03704","mental or behavioral dysfunction"
"psychotic symptoms","0.03704","sign or symptom"
"kidney diseases","0.03292","disease or syndrome"
"psychiatric problem","0.03292","mental or behavioral dysfunction"
"caffeine","0.03292","organic chemical - pharmacologic substance - therapeutic or preventive procedure"
"moderate adverse event","0.03292","finding"
"stabilizer - function","0.03292","organ or tissue function"
"electrocardiogram","0.03292","diagnostic procedure - finding - organic chemical - pharmacologic substance"
"amphetamines","0.03292","hazardous or poisonous substance - organic chemical - pharmacologic substance"
"stimulant","0.03292","pharmacologic substance"
"mood disorders","0.03292","mental or behavioral dysfunction"
"respiratory air","0.03292","body substance"
"sympathomimetics","0.03292","disease or syndrome - pharmacologic substance"
"current therapy","0.03292","therapeutic or preventive procedure"
"cerebrovascular accident","0.03292","disease or syndrome - therapeutic or preventive procedure"
"hiv seropositivity","0.02881","finding"
"sterility","0.02881","pathologic function"
"breast","0.02881","body part, organ, or organ component"
"skills","0.02881","individual behavior"
"oral contraception","0.02881","pharmacologic substance - therapeutic or preventive procedure"
"systolic pressure","0.02881","clinical attribute - diagnostic procedure"
"cessation of smoking","0.02881","finding - individual behavior"
"eating disorders","0.02881","mental or behavioral dysfunction"
"serum","0.02881","biologically active substance - body substance - pharmacologic substance"
"diastole","0.02881","clinical attribute"
"alcohol consumption","0.02881","individual behavior"
"drug dependence","0.02469","mental or behavioral dysfunction"
"detoxification procedure","0.02469","therapeutic or preventive procedure"
"pervasive development disorder","0.02469","congenital abnormality - inorganic chemical - mental or behavioral dysfunction - pharmacologic substance"
"implantation procedure","0.02469","therapeutic or preventive procedure"
"drug abuse","0.02469","mental or behavioral dysfunction"
"aspartate transaminase","0.02469","enzyme"
"panic disorder","0.02058","disease or syndrome - mental or behavioral dysfunction"
"post-traumatic stress disorder","0.02058","mental or behavioral dysfunction"
"mercury","0.02058","hazardous or poisonous substance"
"major depressive disorder","0.02058","mental or behavioral dysfunction"
"body mass index","0.01646","clinical attribute - diagnostic procedure"
"bilateral prophylactic mastectomy","0.01646","organic chemical - therapeutic or preventive procedure"
"bilirubin","0.01646","biologically active substance - laboratory or test result - organic chemical"
"smoker","0.01646","finding"
"multiple endocrine neoplasia","0.01646","antibiotic - neoplastic process - organic chemical"
"nicotine dependence","0.01235","mental or behavioral dysfunction"
"methadone maintenance","0.01235","therapeutic or preventive procedure"
"medical history","0.01235","finding"
"tic disorder","0.01235","mental or behavioral dysfunction"
"vital signs","0.01235","clinical attribute"
"smoke","0.01235","hazardous or poisonous substance - individual behavior"
"autism spectrum disorders","0.00823","congenital abnormality - mental or behavioral dysfunction"
"cardiac conduction","0.00823","organ or tissue function"
"obsessive-compulsive disorder","0.00823","disease or syndrome - mental or behavioral dysfunction"
"phobic anxiety disorder","0.00823","mental or behavioral dysfunction"
"cocaine dependence","0.00412","mental or behavioral dysfunction"
"anxiety generalized","0.00412","mental or behavioral dysfunction"
"generalized anxiety disorder","0.00412","mental or behavioral dysfunction"
"pulse rate","0.00412","clinical attribute"
"compulsive disorder","0.00412","finding"
