"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"aorta","0.01695","body part, organ, or organ component"
"beta hcg positive","0.01695","laboratory or test result"
"aspirin","0.01695","organic chemical - pharmacologic substance"
"droxidopa","0.01695","pharmacologic substance"
"intestines","0.01695","body part, organ, or organ component"
"dementia","0.01695","mental or behavioral dysfunction"
"implantation procedure","0.01695","therapeutic or preventive procedure"
"peripheral vascular diseases","0.01695","disease or syndrome"
"bradycardia","0.01695","pathologic function"
"epilepsy","0.00847","disease or syndrome"
"ulcer","0.00847","finding - pathologic function"
"diabetes mellitus","0.00847","disease or syndrome - pharmacologic substance"
"anemia","0.00847","disease or syndrome"
"angiotensin-converting enzyme inhibitors","0.00847","pharmacologic substance"
"household composition","0.00847","finding"
"tachycardia ventricular","0.00847","finding - pathologic function"
"midodrine","0.00847","organic chemical - pharmacologic substance"
"myocardial infarction","0.00847","disease or syndrome - finding"
"pulmonary hypertension","0.00847","disease or syndrome - finding"
"caffeine","0.00847","organic chemical - pharmacologic substance - therapeutic or preventive procedure"
"autonomic function","0.00847","finding"
"pheochromocytoma","0.00847","disease or syndrome - neoplastic process"
"fibrillations","0.00847","disease or syndrome"
"ventricular arrhythmia","0.00847","finding - pathologic function"
"electrocardiogram","0.00847","diagnostic procedure - finding - organic chemical - pharmacologic substance"
"antihypertensive agents","0.00847","pathologic function - pharmacologic substance"
"cardiac arrhythmia","0.00847","finding - pathologic function"
"atrial fibrillation","0.00847","finding - pathologic function"
"ulcerative colitis","0.00847","disease or syndrome"
"blood coagulation disorders","0.00847","disease or syndrome - organ or tissue function - pathologic function"
"unstable status","0.00847","finding"
"pressors","0.00847","pharmacologic substance"
"heart atrium","0.00847","body part, organ, or organ component"
"angina pectoris","0.00847","sign or symptom"
"heart block","0.00847","disease or syndrome"
"angina unstable","0.00847","disease or syndrome"
"life expectancy","0.00847","group attribute"
"sitting position","0.00847","finding"
"norepinephrine","0.00847","organic chemical - pharmacologic substance"
"test result","0.00847","finding"
"cerebrovascular accident","0.00847","disease or syndrome - therapeutic or preventive procedure"
"neck","0.00847","body location or region"
"multiple endocrine neoplasia","0.00847","antibiotic - neoplastic process - organic chemical"
"accidents","0.00847","injury or poisoning"
