"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"suicide attempt","0.048","finding - mental or behavioral dysfunction"
"alcohol abuse","0.047","mental or behavioral dysfunction"
"mood disorders","0.046","mental or behavioral dysfunction"
"mass of body structure","0.046","finding"
"personality disorders","0.045","mental or behavioral dysfunction"
"autistic disorder","0.043","mental or behavioral dysfunction"
"cardiovascular diseases","0.043","disease or syndrome"
"diabetes","0.042","disease or syndrome"
"severe combined immunodeficiency","0.042","diagnostic procedure - disease or syndrome"
"liver diseases","0.042","disease or syndrome"
"hiv","0.042","disease or syndrome - pharmacologic substance - virus"
"drug abuse","0.041","mental or behavioral dysfunction"
"obsessive-compulsive disorder","0.041","disease or syndrome - mental or behavioral dysfunction"
"pharmacotherapy","0.041","therapeutic or preventive procedure"
"serum","0.040","biologically active substance - body substance - pharmacologic substance"
"lung","0.038","body part, organ, or organ component - disease or syndrome"
"developmental disabilities","0.038","mental or behavioral dysfunction"
"cardiac arrhythmia","0.038","finding - pathologic function"
"illicit drugs","0.038","hazardous or poisonous substance - pharmacologic substance"
"pervasive development disorder","0.038","congenital abnormality - inorganic chemical - mental or behavioral dysfunction - pharmacologic substance"
"blood vessel","0.038","body part, organ, or organ component - finding"
"dactinomycin","0.037","antibiotic - body part, organ, or organ component - disease or syndrome - therapeutic or preventive procedure"
"consciousness related finding","0.037","finding"
"marihuana","0.037","mental or behavioral dysfunction - organic chemical - pharmacologic substance"
"medical contraindication","0.036","finding"
"monoamine oxidase inhibitors","0.036","organic chemical - pharmacologic substance"
"unconscious state","0.036","disease or syndrome - finding"
"nervousness","0.036","sign or symptom"
"infantile neuroaxonal dystrophy","0.036","disease or syndrome"
"opioids","0.035","hazardous or poisonous substance - organic chemical - pharmacologic substance"
"neoplasm metastasis","0.035","neoplastic process"
"angina pectoris","0.035","sign or symptom"
"brain injuries","0.034","injury or poisoning"
"neurological observations","0.034","finding"
"eating disorders","0.034","mental or behavioral dysfunction"
"fluoxetine","0.034","organic chemical - pharmacologic substance"
"thyroid gland","0.033","body part, organ, or organ component - disease or syndrome - pharmacologic substance"
"kidney diseases","0.032","disease or syndrome"
"selective serotonin re-uptake inhibitor","0.032","pharmacologic substance"
"multiple sclerosis","0.032","body part, organ, or organ component - disease or syndrome - finding"
"stimulant","0.032","pharmacologic substance"
"opiates","0.032","hazardous or poisonous substance - mental or behavioral dysfunction - pharmacologic substance"
"stress disorders traumatic","0.031","mental or behavioral dysfunction"
"sleeplessness","0.031","finding - sign or symptom"
"smoking","0.031","hazardous or poisonous substance - individual behavior"
"diastole","0.031","clinical attribute"
"alanine transaminase","0.031","congenital abnormality - disease or syndrome - enzyme"
"cocaine","0.030","hazardous or poisonous substance - injury or poisoning - organic chemical - pharmacologic substance"
"generalized anxiety disorder","0.030","mental or behavioral dysfunction"
"clozapine","0.030","organic chemical - pharmacologic substance"
"cognitive therapy","0.030","diagnostic procedure - enzyme - hazardous or poisonous substance - therapeutic or preventive procedure"
