"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"personality disorders","0.03973","mental or behavioral dysfunction"
"cardiovascular diseases","0.03959","disease or syndrome"
"diabetes","0.03877","disease or syndrome"
"drug abuse","0.03811","mental or behavioral dysfunction"
"pregnancy tests","0.03774","diagnostic procedure"
"cardiac arrhythmia","0.03552","finding - pathologic function"
"hiv","0.03530","disease or syndrome - pharmacologic substance - virus"
"lung","0.03464","body part, organ, or organ component - disease or syndrome"
"obsessive-compulsive disorder","0.03442","disease or syndrome - mental or behavioral dysfunction"
"monoamine oxidase inhibitors","0.03412","organic chemical - pharmacologic substance"
"medical contraindication","0.03390","finding"
"consciousness related finding","0.03375","finding"
"unconscious state","0.03360","disease or syndrome - finding"
"nervousness","0.03287","sign or symptom"
"angina pectoris","0.03279","sign or symptom"
"blood vessel","0.03242","body part, organ, or organ component - finding"
"manic","0.03205","finding - mental or behavioral dysfunction"
"illicit drugs","0.03191","hazardous or poisonous substance - pharmacologic substance"
"developmental disabilities","0.03168","mental or behavioral dysfunction"
"neurological observations","0.03154","finding"
"brain injuries","0.03131","injury or poisoning"
"mood disorders","0.03102","mental or behavioral dysfunction"
"kidney diseases","0.03058","disease or syndrome"
"pervasive development disorder","0.03043","congenital abnormality - inorganic chemical - mental or behavioral dysfunction - pharmacologic substance"
"operative surgical procedures","0.02999","diagnostic procedure - therapeutic or preventive procedure"
"thyroid gland","0.02999","body part, organ, or organ component - disease or syndrome - pharmacologic substance"
"eating disorders","0.02984","mental or behavioral dysfunction"
"multiple sclerosis","0.02932","body part, organ, or organ component - disease or syndrome - finding"
"marihuana","0.02895","mental or behavioral dysfunction - organic chemical - pharmacologic substance"
"relate - vinyl resin","0.02792","organic chemical"
"attention deficit hyperactivity disorder","0.02777","disease or syndrome - mental or behavioral dysfunction"
"moderate adverse event","0.02755","finding"
"medical history","0.02666","finding"
"pharmacotherapy","0.02622","therapeutic or preventive procedure"
"infantile neuroaxonal dystrophy","0.02614","disease or syndrome"
"fluoxetine","0.02600","organic chemical - pharmacologic substance"
"alanine transaminase","0.02592","congenital abnormality - disease or syndrome - enzyme"
"stimulant","0.02585","pharmacologic substance"
"neoplasm metastasis","0.02563","neoplastic process"
"diastole","0.02563","clinical attribute"
"autistic disorder","0.02467","mental or behavioral dysfunction"
"clozapine","0.02356","organic chemical - pharmacologic substance"
"opiates","0.02334","hazardous or poisonous substance - mental or behavioral dysfunction - pharmacologic substance"
"stress disorders traumatic","0.02297","mental or behavioral dysfunction"
"cocaine","0.02253","hazardous or poisonous substance - injury or poisoning - organic chemical - pharmacologic substance"
"opioids","0.02245","hazardous or poisonous substance - organic chemical - pharmacologic substance"
"selective serotonin re-uptake inhibitor","0.02201","pharmacologic substance"
"depressive episode unspecified","0.02090","mental or behavioral dysfunction"
"body mass index","0.02061","clinical attribute - diagnostic procedure"
"cognitive therapy","0.01965","diagnostic procedure - enzyme - hazardous or poisonous substance - therapeutic or preventive procedure"
"dactinomycin","0.01839","antibiotic - body part, organ, or organ component - disease or syndrome - therapeutic or preventive procedure"
"serum","0.01839","biologically active substance - body substance - pharmacologic substance"
"mini-mental status exam","0.01832","diagnostic procedure"
"severe combined immunodeficiency","0.01787","diagnostic procedure - disease or syndrome"
"generalized anxiety disorder","0.01595","mental or behavioral dysfunction"
"sleeplessness","0.01529","finding - sign or symptom"
"negative finding","0.01425","finding"
"mass of body structure","0.01337","finding"
"smoking","0.01292","hazardous or poisonous substance - individual behavior"
"mild adverse event","0.00997","finding"
"multiple endocrine neoplasia","0.00960","antibiotic - neoplastic process - organic chemical"
