"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"pregnancy tests","0.06383","diagnostic procedure"
"hypertensive disease","0.06383","biologically active substance - disease or syndrome - finding"
"congestive heart failure","0.05319","congenital abnormality - disease or syndrome"
"stimulant","0.05319","pharmacologic substance"
"magnetic resonance imaging","0.05319","diagnostic procedure"
"exposure therapy","0.05319","therapeutic or preventive procedure"
"psychotropic drugs","0.05319","pharmacologic substance"
"crisis","0.05319","finding"
"adrenergic beta-antagonists","0.05319","pharmacologic substance"
"refusal","0.05319","organic chemical - pharmacologic substance"
"narcolepsy","0.04255","disease or syndrome"
"benign paroxysmal positional vertigo","0.04255","disease or syndrome"
"renal insufficiency","0.04255","disease or syndrome"
"illicit drugs","0.04255","hazardous or poisonous substance - pharmacologic substance"
"relate - vinyl resin","0.04255","organic chemical"
"hypotension orthostatic","0.04255","finding"
"claustrophobia","0.04255","mental or behavioral dysfunction"
"pharmaceutical preparations","0.04255","pharmacologic substance"
"suicidality","0.04255","clinical attribute"
"heart diseases","0.04255","disease or syndrome"
"pancreatitis","0.04255","disease or syndrome - finding"
"anti-anxiety agents","0.04255","pharmacologic substance"
"unipolar depression","0.04255","mental or behavioral dysfunction"
"trazodone","0.04255","organic chemical - pharmacologic substance"
"obsessive-compulsive disorder","0.04255","disease or syndrome - mental or behavioral dysfunction"
"positive pregnancy test","0.04255","laboratory or test result"
"suicide attempt","0.04255","finding - mental or behavioral dysfunction"
"phosphatidylinositols","0.04255","biologically active substance"
"homicidal ideation","0.04255","finding"
"treatment protocols","0.03191","therapeutic or preventive procedure"
"diabetes mellitus","0.03191","disease or syndrome - pharmacologic substance"
"paroxetine","0.03191","organic chemical - pharmacologic substance"
"disability","0.03191","finding"
"delirium dementia amnestic cognitive disorders","0.03191","mental or behavioral dysfunction"
"therapeutic procedure","0.03191","enzyme - finding - therapeutic or preventive procedure"
"anxiety disorders","0.03191","finding - mental or behavioral dysfunction"
"benzodiazepines","0.03191","organic chemical - pharmacologic substance"
"manic","0.03191","finding - mental or behavioral dysfunction"
"phosphatidylethanolamines","0.03191","biologically active substance - pharmacologic substance - therapeutic or preventive procedure"
"myocardial infarction","0.03191","disease or syndrome - finding"
"suicidal intent","0.03191","finding"
"lactation","0.03191","organ or tissue function"
"operative surgical procedures","0.03191","diagnostic procedure - therapeutic or preventive procedure"
"liver failure","0.03191","disease or syndrome"
"cocaine","0.03191","hazardous or poisonous substance - injury or poisoning - organic chemical - pharmacologic substance"
"prazosin","0.03191","organic chemical - pharmacologic substance"
"personality disorders","0.03191","mental or behavioral dysfunction"
"endocrine system diseases","0.03191","disease or syndrome - finding"
"angina pectoris","0.03191","sign or symptom"
"angina unstable","0.03191","disease or syndrome"
"nervous system disorder","0.03191","disease or syndrome"
"supportive care","0.03191","therapeutic or preventive procedure"
"psychotic symptoms","0.03191","sign or symptom"
"illicit substance","0.02128","chemical viewed functionally"
"milroy disease","0.02128","congenital abnormality - disease or syndrome"
"neoplasm metastasis","0.02128","neoplastic process"
"mental health treatment","0.02128","therapeutic or preventive procedure"
"eye movements","0.02128","finding - organ or tissue function"
"valproic acid","0.02128","body part, organ, or organ component - organic chemical - pharmacologic substance"
"selective serotonin re-uptake inhibitor","0.02128","pharmacologic substance"
"memory observations","0.02128","finding"
"medical history","0.02128","finding"
"investigational new drugs","0.02128","pharmacologic substance - therapeutic or preventive procedure"
"fluoxetine","0.02128","organic chemical - pharmacologic substance"
"hypersensitivity desensitization","0.02128","therapeutic or preventive procedure"
"sexually active","0.02128","finding"
"comatose","0.02128","congenital abnormality - disease or syndrome"
"marriage life event","0.01064","finding"
"follow-up status","0.01064","finding"
"negative finding","0.01064","finding"
"brain concussion","0.01064","injury or poisoning"
"hallucinogen persisting perception disorder","0.01064","mental or behavioral dysfunction"
"upper arm","0.01064","body location or region - body part, organ, or organ component - neoplastic process"
"encounter due to military service","0.01064","finding"
