"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"investigational new drugs","0.04690","pharmacologic substance - therapeutic or preventive procedure"
"electroconvulsive therapy","0.04539","disease or syndrome - therapeutic or preventive procedure"
"tardive dyskinesia","0.04488","disease or syndrome"
"heart diseases","0.04286","disease or syndrome"
"consciousness related finding","0.04286","finding"
"drug abuse","0.04286","mental or behavioral dysfunction"
"alcohol abuse","0.04186","mental or behavioral dysfunction"
"unconscious state","0.04034","disease or syndrome - finding"
"hiv","0.03984","disease or syndrome - pharmacologic substance - virus"
"liver diseases","0.03933","disease or syndrome"
"nervousness","0.03833","sign or symptom"
"blood pressure finding","0.03782","finding"
"neurological observations","0.03782","finding"
"cardiovascular diseases","0.03732","disease or syndrome"
"medical history","0.03681","finding"
"suicide attempt","0.03580","finding - mental or behavioral dysfunction"
"brain diseases","0.03530","disease or syndrome"
"magnetic resonance imaging","0.03480","diagnostic procedure"
"violent","0.03429","mental or behavioral dysfunction"
"diabetes mellitus","0.03429","disease or syndrome - pharmacologic substance"
"major depressive disorder","0.03429","mental or behavioral dysfunction"
"operative surgical procedures","0.03379","diagnostic procedure - therapeutic or preventive procedure"
"stabilizer - function","0.03328","organ or tissue function"
"cardiac arrhythmia","0.03328","finding - pathologic function"
"olanzapine","0.03328","organic chemical - pharmacologic substance"
"brain injuries","0.03278","injury or poisoning"
"kidney diseases","0.03227","disease or syndrome"
"lactation","0.03227","organ or tissue function"
"delirium","0.03227","mental or behavioral dysfunction"
"benign rolandic epilepsy","0.03227","disease or syndrome - therapeutic or preventive procedure"
"current therapy","0.03227","therapeutic or preventive procedure"
"myocardial infarction","0.03177","disease or syndrome - finding"
"illicit drugs","0.03177","hazardous or poisonous substance - pharmacologic substance"
"alcoholic intoxication chronic","0.03177","mental or behavioral dysfunction"
"thyroid gland","0.03026","body part, organ, or organ component - disease or syndrome - pharmacologic substance"
"immunologic deficiency syndromes","0.03026","disease or syndrome"
"marihuana","0.03026","mental or behavioral dysfunction - organic chemical - pharmacologic substance"
"injectables","0.02723","pharmacologic substance"
"aripiprazole","0.02723","organic chemical - pharmacologic substance"
"cocaine","0.02572","hazardous or poisonous substance - injury or poisoning - organic chemical - pharmacologic substance"
"antimicrobial resistance result","0.02521","laboratory or test result"
"psychotic symptoms","0.02421","sign or symptom"
"paliperidone","0.02320","organic chemical - pharmacologic substance"
"relate - vinyl resin","0.02269","organic chemical"
"moderate adverse event","0.02219","finding"
"disability","0.02168","finding"
"mood disorders","0.02068","mental or behavioral dysfunction"
"anxiety disorders","0.01916","finding - mental or behavioral dysfunction"
"schizophreniform disorders","0.01916","mental or behavioral dysfunction"
"unipolar depression","0.01866","mental or behavioral dysfunction"
"serum","0.01664","biologically active substance - body substance - pharmacologic substance"
"ziprasidone","0.01664","organic chemical - pharmacologic substance"
"negative finding","0.01614","finding"
"body mass index","0.01614","clinical attribute - diagnostic procedure"
"quetiapine","0.01513","organic chemical - pharmacologic substance"
"sexually active","0.01513","finding"
"vital signs","0.01311","clinical attribute"
"mass of body structure","0.01261","finding"
"treatment protocols","0.01160","therapeutic or preventive procedure"
"exacerbation acute","0.01109","finding"
"atypia morphology","0.00958","finding"
"severe combined immunodeficiency","0.00908","diagnostic procedure - disease or syndrome"
"sterility","0.00807","pathologic function"
"current non-drinker of alcohol","0.00706","individual behavior"
"multiple endocrine neoplasia","0.00605","antibiotic - neoplastic process - organic chemical"
"hallucinations","0.00555","mental or behavioral dysfunction"
"type ii mucolipidosis","0.00504","disease or syndrome"
"delusions","0.00454","mental or behavioral dysfunction"
"nitric oxide synthase","0.00403","enzyme"
