"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"detoxification procedure","0.05176","therapeutic or preventive procedure"
"epilepsy","0.04941","disease or syndrome"
"manic","0.04941","finding - mental or behavioral dysfunction"
"cardiac arrhythmia","0.04941","finding - pathologic function"
"kidney diseases","0.04706","disease or syndrome"
"hypnotics and sedatives","0.04706","pharmacologic substance"
"lactation","0.04706","organ or tissue function"
"antipsychotic agents","0.04471","pharmacologic substance"
"pregnancy tests","0.04471","diagnostic procedure"
"counter brand of terbufos","0.04471","hazardous or poisonous substance"
"physical dependence","0.04471","mental or behavioral dysfunction"
"investigational new drugs","0.04471","pharmacologic substance - therapeutic or preventive procedure"
"transaminases","0.04471","enzyme"
"antidepressive agents","0.04471","pharmacologic substance"
"craniocerebral trauma","0.04235","injury or poisoning"
"breast","0.04235","body part, organ, or organ component"
"suicide risk","0.04235","finding"
"pharmacotherapy","0.04000","therapeutic or preventive procedure"
"homicidal","0.04000","mental or behavioral dysfunction"
"myocardial infarction","0.04000","disease or syndrome - finding"
"relate - vinyl resin","0.04000","organic chemical"
"methadone maintenance","0.04000","therapeutic or preventive procedure"
"heart diseases","0.04000","disease or syndrome"
"bilateral prophylactic mastectomy","0.04000","organic chemical - therapeutic or preventive procedure"
"marihuana","0.04000","mental or behavioral dysfunction - organic chemical - pharmacologic substance"
"screening for cancer","0.04000","diagnostic procedure"
"impaired cognition","0.04000","finding - mental or behavioral dysfunction"
"diastole","0.04000","clinical attribute"
"diastolic blood pressure","0.03765","clinical attribute - diagnostic procedure - finding"
"systolic pressure","0.03765","clinical attribute - diagnostic procedure"
"creatinine","0.03765","biologically active substance - finding - organic chemical"
"drug dependence","0.03529","mental or behavioral dysfunction"
"unconscious state","0.03529","disease or syndrome - finding"
"clonidine","0.03529","organic chemical - pharmacologic substance"
"nervous system disorder","0.03529","disease or syndrome"
"allergic reaction","0.03294","pathologic function"
"mercury","0.03294","hazardous or poisonous substance"
"heart block","0.03294","disease or syndrome"
"immunologic deficiency syndromes","0.03059","disease or syndrome"
"insulin","0.03059","pharmacologic substance"
"injury wounds","0.03059","body substance - injury or poisoning"
"liver failure","0.03059","disease or syndrome"
"overdose","0.03059","injury or poisoning"
"diabetes mellitus insulin-dependent","0.03059","disease or syndrome"
"illicit drugs","0.02824","hazardous or poisonous substance - pharmacologic substance"
"suicide attempt","0.02824","finding - mental or behavioral dysfunction"
"operative surgical procedures","0.02588","diagnostic procedure - therapeutic or preventive procedure"
"analgesics","0.02588","organic chemical - pharmacologic substance"
"negative finding","0.02353","finding"
"malignant neoplasms","0.02353","biologically active substance - finding - neoplastic process - pharmacologic substance - therapeutic or preventive procedure"
"spermatocidal agents","0.02118","pharmacologic substance"
"infantile neuroaxonal dystrophy","0.02118","disease or syndrome"
"disease of diaphragm","0.02118","body part, organ, or organ component - disease or syndrome"
"bilirubin","0.02118","biologically active substance - laboratory or test result - organic chemical"
"treatment and maintenance","0.02118","therapeutic or preventive procedure"
"serum","0.01882","biologically active substance - body substance - pharmacologic substance"
"body mass index","0.01647","clinical attribute - diagnostic procedure"
"severe combined immunodeficiency","0.01647","diagnostic procedure - disease or syndrome"
"medical history","0.01647","finding"
"sexually active","0.01647","finding"
"opioid withdrawal","0.01412","mental or behavioral dysfunction"
"methadone treatment","0.01176","therapeutic or preventive procedure"
"follow-up status","0.01176","finding"
"mass of body structure","0.01176","finding"
"morphine","0.00941","organic chemical - pharmacologic substance"
"sterility","0.00706","pathologic function"
"heroin dependence","0.00706","mental or behavioral dysfunction"
"cocaine dependence","0.00471","mental or behavioral dysfunction"
"pregnancy test negative","0.00235","finding - laboratory or test result"
