"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"naltrexone","0.078","organic chemical - pharmacologic substance"
"cardiovascular diseases","0.073","disease or syndrome"
"acute hepatitis","0.073","disease or syndrome"
"liver function","0.071","organ or tissue function"
"relate - vinyl resin","0.061","organic chemical"
"drug dependence","0.061","mental or behavioral dysfunction"
"medical history","0.061","finding"
"pharmacotherapy","0.059","therapeutic or preventive procedure"
"unipolar depression","0.059","mental or behavioral dysfunction"
"physical dependence","0.056","mental or behavioral dysfunction"
"caffeine","0.056","organic chemical - pharmacologic substance - therapeutic or preventive procedure"
"transaminases","0.056","enzyme"
"body mass index","0.056","clinical attribute - diagnostic procedure"
"tobacco","0.056","hazardous or poisonous substance - organic chemical - pharmacologic substance"
"manic","0.054","finding - mental or behavioral dysfunction"
"illicit drugs","0.054","hazardous or poisonous substance - pharmacologic substance"
"drugs non-prescription","0.054","pharmacologic substance - therapeutic or preventive procedure"
"operative surgical procedures","0.054","diagnostic procedure - therapeutic or preventive procedure"
"epilepsy","0.049","disease or syndrome"
"lactation","0.049","organ or tissue function"
"mass of body structure","0.049","finding"
"cardiac arrhythmia","0.049","finding - pathologic function"
"kidney diseases","0.047","disease or syndrome"
"suicide risk","0.047","finding"
"spermatocidal agents","0.047","pharmacologic substance"
"hypnotics and sedatives","0.047","pharmacologic substance"
"disease of diaphragm","0.047","body part, organ, or organ component - disease or syndrome"
"impaired cognition","0.047","finding - mental or behavioral dysfunction"
"bilateral prophylactic mastectomy","0.045","organic chemical - therapeutic or preventive procedure"
"antidepressive agents","0.045","pharmacologic substance"
"counter brand of terbufos","0.045","hazardous or poisonous substance"
"antipsychotic agents","0.045","pharmacologic substance"
"investigational new drugs","0.045","pharmacologic substance - therapeutic or preventive procedure"
"systolic pressure","0.042","clinical attribute - diagnostic procedure"
"breast","0.042","body part, organ, or organ component"
"homicidal","0.042","mental or behavioral dysfunction"
"craniocerebral trauma","0.042","injury or poisoning"
"heart diseases","0.042","disease or syndrome"
"clonidine","0.040","organic chemical - pharmacologic substance"
"diastole","0.040","clinical attribute"
"creatinine","0.040","biologically active substance - finding - organic chemical"
"myocardial infarction","0.040","disease or syndrome - finding"
"overdose","0.040","injury or poisoning"
"morphine","0.040","organic chemical - pharmacologic substance"
"unconscious state","0.040","disease or syndrome - finding"
"heroin dependence","0.040","mental or behavioral dysfunction"
"marihuana","0.040","mental or behavioral dysfunction - organic chemical - pharmacologic substance"
"personal satisfaction","0.038","finding"
"sexually active","0.038","finding"
"severe combined immunodeficiency","0.038","diagnostic procedure - disease or syndrome"
"diastolic blood pressure","0.038","clinical attribute - diagnostic procedure - finding"
"allergic reaction","0.038","pathologic function"
"mercury","0.038","hazardous or poisonous substance"
"pregnancy test negative","0.038","finding - laboratory or test result"
"malignant neoplasms","0.035","biologically active substance - finding - neoplastic process - pharmacologic substance - therapeutic or preventive procedure"
"serum","0.035","biologically active substance - body substance - pharmacologic substance"
"immunologic deficiency syndromes","0.035","disease or syndrome"
"nervous system disorder","0.035","disease or syndrome"
"follow-up status","0.033","finding"
"sterility","0.033","pathologic function"
"heart block","0.033","disease or syndrome"
"bilirubin","0.033","biologically active substance - laboratory or test result - organic chemical"
"suicide attempt","0.033","finding - mental or behavioral dysfunction"
"analgesics","0.033","organic chemical - pharmacologic substance"
"methadone treatment","0.033","therapeutic or preventive procedure"
"liver failure","0.031","disease or syndrome"
"injury wounds","0.031","body substance - injury or poisoning"
"insulin","0.031","pharmacologic substance"
"cocaine dependence","0.031","mental or behavioral dysfunction"
"opioid withdrawal","0.031","mental or behavioral dysfunction"
"infantile neuroaxonal dystrophy","0.031","disease or syndrome"
"diabetes mellitus insulin-dependent","0.031","disease or syndrome"
