"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"major depressive disorder","0.06462","mental or behavioral dysfunction"
"anticonvulsants","0.06308","pharmacologic substance"
"brain diseases","0.06308","disease or syndrome"
"craniocerebral trauma","0.06000","injury or poisoning"
"congenital heart defects","0.05846","congenital abnormality"
"mood disorders","0.05692","mental or behavioral dysfunction"
"oppositional defiant disorder","0.05692","mental or behavioral dysfunction"
"hepatic","0.05385","body location or region"
"eating disorders","0.05385","mental or behavioral dysfunction"
"drug abuse","0.05385","mental or behavioral dysfunction"
"cardiac arrhythmia","0.05077","finding - pathologic function"
"heart diseases","0.04923","disease or syndrome"
"compulsive disorder","0.04923","finding"
"pharmacotherapy","0.04769","therapeutic or preventive procedure"
"body mass index","0.04615","clinical attribute - diagnostic procedure"
"brain injuries","0.04615","injury or poisoning"
"suicide attempt","0.04615","finding - mental or behavioral dysfunction"
"sympathomimetics","0.04615","disease or syndrome - pharmacologic substance"
"investigational new drugs","0.04462","pharmacologic substance - therapeutic or preventive procedure"
"antidepressive agents","0.04462","pharmacologic substance"
"amphetamine","0.04462","hazardous or poisonous substance - organic chemical - pharmacologic substance"
"diastole","0.04308","clinical attribute"
"suicide risk","0.04308","finding"
"autism spectrum disorders","0.04154","congenital abnormality - mental or behavioral dysfunction"
"illicit drugs","0.04154","hazardous or poisonous substance - pharmacologic substance"
"schizoaffective disorder","0.04000","mental or behavioral dysfunction"
"osteochondritis dissecans","0.04000","disease or syndrome - mental or behavioral dysfunction"
"gilles de la tourette syndrome","0.04000","body part, organ, or organ component - disease or syndrome - finding - mental or behavioral dysfunction - neoplastic process"
"thyroid diseases","0.04000","body part, organ, or organ component - disease or syndrome - pharmacologic substance"
"substance use disorders","0.03846","mental or behavioral dysfunction"
"benzodiazepines","0.03692","organic chemical - pharmacologic substance"
"organic disorders","0.03692","disease or syndrome"
"heart rate","0.03692","clinical attribute"
"adverse reaction to drug","0.03538","injury or poisoning"
"injury wounds","0.03538","body substance - injury or poisoning"
"moderate adverse event","0.03538","finding"
"thyroid gland","0.03538","body part, organ, or organ component - disease or syndrome - pharmacologic substance"
"personality disorders","0.03385","mental or behavioral dysfunction"
"psychotherapy","0.03385","therapeutic or preventive procedure"
"bony process","0.03231","body part, organ, or organ component"
"antihistamines classical","0.03231","organic chemical - pharmacologic substance"
"mild adverse event","0.03231","finding"
"amphetamines","0.03231","hazardous or poisonous substance - organic chemical - pharmacologic substance"
"hyperthyroidism","0.03231","disease or syndrome"
"asthma","0.03077","disease or syndrome"
"consciousness related finding","0.03077","finding"
"mass of body structure","0.03077","finding"
"pregnancy tests","0.02923","diagnostic procedure"
"manic","0.02923","finding - mental or behavioral dysfunction"
"breast","0.02923","body part, organ, or organ component"
"diastolic blood pressure","0.02923","clinical attribute - diagnostic procedure - finding"
"heart rhythm","0.02923","organ or tissue function - pathologic function"
"psychostimulant","0.02769","pharmacologic substance"
"learning disabilities","0.02462","mental or behavioral dysfunction"
"blind vision","0.02308","disease or syndrome"
"celiac disease","0.02154","clinical attribute - disease or syndrome - hazardous or poisonous substance - neoplastic process - therapeutic or preventive procedure"
"selective serotonin re-uptake inhibitor","0.02154","pharmacologic substance"
"medical history","0.02000","finding"
"sexually active","0.02000","finding"
"behavior therapy","0.02000","therapeutic or preventive procedure"
"hyperactive behavior","0.01846","finding"
"relate - vinyl resin","0.01846","organic chemical"
"nitric oxide synthase","0.01538","enzyme"
"serum","0.01231","biologically active substance - body substance - pharmacologic substance"
"hoxa10 protein human","0.01077","biologically active substance - body location or region"
"operative surgical procedures","0.00923","diagnostic procedure - therapeutic or preventive procedure"
"laboratory results","0.00769","laboratory or test result"
"psychiatric assessment","0.00769","diagnostic procedure"
"integumentary scale","0.00615","body part, organ, or organ component"
"surgical revision","0.00615","therapeutic or preventive procedure"
"negative finding","0.00615","finding"
"sexual intercourse - finding","0.00615","finding"
"supernumerary mandibular right primary canine","0.00615","body part, organ, or organ component"
"attention deficit disorder","0.00462","disease or syndrome - mental or behavioral dysfunction"
"gonadotropins","0.00154","pharmacologic substance"
"human chorionic gonadotropin","0.00154","disease or syndrome - pharmacologic substance"
"intelligence tests","0.00154","diagnostic procedure"
