"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"nicotine","0.01231","hazardous or poisonous substance - organic chemical - pharmacologic substance"
"substance use disorders","0.01231","mental or behavioral dysfunction"
"antipsychotic agents","0.01231","pharmacologic substance"
"selective serotonin re-uptake inhibitor","0.01231","pharmacologic substance"
"learning disabilities","0.01231","mental or behavioral dysfunction"
"developmental disabilities","0.01231","mental or behavioral dysfunction"
"amphetamine","0.01231","hazardous or poisonous substance - organic chemical - pharmacologic substance"
"positive finding","0.01077","finding"
"osteochondritis dissecans","0.01077","disease or syndrome - mental or behavioral dysfunction"
"screening for cancer","0.01077","diagnostic procedure"
"antidepressive agents","0.01077","pharmacologic substance"
"sexually active","0.01077","finding"
"behavior therapy","0.01077","therapeutic or preventive procedure"
"bony process","0.00923","body part, organ, or organ component"
"psychotic disorders","0.00923","mental or behavioral dysfunction"
"obsessive-compulsive disorder","0.00923","disease or syndrome - mental or behavioral dysfunction"
"monoamine oxidase inhibitors","0.00923","organic chemical - pharmacologic substance"
"compulsive disorder","0.00923","finding"
"hypersensitivity","0.00923","clinical attribute - finding - pathologic function"
"gilles de la tourette syndrome","0.00769","body part, organ, or organ component - disease or syndrome - finding - mental or behavioral dysfunction - neoplastic process"
"illicit drugs","0.00769","hazardous or poisonous substance - pharmacologic substance"
"substance abuse problem","0.00769","mental or behavioral dysfunction"
"hypertensive disease","0.00769","biologically active substance - disease or syndrome - finding"
"asthma","0.00615","disease or syndrome"
"mental retardation","0.00615","mental or behavioral dysfunction"
"heart diseases","0.00615","disease or syndrome"
"heart rate","0.00615","clinical attribute"
"diagnosis psychiatric","0.00615","mental or behavioral dysfunction"
"epilepsy","0.00462","disease or syndrome"
"nervousness","0.00462","sign or symptom"
"manic","0.00462","finding - mental or behavioral dysfunction"
"breast","0.00462","body part, organ, or organ component"
"craniocerebral trauma","0.00462","injury or poisoning"
"post-traumatic stress disorder","0.00462","mental or behavioral dysfunction"
"amphetamines","0.00462","hazardous or poisonous substance - organic chemical - pharmacologic substance"
"stress disorders traumatic","0.00462","mental or behavioral dysfunction"
"neurological observations","0.00462","finding"
"diastolic blood pressure","0.00462","clinical attribute - diagnostic procedure - finding"
"diastole","0.00462","clinical attribute"
"brain injuries","0.00462","injury or poisoning"
"major depressive disorder","0.00462","mental or behavioral dysfunction"
"suicidal","0.00308","finding"
"unstable status","0.00308","finding"
"personality disorders","0.00308","mental or behavioral dysfunction"
"cardiovascular diseases","0.00308","disease or syndrome"
"hepatic","0.00308","body location or region"
"unipolar depression","0.00308","mental or behavioral dysfunction"
"eating disorders","0.00308","mental or behavioral dysfunction"
"injury wounds","0.00308","body substance - injury or poisoning"
"nervous system disorder","0.00308","disease or syndrome"
"congenital heart defects","0.00154","congenital abnormality"
"fever","0.00154","finding"
"suicide risk","0.00154","finding"
"febrile convulsions","0.00154","disease or syndrome - pharmacologic substance"
"suicidality","0.00154","clinical attribute"
"glaucoma","0.00154","disease or syndrome - finding"
"family history","0.00154","congenital abnormality - disease or syndrome - enzyme - finding"
"antihistamines classical","0.00154","organic chemical - pharmacologic substance"
"thyroid gland","0.00154","body part, organ, or organ component - disease or syndrome - pharmacologic substance"
"cardiac arrhythmia","0.00154","finding - pathologic function"
"psychotherapy","0.00154","therapeutic or preventive procedure"
"suicide attempt","0.00154","finding - mental or behavioral dysfunction"
"thyroid diseases","0.00154","body part, organ, or organ component - disease or syndrome - pharmacologic substance"
"kidney","0.00154","body part, organ, or organ component"
"drug abuse","0.00154","mental or behavioral dysfunction"
"sympathomimetics","0.00154","disease or syndrome - pharmacologic substance"
"heart rhythm","0.00154","organ or tissue function - pathologic function"
