"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"hypersensitivity","0.00692","clinical attribute - finding - pathologic function"
"enzymes","0.00692","enzyme - organic chemical"
"avanafil","0.00692","organic chemical - pharmacologic substance"
"kidney diseases","0.00346","disease or syndrome"
"abnormal degeneration","0.00346","pathologic function"
"renal insufficiency","0.00346","disease or syndrome"
"multiple myeloma","0.00346","neoplastic process"
"alanine transaminase","0.00346","congenital abnormality - disease or syndrome - enzyme"
"tobacco","0.00346","hazardous or poisonous substance - organic chemical - pharmacologic substance"
"cardiovascular diseases","0.00346","disease or syndrome"
"renal impairment","0.00346","disease or syndrome - finding"
"pharmaceutical preparations","0.00346","pharmacologic substance"
"heart ventricle","0.00346","body part, organ, or organ component"
"peyronie disease","0.00346","disease or syndrome"
"heart diseases","0.00346","disease or syndrome"
"eye","0.00346","body part, organ, or organ component - body substance"
"protease inhibitor","0.00346","biologically active substance - pharmacologic substance"
"cardiac arrhythmia","0.00346","finding - pathologic function"
"ritonavir","0.00346","organic chemical - pharmacologic substance"
"serum creatinine level","0.00346","laboratory or test result"
"antiandrogen therapy","0.00346","therapeutic or preventive procedure"
"angina unstable","0.00346","disease or syndrome"
"aspartate transaminase","0.00346","enzyme"
"leukemia","0.00346","neoplastic process"
"depressed mood","0.00346","finding - mental or behavioral dysfunction"
"cerebrovascular accident","0.00346","disease or syndrome - therapeutic or preventive procedure"
"transurethral resection of prostate","0.00346","therapeutic or preventive procedure"
"cytochromes","0.00346","biologically active substance"
"medical contraindication","0.00346","finding"
