"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"endopeptidases","0.04498","enzyme - pharmacologic substance"
"sildenafil","0.04498","organic chemical - pharmacologic substance"
"blind vision","0.04498","disease or syndrome"
"nervous system disorder","0.04498","disease or syndrome"
"ketoconazole","0.04498","organic chemical - pharmacologic substance"
"psychotic disorders","0.04152","mental or behavioral dysfunction"
"transient ischemic attack","0.04152","disease or syndrome"
"arteriopathic disease","0.04152","disease or syndrome"
"renal insufficiency","0.04152","disease or syndrome"
"ritonavir","0.04152","organic chemical - pharmacologic substance"
"prostate-specific antigen","0.04152","enzyme - neoplastic process"
"anterior ischemic optic neuropathy","0.04152","disease or syndrome"
"alcoholic intoxication chronic","0.04152","mental or behavioral dysfunction"
"heart ventricle","0.04152","body part, organ, or organ component"
"electrocardiogram","0.04152","diagnostic procedure - finding - organic chemical - pharmacologic substance"
"retinal diseases","0.04152","disease or syndrome - finding"
"bypass graft","0.04152","therapeutic or preventive procedure"
"hemoglobin","0.04152","biologically active substance - finding"
"enzymes","0.04152","enzyme - organic chemical"
"kidney diseases","0.03806","disease or syndrome"
"immunodeficiency virus","0.03806","virus"
"nervousness","0.03806","sign or symptom"
"tobacco","0.03806","hazardous or poisonous substance - organic chemical - pharmacologic substance"
"immunologic deficiency syndromes","0.03806","disease or syndrome"
"hiv protease inhibitors","0.03806","pharmacologic substance"
"leukemia","0.03806","neoplastic process"
"multiple endocrine neoplasia","0.03806","antibiotic - neoplastic process - organic chemical"
"intravenous infusion procedures","0.03806","therapeutic or preventive procedure"
"hepatitis b surface antigens","0.03806","pharmacologic substance"
"neurological observations","0.03806","finding"
"aspartate transaminase","0.03806","enzyme"
"renal impairment","0.03806","disease or syndrome - finding"
"coronary artery disease","0.03806","diagnostic procedure - disease or syndrome - therapeutic or preventive procedure"
"multiple myeloma","0.03460","neoplastic process"
"alcohol abuse","0.03460","mental or behavioral dysfunction"
"schizophrenia","0.03460","mental or behavioral dysfunction"
"hypertrophy","0.03460","disease or syndrome - pathologic function - therapeutic or preventive procedure"
"medical history","0.03460","finding"
"trazodone","0.03460","organic chemical - pharmacologic substance"
"endocrine system diseases","0.03460","disease or syndrome - finding"
"testosterone level result","0.03460","laboratory or test result"
"heart problem","0.03460","sign or symptom"
"hepatitis c virus","0.03460","virus"
"transurethral resection of prostate","0.03460","therapeutic or preventive procedure"
"medical contraindication","0.03460","finding"
"abnormal degeneration","0.03114","pathologic function"
"hemorrhage","0.03114","pathologic function - therapeutic or preventive procedure"
"screening for cancer","0.03114","diagnostic procedure"
"itraconazole","0.03114","organic chemical - pharmacologic substance"
"disease susceptibility","0.03114","clinical attribute"
"unipolar depression","0.03114","mental or behavioral dysfunction"
"gravidity","0.03114","finding"
"pathology processes","0.03114","pathologic function"
"retina","0.03114","body part, organ, or organ component - disease or syndrome - organic chemical - pharmacologic substance"
"urinary bladder","0.03114","body part, organ, or organ component"
"placement of stent","0.03114","therapeutic or preventive procedure"
"trauma nervous system","0.03114","injury or poisoning"
"heart rate","0.03114","clinical attribute"
"urethra","0.03114","body part, organ, or organ component - body substance - disease or syndrome"
"physical assessment findings","0.03114","finding"
"atrial fibrillation-flutter","0.03114","pathologic function"
"viagra","0.02768","organic chemical - pharmacologic substance"
"diabetic","0.02768","finding"
"antiandrogen therapy","0.02768","therapeutic or preventive procedure"
"cimetidine","0.02768","organic chemical - pharmacologic substance"
"avanafil","0.02768","organic chemical - pharmacologic substance"
"benign prostatic hyperplasia","0.02422","neoplastic process - pathologic function"
"bleomycin-cisplatin protocol","0.02422","therapeutic or preventive procedure"
"nitroglycerin","0.02422","organic chemical - pharmacologic substance"
"neoplasm metastasis","0.02076","neoplastic process"
"psychiatric problem","0.01730","mental or behavioral dysfunction"
"diabetes mellitus non-insulin-dependent","0.01730","disease or syndrome"
"androgen suppression","0.01730","therapeutic or preventive procedure"
"body mass index","0.01384","clinical attribute - diagnostic procedure"
"relate - vinyl resin","0.01384","organic chemical"
"life expectancy","0.01384","group attribute"
"mass of body structure","0.01384","finding"
"follow-up status","0.01038","finding"
"history of recreational running","0.00692","finding"
"sexual intercourse - finding","0.00346","finding"
"mild adverse event","0.00346","finding"
"negative finding","0.00346","finding"
"muscle rigidity","0.00346","sign or symptom"
