"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"antipsychotic agents","0.047","pharmacologic substance"
"tractional retinal detachment","0.047","finding"
"optic neuritis","0.047","disease or syndrome"
"anticoagulants","0.047","pharmacologic substance"
"borderline personality disorder","0.047","disease or syndrome - mental or behavioral dysfunction"
"stress disorders traumatic","0.047","mental or behavioral dysfunction"
"drug abuse","0.047","mental or behavioral dysfunction"
"diabetes","0.047","disease or syndrome"
"negative finding","0.047","finding"
"multifocal choroiditis","0.047","disease or syndrome"
"external beam radiation therapy","0.047","therapeutic or preventive procedure"
"silicones","0.047","organic chemical"
"anxiety disorders","0.047","finding - mental or behavioral dysfunction"
"metabolic diseases","0.047","disease or syndrome"
"scleral buckling","0.047","therapeutic or preventive procedure"
"claustrophobia","0.047","mental or behavioral dysfunction"
"gigantism","0.047","disease or syndrome"
"psychotropic drugs","0.047","pharmacologic substance"
"anterior chamber of eye structure","0.047","body part, organ, or organ component"
"gravidity","0.047","finding"
"lung","0.047","body part, organ, or organ component - disease or syndrome"
"surgical repair","0.047","therapeutic or preventive procedure"
"tissue growth","0.047","organ or tissue function"
"brain injuries","0.047","injury or poisoning"
