"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"bipolar disorder","0.06250","mental or behavioral dysfunction"
"disease of diaphragm","0.06250","body part, organ, or organ component - disease or syndrome"
"congenital abnormality","0.06250","congenital abnormality - disease or syndrome"
"therapeutic radiology procedure","0.06250","body location or region - finding - neoplastic process - therapeutic or preventive procedure"
"contraceptives oral","0.06250","pharmacologic substance - therapeutic or preventive procedure"
"hypertensive disease","0.06250","biologically active substance - disease or syndrome - finding"
"dementia","0.06250","mental or behavioral dysfunction"
"follow-up status","0.06250","finding"
"macule","0.06250","body part, organ, or organ component - sign or symptom"
"retinal pigments","0.06250","biologically active substance - organic chemical"
"cerebrovascular accident","0.06250","disease or syndrome - therapeutic or preventive procedure"
"induced hyperthermia","0.06250","therapeutic or preventive procedure"
"suicidal","0.04688","finding"
"history of vitrectomy","0.04688","finding"
"topical anesthetic","0.04688","pharmacologic substance"
"rhegmatogenous retinal detachment","0.04688","disease or syndrome"
"substance abuse problem","0.04688","mental or behavioral dysfunction"
"pathology processes","0.04688","pathologic function"
"multifocal choroiditis","0.04688","disease or syndrome"
"external beam radiation therapy","0.04688","therapeutic or preventive procedure"
"metabolic diseases","0.04688","disease or syndrome"
"endophthalmitis","0.04688","disease or syndrome"
"minerals","0.04688","inorganic chemical"
"anesthetics","0.04688","pharmacologic substance"
"cardiovascular diseases","0.04688","disease or syndrome"
"dilation procedure","0.04688","pathologic function - therapeutic or preventive procedure"
"proliferative diabetic retinopathy","0.04688","disease or syndrome"
"vitreoretinopathy neovascular inflammatory","0.04688","disease or syndrome"
"magnetic resonance imaging","0.04688","diagnostic procedure"
"schizophrenia","0.04688","mental or behavioral dysfunction"
"vitamins","0.04688","organic chemical - pharmacologic substance"
"claustrophobia","0.04688","mental or behavioral dysfunction"
"angiogram","0.04688","diagnostic procedure"
"psychotropic drugs","0.04688","pharmacologic substance"
"macular edema cystoid","0.04688","disease or syndrome"
"unconscious state","0.04688","disease or syndrome - finding"
"positive finding","0.04688","finding"
"optic neuritis","0.04688","disease or syndrome"
"ethanol","0.04688","organic chemical - pharmacologic substance"
"gravidity","0.04688","finding"
"lung","0.04688","body part, organ, or organ component - disease or syndrome"
"anticoagulants","0.04688","pharmacologic substance"
"intravenous infusion procedures","0.04688","therapeutic or preventive procedure"
"carmustine-cytarabine-etoposide-melphalan regimen","0.04688","therapeutic or preventive procedure"
"mydriasis","0.04688","organ or tissue function - sign or symptom"
"consciousness related finding","0.04688","finding"
"choroidal rupture","0.04688","disease or syndrome"
"proliferative vitreoretinopathy","0.04688","disease or syndrome"
"brain injuries","0.04688","injury or poisoning"
"steroid therapy","0.04688","therapeutic or preventive procedure"
"adrenal cortex hormones","0.04688","pharmacologic substance"
"drug abuse","0.04688","mental or behavioral dysfunction"
"corrected visual acuity","0.04688","clinical attribute"
"fibrosis","0.04688","pathologic function"
"neurodegenerative disorders","0.04688","disease or syndrome"
"depressed mood","0.04688","finding - mental or behavioral dysfunction"
"diabetes","0.04688","disease or syndrome"
"corneal opacity","0.04688","finding"
"therapeutic brand of coal tar","0.04688","organic chemical - pharmacologic substance - therapeutic or preventive procedure"
"mental disorders","0.04688","mental or behavioral dysfunction"
"ranibizumab","0.03125","pharmacologic substance"
"fundus","0.03125","body part, organ, or organ component"
"personality disorders","0.03125","mental or behavioral dysfunction"
"anxiety disorders","0.03125","finding - mental or behavioral dysfunction"
"antipsychotic agents","0.03125","pharmacologic substance"
"gigantism","0.03125","disease or syndrome"
"moderate adverse event","0.03125","finding"
"traction","0.03125","therapeutic or preventive procedure"
"movement disorders","0.03125","disease or syndrome"
"fluorescein angiography","0.03125","diagnostic procedure"
"electroencephalography","0.03125","diagnostic procedure - finding - laboratory or test result"
"tissue growth","0.03125","organ or tissue function"
"retinal perforations","0.03125","disease or syndrome"
"abnormal degeneration","0.01562","pathologic function"
"astrocytic phosphoprotein pea-15","0.01562","biologically active substance"
"neoplasm metastasis","0.01562","neoplastic process"
"scleral buckling","0.01562","therapeutic or preventive procedure"
"anterior chamber of eye structure","0.01562","body part, organ, or organ component"
"post-traumatic stress disorder","0.01562","mental or behavioral dysfunction"
"unmarried","0.01562","finding"
"surgical repair","0.01562","therapeutic or preventive procedure"
"borderline personality disorder","0.01562","disease or syndrome - mental or behavioral dysfunction"
"stress disorders traumatic","0.01562","mental or behavioral dysfunction"
"tomography optical coherence","0.01562","diagnostic procedure - enzyme"
