"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"blood vessel","0.03477","body part, organ, or organ component - finding"
"ischemia","0.03199","disease or syndrome"
"encephalopathies","0.03153","disease or syndrome - finding"
"alzheimer s disease","0.03153","antibiotic - biologically active substance - body part, organ, or organ component - disease or syndrome - pathologic function - therapeutic or preventive procedure"
"donepezil","0.03013","organic chemical - pharmacologic substance"
"depression scale","0.02921","diagnostic procedure"
"allergy severity - severe","0.02921","finding"
"pulmonary resonance","0.02828","finding"
"responsible person","0.02782","finding"
"congenital abnormality","0.02596","congenital abnormality - disease or syndrome"
"memory impairment","0.02596","finding - mental or behavioral dysfunction"
"gravidity","0.02457","finding"
"antipsychotic agents","0.02411","pharmacologic substance"
"nursing therapy","0.02411","therapeutic or preventive procedure"
"pharmaceutical preparations","0.02040","pharmacologic substance"
"active brand of pseudoephedrine-triprolidine","0.02040","organic chemical - pharmacologic substance"
"positron-emission tomography","0.02040","diagnostic procedure"
"treatment protocols","0.01994","therapeutic or preventive procedure"
"agitation","0.01994","finding - sign or symptom"
"delirium","0.01901","mental or behavioral dysfunction"
"hypertensive disease","0.01854","biologically active substance - disease or syndrome - finding"
"serum","0.01854","biologically active substance - body substance - pharmacologic substance"
"nervous system disorder","0.01854","disease or syndrome"
"dementia vascular","0.01762","disease or syndrome"
"schizophrenia","0.01715","mental or behavioral dysfunction"
"cerebrovascular disorders","0.01715","pathologic function"
"follow-up status","0.01715","finding"
"psychotropic drugs","0.01669","pharmacologic substance"
"family history","0.01669","congenital abnormality - disease or syndrome - enzyme - finding"
"malignant neoplasms","0.01669","biologically active substance - finding - neoplastic process - pharmacologic substance - therapeutic or preventive procedure"
"antidepressive agents","0.01623","pharmacologic substance"
"rivastigmine","0.01530","organic chemical - pharmacologic substance"
"vitamins","0.01530","organic chemical - pharmacologic substance"
"galantamine","0.01530","organic chemical - pharmacologic substance"
"frontotemporal dementia","0.01484","disease or syndrome"
"pharmacotherapy","0.01437","therapeutic or preventive procedure"
"arteries","0.01391","body part, organ, or organ component"
"household composition","0.01391","finding"
"mri brain procedure","0.01391","diagnostic procedure"
"ethanol","0.01344","organic chemical - pharmacologic substance"
"blood pressure finding","0.01298","finding"
"mental retardation","0.01205","mental or behavioral dysfunction"
"injury wounds","0.01205","body substance - injury or poisoning"
"lewy body disease","0.01159","disease or syndrome"
"consciousness related finding","0.01159","finding"
"unipolar depression","0.01113","mental or behavioral dysfunction"
"traumatic brain injury","0.01066","disease or syndrome - injury or poisoning"
"brain injuries","0.01066","injury or poisoning"
"multiple sclerosis","0.01020","body part, organ, or organ component - disease or syndrome - finding"
"hepatic","0.01020","body location or region"
"screening for cancer","0.01020","diagnostic procedure"
"epilepsy","0.00974","disease or syndrome"
"hiv","0.00927","disease or syndrome - pharmacologic substance - virus"
"neoplasm metastasis","0.00927","neoplastic process"
"pathology processes","0.00881","pathologic function"
"alanine transaminase","0.00834","congenital abnormality - disease or syndrome - enzyme"
"thyroid gland","0.00742","body part, organ, or organ component - disease or syndrome - pharmacologic substance"
"neurological observations","0.00742","finding"
"nervousness","0.00695","sign or symptom"
"psychotic disorders","0.00695","mental or behavioral dysfunction"
"disability","0.00649","finding"
"unstable status","0.00649","finding"
"craniocerebral trauma","0.00603","injury or poisoning"
"substance abuse problem","0.00603","mental or behavioral dysfunction"
"blind vision","0.00603","disease or syndrome"
"benzodiazepines","0.00603","organic chemical - pharmacologic substance"
"diastole","0.00603","clinical attribute"
"anticholinergic agents","0.00556","pharmacologic substance"
"insulin","0.00510","pharmacologic substance"
"cardiovascular diseases","0.00464","disease or syndrome"
"systolic pressure","0.00464","clinical attribute - diagnostic procedure"
"hypersensitivity","0.00464","clinical attribute - finding - pathologic function"
"diastolic blood pressure","0.00417","clinical attribute - diagnostic procedure - finding"
"bipolar disorder","0.00417","mental or behavioral dysfunction"
"liver diseases","0.00417","disease or syndrome"
"congestive heart failure","0.00371","congenital abnormality - disease or syndrome"
"anxiety disorders","0.00371","finding - mental or behavioral dysfunction"
"lung","0.00371","body part, organ, or organ component - disease or syndrome"
"cardiac arrhythmia","0.00371","finding - pathologic function"
"angina pectoris","0.00371","sign or symptom"
"investigational new drugs","0.00371","pharmacologic substance - therapeutic or preventive procedure"
"medical contraindication","0.00371","finding"
"alcohol abuse","0.00371","mental or behavioral dysfunction"
"diabetes mellitus","0.00325","disease or syndrome - pharmacologic substance"
"breast","0.00325","body part, organ, or organ component"
"unconscious state","0.00325","disease or syndrome - finding"
"heart diseases","0.00325","disease or syndrome"
"neurodegenerative disorders","0.00325","disease or syndrome"
"communicable diseases","0.00325","disease or syndrome"
"hypothyroidism","0.00278","disease or syndrome"
"alcoholic intoxication chronic","0.00278","mental or behavioral dysfunction"
"brain neoplasms","0.00278","neoplastic process"
"kidney diseases","0.00232","disease or syndrome"
"myocardial infarction","0.00232","disease or syndrome - finding"
"hydrocephalus normal pressure","0.00232","disease or syndrome"
"major depressive disorder","0.00232","mental or behavioral dysfunction"
"suicidal","0.00185","finding"
"drug abuse","0.00185","mental or behavioral dysfunction"
"systemic disease","0.00139","disease or syndrome"
"claustrophobia","0.00046","mental or behavioral dysfunction"
