"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"cognitive therapy","0.02272","diagnostic procedure - enzyme - hazardous or poisonous substance - therapeutic or preventive procedure"
"galantamine","0.02272","organic chemical - pharmacologic substance"
"mri brain procedure","0.02179","diagnostic procedure"
"screening for cancer","0.02133","diagnostic procedure"
"encephalopathies","0.02086","disease or syndrome - finding"
"depression scale","0.02040","diagnostic procedure"
"mild adverse event","0.01762","finding"
"family history","0.01576","congenital abnormality - disease or syndrome - enzyme - finding"
"negative finding","0.01576","finding"
"pulmonary resonance","0.01576","finding"
"ischemia","0.01576","disease or syndrome"
"follow-up status","0.01530","finding"
"neuropsychological tests","0.01252","diagnostic procedure"
"treatment protocols","0.01205","therapeutic or preventive procedure"
"cdr1 protein human","0.01205","biologically active substance"
"alzheimer s disease","0.01205","antibiotic - biologically active substance - body part, organ, or organ component - disease or syndrome - pathologic function - therapeutic or preventive procedure"
"multiple endocrine neoplasia","0.01159","antibiotic - neoplastic process - organic chemical"
"mass of body structure","0.01066","finding"
"body mass index","0.01020","clinical attribute - diagnostic procedure"
"memory impairment","0.00742","finding - mental or behavioral dysfunction"
"sterility","0.00603","pathologic function"
"mental state examination","0.00556","therapeutic or preventive procedure"
"responsible person","0.00556","finding"
"communication impairment","0.00232","finding - mental or behavioral dysfunction"
