"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"tobacco","0.05217","hazardous or poisonous substance - organic chemical - pharmacologic substance"
"dehydration","0.05217","disease or syndrome - finding"
"myocardial infarction","0.05217","disease or syndrome - finding"
"substance use disorders","0.05217","mental or behavioral dysfunction"
"injury wounds","0.05217","body substance - injury or poisoning"
"homicidal","0.04783","mental or behavioral dysfunction"
"unipolar depression","0.04783","mental or behavioral dysfunction"
"alcohol abuse","0.04783","mental or behavioral dysfunction"
"violent","0.04348","mental or behavioral dysfunction"
"personality disorders","0.04348","mental or behavioral dysfunction"
"manic","0.04348","finding - mental or behavioral dysfunction"
"nicotine dependence","0.04348","mental or behavioral dysfunction"
"relate - vinyl resin","0.04348","organic chemical"
"drug dependence","0.04348","mental or behavioral dysfunction"
"drugs non-prescription","0.04348","pharmacologic substance - therapeutic or preventive procedure"
"hepatic impairment","0.04348","disease or syndrome"
"consciousness related finding","0.04348","finding"
"impaired cognition","0.04348","finding - mental or behavioral dysfunction"
"nervous system disorder","0.04348","disease or syndrome"
"myocardial ischemia","0.04348","disease or syndrome"
"substance dependence","0.03913","mental or behavioral dysfunction"
"pharmacotherapy","0.03913","therapeutic or preventive procedure"
"investigational new drugs","0.03913","pharmacologic substance - therapeutic or preventive procedure"
"claustrophobia","0.03913","mental or behavioral dysfunction"
"fibrillations","0.03913","disease or syndrome"
"atrial fibrillation","0.03913","finding - pathologic function"
"counter brand of terbufos","0.03913","hazardous or poisonous substance"
"mood disorders","0.03913","mental or behavioral dysfunction"
"screening for cancer","0.03913","diagnostic procedure"
"pregnancy tests","0.03913","diagnostic procedure"
"heart atrium","0.03913","body part, organ, or organ component"
"attention deficit hyperactivity disorder","0.03913","disease or syndrome - mental or behavioral dysfunction"
"levodopa","0.03913","pharmacologic substance"
"arteries","0.03478","body part, organ, or organ component"
"lung diseases obstructive","0.03478","disease or syndrome"
"arteriopathic disease","0.03478","disease or syndrome"
"blood vessel","0.03478","body part, organ, or organ component - finding"
"eating disorders","0.03478","mental or behavioral dysfunction"
"mental retardation","0.03478","mental or behavioral dysfunction"
"moderate adverse event","0.03478","finding"
"medical history","0.03478","finding"
"hypotension","0.03478","finding - pathologic function"
"dementia","0.03478","mental or behavioral dysfunction"
"coronary artery disease","0.03478","diagnostic procedure - disease or syndrome - therapeutic or preventive procedure"
"diabetes mellitus","0.03043","disease or syndrome - pharmacologic substance"
"disability","0.03043","finding"
"general anesthesia","0.03043","enzyme - pharmacologic substance - therapeutic or preventive procedure"
"schizoaffective disorder","0.03043","mental or behavioral dysfunction"
"clozapine","0.03043","organic chemical - pharmacologic substance"
"heart ventricle","0.03043","body part, organ, or organ component"
"family history","0.03043","congenital abnormality - disease or syndrome - enzyme - finding"
"angina unstable","0.03043","disease or syndrome"
"diastole","0.03043","clinical attribute"
"psychotic symptoms","0.03043","sign or symptom"
"current therapy","0.02609","therapeutic or preventive procedure"
"body mass index","0.02609","clinical attribute - diagnostic procedure"
"multiple sclerosis","0.02609","body part, organ, or organ component - disease or syndrome - finding"
"cocaine","0.02609","hazardous or poisonous substance - injury or poisoning - organic chemical - pharmacologic substance"
"electrocardiogram","0.02609","diagnostic procedure - finding - organic chemical - pharmacologic substance"
"sexual intercourse - finding","0.02609","finding"
"opioids","0.02609","hazardous or poisonous substance - organic chemical - pharmacologic substance"
"heart rate","0.02609","clinical attribute"
"adrenal cortex hormones","0.02609","pharmacologic substance"
"follow-up status","0.02609","finding"
"hiv seropositivity","0.02174","finding"
"psychiatric problem","0.02174","mental or behavioral dysfunction"
"systolic pressure","0.02174","clinical attribute - diagnostic procedure"
"mercury","0.02174","hazardous or poisonous substance"
"opiates","0.02174","hazardous or poisonous substance - mental or behavioral dysfunction - pharmacologic substance"
"placebos","0.02174","therapeutic or preventive procedure"
"diastolic blood pressure","0.02174","clinical attribute - diagnostic procedure - finding"
"smoker","0.02174","finding"
"auditory recruitment","0.01739","disease or syndrome"
"infantile neuroaxonal dystrophy","0.01739","disease or syndrome"
"negative finding","0.01739","finding"
"current non-drinker of alcohol","0.01739","individual behavior"
"contraceptives oral","0.01739","pharmacologic substance - therapeutic or preventive procedure"
"sexually active","0.01739","finding"
"multiple endocrine neoplasia","0.01739","antibiotic - neoplastic process - organic chemical"
"veins","0.01304","body part, organ, or organ component"
"marijuana abuse","0.01304","mental or behavioral dysfunction - organic chemical - pharmacologic substance"
"implantation procedure","0.01304","therapeutic or preventive procedure"
"mass of body structure","0.01304","finding"
"orthostatic intolerance","0.00870","disease or syndrome - finding"
"disease of diaphragm","0.00870","body part, organ, or organ component - disease or syndrome"
"cannabis abuse","0.00870","mental or behavioral dysfunction - organic chemical - pharmacologic substance"
"oral contraception","0.00435","pharmacologic substance - therapeutic or preventive procedure"
"serum","0.00435","biologically active substance - body substance - pharmacologic substance"
"nabilone","0.00435","organic chemical - pharmacologic substance"
