"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"malignant neoplasms","0.06034","biologically active substance - finding - neoplastic process - pharmacologic substance - therapeutic or preventive procedure"
"illicit drugs","0.05603","hazardous or poisonous substance - pharmacologic substance"
"severe combined immunodeficiency","0.05603","diagnostic procedure - disease or syndrome"
"caffeine","0.05603","organic chemical - pharmacologic substance - therapeutic or preventive procedure"
"antipsychotic agents","0.05603","pharmacologic substance"
"opioids","0.05603","hazardous or poisonous substance - organic chemical - pharmacologic substance"
"adverse reactions","0.05603","antibiotic - biologically active substance - disease or syndrome - finding - organic chemical - pathologic function - pharmacologic substance - receptor"
"attention deficit hyperactivity disorder","0.05603","disease or syndrome - mental or behavioral dysfunction"
"substance dependence","0.05172","mental or behavioral dysfunction"
"asthma","0.05172","disease or syndrome"
"nicotine replacement","0.05172","therapeutic or preventive procedure"
"breast","0.05172","body part, organ, or organ component"
"myocardial infarction","0.05172","disease or syndrome - finding"
"alcoholic intoxication chronic","0.05172","mental or behavioral dysfunction"
"liver function","0.05172","organ or tissue function"
"operative surgical procedures","0.05172","diagnostic procedure - therapeutic or preventive procedure"
"congenital abnormality","0.05172","congenital abnormality - disease or syndrome"
"buprenorphine","0.05172","organic chemical - pharmacologic substance"
"brain diseases","0.05172","disease or syndrome"
"diabetes","0.05172","disease or syndrome"
"liver diseases","0.04741","disease or syndrome"
"stimulant","0.04741","pharmacologic substance"
"negative finding","0.04741","finding"
"electrocardiogram","0.04741","diagnostic procedure - finding - organic chemical - pharmacologic substance"
"consumption-archaic term for tb","0.04741","disease or syndrome"
"brain injuries","0.04741","injury or poisoning"
"alanine transaminase","0.04310","congenital abnormality - disease or syndrome - enzyme"
"chest pain","0.04310","sign or symptom"
"relate - vinyl resin","0.04310","organic chemical"
"infantile neuroaxonal dystrophy","0.04310","disease or syndrome"
"amphetamines","0.04310","hazardous or poisonous substance - organic chemical - pharmacologic substance"
"antidepressive agents","0.04310","pharmacologic substance"
"diastole","0.04310","clinical attribute"
"mental retardation","0.04310","mental or behavioral dysfunction"
"communicable diseases","0.04310","disease or syndrome"
"hiv seropositivity","0.03879","finding"
"nervousness","0.03879","sign or symptom"
"cardiovascular diseases","0.03879","disease or syndrome"
"systolic pressure","0.03879","clinical attribute - diagnostic procedure"
"family history","0.03879","congenital abnormality - disease or syndrome - enzyme - finding"
"mood disorders","0.03879","mental or behavioral dysfunction"
"respiratory air","0.03879","body substance"
"serum","0.03879","biologically active substance - body substance - pharmacologic substance"
"neurological observations","0.03879","finding"
"implantation procedure","0.03879","therapeutic or preventive procedure"
"sympathomimetics","0.03879","disease or syndrome - pharmacologic substance"
"alcohol consumption","0.03879","individual behavior"
"cerebrovascular accident","0.03879","disease or syndrome - therapeutic or preventive procedure"
"lung diseases obstructive","0.03448","disease or syndrome"
"drug dependence","0.03448","mental or behavioral dysfunction"
"insulin","0.03448","pharmacologic substance"
"lactation","0.03448","organ or tissue function"
"hearing examination finding","0.03448","finding"
"cessation of smoking","0.03448","finding - individual behavior"
"counter brand of terbufos","0.03448","hazardous or poisonous substance"
"impaired cognition","0.03448","finding - mental or behavioral dysfunction"
"monoamine oxidase inhibitors","0.03448","organic chemical - pharmacologic substance"
"eating disorders","0.03448","mental or behavioral dysfunction"
"angina pectoris","0.03448","sign or symptom"
"diastolic blood pressure","0.03448","clinical attribute - diagnostic procedure - finding"
"urine drug screen positive","0.03448","laboratory or test result"
"medical contraindication","0.03448","finding"
"kidney diseases","0.03017","disease or syndrome"
"stabilizer - function","0.03017","organ or tissue function"
"chronic pain","0.03017","disease or syndrome"
"claustrophobia","0.03017","mental or behavioral dysfunction"
"eye","0.03017","body part, organ, or organ component - body substance"
"positron-emission tomography","0.03017","diagnostic procedure"
"observation of attack","0.03017","finding"
"sterility","0.03017","pathologic function"
"suicide risk","0.03017","finding"
"psychostimulant","0.03017","pharmacologic substance"
"heart rate","0.03017","clinical attribute"
"psychoactive substances","0.03017","hazardous or poisonous substance - pharmacologic substance"
"aspartate transaminase","0.03017","enzyme"
"barbiturates","0.03017","injury or poisoning - organic chemical - pharmacologic substance"
"developmental disabilities","0.03017","mental or behavioral dysfunction"
"psychotic symptoms","0.03017","sign or symptom"
"moderate adverse event","0.02586","finding"
"disability","0.02586","finding"
"pervasive development disorder","0.02586","congenital abnormality - inorganic chemical - mental or behavioral dysfunction - pharmacologic substance"
"household composition","0.02586","finding"
"schizoaffective disorder","0.02586","mental or behavioral dysfunction"
"body mass index","0.02586","clinical attribute - diagnostic procedure"
"oral contraception","0.02586","pharmacologic substance - therapeutic or preventive procedure"
"post-traumatic stress disorder","0.02586","mental or behavioral dysfunction"
"detoxification procedure","0.02586","therapeutic or preventive procedure"
"mercury","0.02586","hazardous or poisonous substance"
"drug abuse","0.02586","mental or behavioral dysfunction"
"blind vision","0.02586","disease or syndrome"
"current therapy","0.02586","therapeutic or preventive procedure"
"personality disorders","0.02155","mental or behavioral dysfunction"
"cocaine dependence","0.01724","mental or behavioral dysfunction"
"psychotherapy","0.01724","therapeutic or preventive procedure"
"substance use disorders","0.01724","mental or behavioral dysfunction"
"bilateral prophylactic mastectomy","0.01724","organic chemical - therapeutic or preventive procedure"
"contraception barrier","0.01724","therapeutic or preventive procedure"
"bilirubin","0.01724","biologically active substance - laboratory or test result - organic chemical"
"vital signs","0.01724","clinical attribute"
"smoke","0.01724","hazardous or poisonous substance - individual behavior"
"multiple endocrine neoplasia","0.01724","antibiotic - neoplastic process - organic chemical"
"nicotine dependence","0.01293","mental or behavioral dysfunction"
"heroin","0.01293","hazardous or poisonous substance - organic chemical - pharmacologic substance"
"methadone maintenance","0.01293","therapeutic or preventive procedure"
"follow-up status","0.01293","finding"
"smoker","0.01293","finding"
"hyperactive behavior","0.00862","finding"
"cardiac conduction","0.00862","organ or tissue function"
"medical history","0.00862","finding"
"pulse rate","0.00431","clinical attribute"
"blood urea nitrogen","0.00431","biologically active substance - inorganic chemical - organic chemical"
