"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"schizoaffective disorder","0.01293","mental or behavioral dysfunction"
"tobacco","0.01293","hazardous or poisonous substance - organic chemical - pharmacologic substance"
"substance use disorders","0.01293","mental or behavioral dysfunction"
"caffeine","0.01293","organic chemical - pharmacologic substance - therapeutic or preventive procedure"
"antipsychotic agents","0.01293","pharmacologic substance"
"moderate adverse event","0.01293","finding"
"positron-emission tomography","0.01293","diagnostic procedure"
"contraception barrier","0.01293","therapeutic or preventive procedure"
"cessation of smoking","0.01293","finding - individual behavior"
"psychotherapy","0.01293","therapeutic or preventive procedure"
"substance abuse problem","0.01293","mental or behavioral dysfunction"
"implantation procedure","0.01293","therapeutic or preventive procedure"
"drug abuse","0.01293","mental or behavioral dysfunction"
"alcohol consumption","0.01293","individual behavior"
"medical contraindication","0.01293","finding"
"personality disorders","0.00862","mental or behavioral dysfunction"
"pervasive development disorder","0.00862","congenital abnormality - inorganic chemical - mental or behavioral dysfunction - pharmacologic substance"
"household composition","0.00862","finding"
"relate - vinyl resin","0.00862","organic chemical"
"allergy severity - severe","0.00862","finding"
"claustrophobia","0.00862","mental or behavioral dysfunction"
"congenital abnormality","0.00862","congenital abnormality - disease or syndrome"
"serum","0.00862","biologically active substance - body substance - pharmacologic substance"
"nervous system disorder","0.00862","disease or syndrome"
"malignant neoplasms","0.00862","biologically active substance - finding - neoplastic process - pharmacologic substance - therapeutic or preventive procedure"
"suicidal","0.00431","finding"
"psychotic disorders","0.00431","mental or behavioral dysfunction"
"hiv seropositivity","0.00431","finding"
"disability","0.00431","finding"
"diastolic blood pressure","0.00431","clinical attribute - diagnostic procedure - finding"
"chronic pain","0.00431","disease or syndrome"
"phosphatidylinositols","0.00431","biologically active substance"
"bipolar disorder","0.00431","mental or behavioral dysfunction"
"injury wounds","0.00431","body substance - injury or poisoning"
"systolic pressure","0.00431","clinical attribute - diagnostic procedure"
"unipolar depression","0.00431","mental or behavioral dysfunction"
"eye","0.00431","body part, organ, or organ component - body substance"
"observation of attack","0.00431","finding"
"mood disorders","0.00431","mental or behavioral dysfunction"
"sterility","0.00431","pathologic function"
"unstable status","0.00431","finding"
"psychostimulant","0.00431","pharmacologic substance"
"hypertensive disease","0.00431","biologically active substance - disease or syndrome - finding"
"blind vision","0.00431","disease or syndrome"
"heart rate","0.00431","clinical attribute"
"suicide attempt","0.00431","finding - mental or behavioral dysfunction"
"benzodiazepines","0.00431","organic chemical - pharmacologic substance"
"hypersensitivity","0.00431","clinical attribute - finding - pathologic function"
"current therapy","0.00431","therapeutic or preventive procedure"
"mental retardation","0.00431","mental or behavioral dysfunction"
"diabetes","0.00431","disease or syndrome"
