"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"substance abuse problem","0.01491","mental or behavioral dysfunction"
"anxiety generalized","0.01379","mental or behavioral dysfunction"
"blood pressure finding","0.01379","finding"
"contraceptives oral","0.01379","pharmacologic substance - therapeutic or preventive procedure"
"infantile neuroaxonal dystrophy","0.01322","disease or syndrome"
"antimicrobial resistance result","0.01238","laboratory or test result"
"benzodiazepines","0.01238","organic chemical - pharmacologic substance"
"neoplasm metastasis","0.01182","neoplastic process"
"magnetic resonance imaging","0.01125","diagnostic procedure"
"panic disorder","0.01041","disease or syndrome - mental or behavioral dysfunction"
"alcoholic intoxication chronic","0.01041","mental or behavioral dysfunction"
"congenital abnormality","0.01013","congenital abnormality - disease or syndrome"
"impaired cognition","0.00985","finding - mental or behavioral dysfunction"
"suicide attempt","0.00900","finding - mental or behavioral dysfunction"
"hypertensive disease","0.00844","biologically active substance - disease or syndrome - finding"
"psychotic symptoms","0.00844","sign or symptom"
"hiv","0.00816","disease or syndrome - pharmacologic substance - virus"
"obsessive-compulsive disorder","0.00788","disease or syndrome - mental or behavioral dysfunction"
"anticonvulsants","0.00760","pharmacologic substance"
"borderline personality disorder","0.00732","disease or syndrome - mental or behavioral dysfunction"
"injury wounds","0.00732","body substance - injury or poisoning"
"stress disorders traumatic","0.00703","mental or behavioral dysfunction"
"personality disorders","0.00675","mental or behavioral dysfunction"
"diabetes mellitus","0.00619","disease or syndrome - pharmacologic substance"
"unstable status","0.00619","finding"
"cerebrovascular accident","0.00619","disease or syndrome - therapeutic or preventive procedure"
"cardiovascular diseases","0.00506","disease or syndrome"
"heart diseases","0.00506","disease or syndrome"
"nervous system disorder","0.00506","disease or syndrome"
"stimulation procedure","0.00506","therapeutic or preventive procedure"
"hepatic","0.00478","body location or region"
"compulsive disorder","0.00450","finding"
"breast","0.00394","body part, organ, or organ component"
"electroconvulsive therapy","0.00394","disease or syndrome - therapeutic or preventive procedure"
"thyroid gland","0.00394","body part, organ, or organ component - disease or syndrome - pharmacologic substance"
"illicit drugs","0.00394","hazardous or poisonous substance - pharmacologic substance"
"multiple sclerosis","0.00394","body part, organ, or organ component - disease or syndrome - finding"
"suicidality","0.00366","clinical attribute"
"mental retardation","0.00366","mental or behavioral dysfunction"
"monoamine oxidase inhibitors","0.00366","organic chemical - pharmacologic substance"
"substance dependence","0.00338","mental or behavioral dysfunction"
"developmental disabilities","0.00338","mental or behavioral dysfunction"
"hypothyroidism","0.00310","disease or syndrome"
"substance use disorders","0.00310","mental or behavioral dysfunction"
"medical contraindication","0.00310","finding"
"craniocerebral trauma","0.00281","injury or poisoning"
"alcohol abuse","0.00281","mental or behavioral dysfunction"
"kidney diseases","0.00253","disease or syndrome"
"pervasive development disorder","0.00253","congenital abnormality - inorganic chemical - mental or behavioral dysfunction - pharmacologic substance"
"eating disorders","0.00253","mental or behavioral dysfunction"
"hypersensitivity","0.00253","clinical attribute - finding - pathologic function"
"myocardial infarction","0.00225","disease or syndrome - finding"
"nervousness","0.00169","sign or symptom"
"nicotine","0.00169","hazardous or poisonous substance - organic chemical - pharmacologic substance"
"lung","0.00169","body part, organ, or organ component - disease or syndrome"
"antisocial behavior","0.00169","mental or behavioral dysfunction"
"investigational new drugs","0.00141","pharmacologic substance - therapeutic or preventive procedure"
"caffeine","0.00113","organic chemical - pharmacologic substance - therapeutic or preventive procedure"
"hematological disease","0.00084","disease or syndrome"
"delirium dementia amnestic cognitive disorders","0.00056","mental or behavioral dysfunction"
"homicidal","0.00028","mental or behavioral dysfunction"
"suicide risk","0.00028","finding"
