"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"benign rolandic epilepsy","0.06489","disease or syndrome - therapeutic or preventive procedure"
"screening for cancer","0.06383","diagnostic procedure"
"personality disorders","0.06277","mental or behavioral dysfunction"
"hypertensive disease","0.06277","biologically active substance - disease or syndrome - finding"
"fluoxetine","0.06064","organic chemical - pharmacologic substance"
"craniocerebral trauma","0.05957","injury or poisoning"
"hypothyroidism","0.05745","disease or syndrome"
"psychotropic drugs","0.05426","pharmacologic substance"
"bipolar i disorder","0.05426","mental or behavioral dysfunction"
"injury wounds","0.05319","body substance - injury or poisoning"
"hyperthyroidism","0.05319","disease or syndrome"
"heart diseases","0.05106","disease or syndrome"
"alcohol abuse","0.05106","mental or behavioral dysfunction"
"homicidal","0.04894","mental or behavioral dysfunction"
"electrocardiogram","0.04894","diagnostic procedure - finding - organic chemical - pharmacologic substance"
"carbamazepine","0.04894","organic chemical - pharmacologic substance"
"malignant neoplasms","0.04787","biologically active substance - finding - neoplastic process - pharmacologic substance - therapeutic or preventive procedure"
"magnetic resonance imaging","0.04681","diagnostic procedure"
"cerebrovascular accident","0.04681","disease or syndrome - therapeutic or preventive procedure"
"infantile neuroaxonal dystrophy","0.04574","disease or syndrome"
"diabetes mellitus","0.04468","disease or syndrome - pharmacologic substance"
"clozapine","0.04468","organic chemical - pharmacologic substance"
"nervousness","0.04362","sign or symptom"
"anxiety disorders","0.04362","finding - mental or behavioral dysfunction"
"psychotherapy","0.04255","therapeutic or preventive procedure"
"alcoholic intoxication chronic","0.04149","mental or behavioral dysfunction"
"neurological observations","0.04149","finding"
"psychotic symptoms","0.04149","sign or symptom"
"obsessive-compulsive disorder","0.04043","disease or syndrome - mental or behavioral dysfunction"
"investigational new drugs","0.04043","pharmacologic substance - therapeutic or preventive procedure"
"medical contraindication","0.04043","finding"
"pervasive development disorder","0.03936","congenital abnormality - inorganic chemical - mental or behavioral dysfunction - pharmacologic substance"
"mood disorders","0.03723","mental or behavioral dysfunction"
"monoamine oxidase inhibitors","0.03723","organic chemical - pharmacologic substance"
"developmental disabilities","0.03723","mental or behavioral dysfunction"
"olanzapine","0.03723","organic chemical - pharmacologic substance"
"cardiac arrhythmia","0.03617","finding - pathologic function"
"lamotrigine","0.03617","organic chemical - pharmacologic substance"
"delirium dementia amnestic cognitive disorders","0.03511","mental or behavioral dysfunction"
"brain injuries","0.03404","injury or poisoning"
"delusional disorder","0.03404","mental or behavioral dysfunction"
"manic episode","0.03404","mental or behavioral dysfunction"
"kidney diseases","0.03298","disease or syndrome"
"nicotine dependence","0.03298","mental or behavioral dysfunction"
"experimental drug","0.03191","pharmacologic substance"
"hiv","0.03191","disease or syndrome - pharmacologic substance - virus"
"multiple sclerosis","0.03191","body part, organ, or organ component - disease or syndrome - finding"
"drug dependence","0.03191","mental or behavioral dysfunction"
"risperidone","0.03191","organic chemical - pharmacologic substance"
"pregnancy tests","0.03191","diagnostic procedure"
"major depressive disorder","0.03191","mental or behavioral dysfunction"
"quetiapine","0.03085","organic chemical - pharmacologic substance"
"relate - vinyl resin","0.02979","organic chemical"
"stimulant","0.02979","pharmacologic substance"
"eating disorders","0.02872","mental or behavioral dysfunction"
"operative surgical procedures","0.02872","diagnostic procedure - therapeutic or preventive procedure"
"cocaine","0.02872","hazardous or poisonous substance - injury or poisoning - organic chemical - pharmacologic substance"
"antisocial behavior","0.02872","mental or behavioral dysfunction"
"unipolar depression","0.02766","mental or behavioral dysfunction"
"implantation procedure","0.02766","therapeutic or preventive procedure"
"substance use disorders","0.02660","mental or behavioral dysfunction"
"valproic acid","0.02660","body part, organ, or organ component - organic chemical - pharmacologic substance"
"autistic disorder","0.02660","mental or behavioral dysfunction"
"blood pressure finding","0.02660","finding"
"medical history","0.02660","finding"
"depressive episode unspecified","0.02553","mental or behavioral dysfunction"
"valproate","0.02553","pharmacologic substance"
"injectables","0.02447","pharmacologic substance"
"borderline personality disorder","0.02447","disease or syndrome - mental or behavioral dysfunction"
"cancer remission","0.02447","finding - neoplastic process"
"neoplasm metastasis","0.02340","neoplastic process"
"pharmacotherapy","0.02234","therapeutic or preventive procedure"
"post-traumatic stress disorder","0.02234","mental or behavioral dysfunction"
"current therapy","0.02234","therapeutic or preventive procedure"
"schizophreniform disorders","0.02128","mental or behavioral dysfunction"
"anticonvulsants","0.02021","pharmacologic substance"
"atypia morphology","0.02021","finding"
"attention deficit hyperactivity disorder","0.02021","disease or syndrome - mental or behavioral dysfunction"
"sexually active","0.02021","finding"
"household composition","0.01915","finding"
"severe combined immunodeficiency","0.01915","diagnostic procedure - disease or syndrome"
"contraceptives oral","0.01915","pharmacologic substance - therapeutic or preventive procedure"
"aripiprazole","0.01915","organic chemical - pharmacologic substance"
"serum","0.01809","biologically active substance - body substance - pharmacologic substance"
"ziprasidone","0.01809","organic chemical - pharmacologic substance"
"binocular diameter","0.01596","clinical attribute - disease or syndrome - finding"
"therapeutic brand of coal tar","0.01596","organic chemical - pharmacologic substance - therapeutic or preventive procedure"
"nitric oxide synthase","0.01489","enzyme"
"negative finding","0.01489","finding"
"follow-up status","0.01489","finding"
"bleomycin-cisplatin protocol","0.01383","therapeutic or preventive procedure"
"moderate adverse event","0.01383","finding"
"tropical spastic paraparesis","0.01383","disease or syndrome - therapeutic or preventive procedure"
"bipolar ii disorder","0.01277","mental or behavioral dysfunction"
"depression bipolar","0.01277","mental or behavioral dysfunction"
"body mass index","0.01277","clinical attribute - diagnostic procedure"
"oral contraception","0.01277","pharmacologic substance - therapeutic or preventive procedure"
"hypomania","0.01277","mental or behavioral dysfunction"
"surgical revision","0.01064","therapeutic or preventive procedure"
"depressive symptoms","0.01064","sign or symptom"
"contraception barrier","0.01064","therapeutic or preventive procedure"
"mass of body structure","0.01064","finding"
"multiple endocrine neoplasia","0.00957","antibiotic - neoplastic process - organic chemical"
"disease of diaphragm","0.00851","body part, organ, or organ component - disease or syndrome"
"magnetic resonance spectroscopy","0.00638","diagnostic procedure - disease or syndrome"
"treatment protocols","0.00532","therapeutic or preventive procedure"
