"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"congenital abnormality","0.01277","congenital abnormality - disease or syndrome"
"personality disorders","0.01170","mental or behavioral dysfunction"
"household composition","0.01170","finding"
"relate - vinyl resin","0.01170","organic chemical"
"schizophreniform disorders","0.01170","mental or behavioral dysfunction"
"post-traumatic stress disorder","0.01170","mental or behavioral dysfunction"
"psychotherapy","0.01170","therapeutic or preventive procedure"
"neoplasm metastasis","0.01064","neoplastic process"
"mental retardation","0.01064","mental or behavioral dysfunction"
"developmental disabilities","0.01064","mental or behavioral dysfunction"
"implantation procedure","0.01064","therapeutic or preventive procedure"
"positive finding","0.00957","finding"
"current therapy","0.00957","therapeutic or preventive procedure"
"pervasive development disorder","0.00851","congenital abnormality - inorganic chemical - mental or behavioral dysfunction - pharmacologic substance"
"autistic disorder","0.00851","mental or behavioral dysfunction"
"stimulant","0.00851","pharmacologic substance"
"infantile neuroaxonal dystrophy","0.00745","disease or syndrome"
"blood pressure finding","0.00745","finding"
"nervous system disorder","0.00745","disease or syndrome"
"malignant neoplasms","0.00745","biologically active substance - finding - neoplastic process - pharmacologic substance - therapeutic or preventive procedure"
"breast","0.00638","body part, organ, or organ component"
"substance use disorders","0.00638","mental or behavioral dysfunction"
"suicide attempt","0.00638","finding - mental or behavioral dysfunction"
"delusional disorder","0.00638","mental or behavioral dysfunction"
"diabetes mellitus","0.00532","disease or syndrome - pharmacologic substance"
"hepatic","0.00532","body location or region"
"hypertensive disease","0.00532","biologically active substance - disease or syndrome - finding"
"cocaine","0.00532","hazardous or poisonous substance - injury or poisoning - organic chemical - pharmacologic substance"
"obsessive-compulsive disorder","0.00532","disease or syndrome - mental or behavioral dysfunction"
"unstable status","0.00532","finding"
"medical contraindication","0.00532","finding"
"antisocial behavior","0.00532","mental or behavioral dysfunction"
"hiv","0.00426","disease or syndrome - pharmacologic substance - virus"
"nicotine dependence","0.00426","mental or behavioral dysfunction"
"multiple sclerosis","0.00426","body part, organ, or organ component - disease or syndrome - finding"
"electroconvulsive therapy","0.00426","disease or syndrome - therapeutic or preventive procedure"
"substance dependence","0.00426","mental or behavioral dysfunction"
"injury wounds","0.00426","body substance - injury or poisoning"
"experimental drug","0.00319","pharmacologic substance"
"hypothyroidism","0.00319","disease or syndrome"
"eating disorders","0.00319","mental or behavioral dysfunction"
"craniocerebral trauma","0.00319","injury or poisoning"
"investigational new drugs","0.00319","pharmacologic substance - therapeutic or preventive procedure"
"hypersensitivity","0.00319","clinical attribute - finding - pathologic function"
"alcohol abuse","0.00319","mental or behavioral dysfunction"
"nervousness","0.00213","sign or symptom"
"hematological disease","0.00213","disease or syndrome"
"heart diseases","0.00213","disease or syndrome"
"monoamine oxidase inhibitors","0.00213","organic chemical - pharmacologic substance"
"brain injuries","0.00213","injury or poisoning"
"neurological observations","0.00213","finding"
"hyperthyroidism","0.00213","disease or syndrome"
"kidney diseases","0.00106","disease or syndrome"
"caffeine","0.00106","organic chemical - pharmacologic substance - therapeutic or preventive procedure"
"drug dependence","0.00106","mental or behavioral dysfunction"
"homicidal","0.00106","mental or behavioral dysfunction"
"thyroid gland","0.00106","body part, organ, or organ component - disease or syndrome - pharmacologic substance"
"cerebrovascular accident","0.00106","disease or syndrome - therapeutic or preventive procedure"
