"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"magnetic resonance imaging","0.01807","diagnostic procedure"
"pelvic pain","0.01807","finding - sign or symptom"
"negative finding","0.01807","finding"
"pregabalin","0.01807","pharmacologic substance"
"fracture","0.01807","finding - injury or poisoning"
"upper extremity","0.01807","body location or region - body part, organ, or organ component"
"reduction - action","0.01205","therapeutic or preventive procedure"
"rehabilitation therapy","0.01205","therapeutic or preventive procedure"
"phosphatidylinositols","0.01205","biologically active substance"
"neck pain","0.01205","finding - sign or symptom"
"sore to touch","0.01205","sign or symptom"
"body dysmorphic disorders","0.01205","mental or behavioral dysfunction"
"hypochondriasis","0.01205","mental or behavioral dysfunction"
"anticonvulsants","0.01205","pharmacologic substance"
"structure of trapezius muscle","0.01205","body part, organ, or organ component"
"therapeutic procedure","0.01205","enzyme - finding - therapeutic or preventive procedure"
"knee pain","0.01205","sign or symptom"
"patellofemoral pain syndrome","0.01205","disease or syndrome"
"mood disorders","0.01205","mental or behavioral dysfunction"
"psychotic symptoms","0.01205","sign or symptom"
"esthesia","0.00602","finding - organ or tissue function"
"pelvic congestion syndrome","0.00602","disease or syndrome"
"soft tissue rheumatism","0.00602","disease or syndrome"
"pain score","0.00602","finding"
"interstitial cystitis","0.00602","disease or syndrome"
"regional pain syndrome","0.00602","disease or syndrome"
"myofascial pain syndromes","0.00602","disease or syndrome"
"multiple endocrine neoplasia","0.00602","antibiotic - neoplastic process - organic chemical"
