"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"substance dependence","0.066","mental or behavioral dysfunction"
"palpation","0.066","diagnostic procedure"
"vertebral column","0.066","body part, organ, or organ component"
"knee pain","0.066","sign or symptom"
"psychotropic drugs","0.066","pharmacologic substance"
"pain score","0.066","finding"
"physical therapy","0.060","body part, organ, or organ component - therapeutic or preventive procedure"
"degenerative polyarthritis","0.060","congenital abnormality - disease or syndrome - finding"
"operative surgical procedures","0.054","diagnostic procedure - therapeutic or preventive procedure"
"instability","0.054","finding"
"breast","0.054","body part, organ, or organ component"
"anticoagulants","0.054","pharmacologic substance"
"urethra","0.054","body part, organ, or organ component - body substance - disease or syndrome"
"precipitating factors","0.054","clinical attribute"
"suicidality","0.048","clinical attribute"
"regional pain syndrome","0.048","disease or syndrome"
"aspirin","0.048","organic chemical - pharmacologic substance"
"st13 protein human","0.048","biologically active substance - body part, organ, or organ component"
"heart","0.048","body part, organ, or organ component - pharmacologic substance"
"stimulation procedure","0.048","therapeutic or preventive procedure"
"multiple endocrine neoplasia","0.048","antibiotic - neoplastic process - organic chemical"
"prostate carcinoma","0.048","neoplastic process"
"national origin","0.048","clinical attribute"
"upper extremity","0.048","body location or region - body part, organ, or organ component"
"type ii mucolipidosis","0.048","disease or syndrome"
"trigger point","0.048","body location or region"
"anti-inflammatory agents","0.048","pharmacologic substance"
"body mass index","0.048","clinical attribute - diagnostic procedure"
"disability","0.042","finding"
"chronic pain","0.042","disease or syndrome"
"hypochondriasis","0.042","mental or behavioral dysfunction"
"diabetes mellitus","0.042","disease or syndrome - pharmacologic substance"
"organic disorders","0.042","disease or syndrome"
"personality disorders","0.042","mental or behavioral dysfunction"
"eating disorders","0.042","mental or behavioral dysfunction"
"insidious onset of symptoms","0.042","finding"
"dislocations","0.042","injury or poisoning"
"cognitive therapy","0.042","diagnostic procedure - enzyme - hazardous or poisonous substance - therapeutic or preventive procedure"
"fibromyalgia","0.042","disease or syndrome"
"hepatic","0.042","body location or region"
"pelvic congestion syndrome","0.042","disease or syndrome"
"pelvic pain","0.042","finding - sign or symptom"
"lumbar region","0.042","body location or region"
"litigation affecting health status","0.042","finding"
"analgesics","0.042","organic chemical - pharmacologic substance"
"narcotics","0.042","biologically active substance - hazardous or poisonous substance - pharmacologic substance"
"patellar dislocation","0.042","injury or poisoning"
"esthesia","0.036","finding - organ or tissue function"
"sore to touch","0.036","sign or symptom"
"hypertensive disease","0.036","biologically active substance - disease or syndrome - finding"
"sitting position","0.036","finding"
"interstitial cystitis","0.036","disease or syndrome"
"dementia","0.036","mental or behavioral dysfunction"
"cerebrovascular accident","0.036","disease or syndrome - therapeutic or preventive procedure"
"therapeutic procedure","0.036","enzyme - finding - therapeutic or preventive procedure"
"injury wounds","0.036","body substance - injury or poisoning"
"soft tissue rheumatism","0.036","disease or syndrome"
"tendon structure","0.036","body part, organ, or organ component"
"joint subluxation","0.030","injury or poisoning"
"kidney diseases","0.030","disease or syndrome"
"osteoporosis","0.030","disease or syndrome - finding"
"neck pain","0.030","finding - sign or symptom"
"ulcer","0.030","finding - pathologic function"
"pregabalin","0.030","pharmacologic substance"
"tissue damage","0.030","injury or poisoning"
"phosphatidylinositols","0.030","biologically active substance"
"myofascial pain syndromes","0.030","disease or syndrome"
"cord - body parts","0.030","body part, organ, or organ component - disease or syndrome"
"rehabilitation therapy","0.030","therapeutic or preventive procedure"
"pharmacotherapy","0.030","therapeutic or preventive procedure"
"foot","0.030","body part, organ, or organ component"
"magnetic resonance imaging","0.030","diagnostic procedure"
"body dysmorphic disorders","0.030","mental or behavioral dysfunction"
"suicide attempt","0.030","finding - mental or behavioral dysfunction"
"fracture","0.030","finding - injury or poisoning"
"medical contraindication","0.030","finding"
"cardiovascular diseases","0.030","disease or syndrome"
"antipsychotic agents","0.030","pharmacologic substance"
"borderline personality disorder","0.030","disease or syndrome - mental or behavioral dysfunction"
"blood coagulation disorders","0.030","disease or syndrome - organ or tissue function - pathologic function"
"investigational new drugs","0.030","pharmacologic substance - therapeutic or preventive procedure"
"benzodiazepines","0.030","organic chemical - pharmacologic substance"
"mass of body structure","0.030","finding"
"psychotic symptoms","0.030","sign or symptom"
"reduction - action","0.030","therapeutic or preventive procedure"
"anticonvulsants","0.030","pharmacologic substance"
"structure of trapezius muscle","0.030","body part, organ, or organ component"
"ligamentous","0.030","body location or region"
"mood disorders","0.030","mental or behavioral dysfunction"
"brain injuries","0.030","injury or poisoning"
"patellofemoral pain syndrome","0.030","disease or syndrome"
