"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"psychoactive substances","0.05435","hazardous or poisonous substance - pharmacologic substance"
"cognitive therapy","0.05435","diagnostic procedure - enzyme - hazardous or poisonous substance - therapeutic or preventive procedure"
"brain diseases","0.05435","disease or syndrome"
"selective serotonin re-uptake inhibitor","0.05435","pharmacologic substance"
"kidney diseases","0.04348","disease or syndrome"
"cochlear structure","0.04348","body part, organ, or organ component"
"psychiatric problem","0.04348","mental or behavioral dysfunction"
"stimulant","0.04348","pharmacologic substance"
"hepatic","0.04348","body location or region"
"conduct disorder","0.04348","mental or behavioral dysfunction"
"nicotine","0.04348","hazardous or poisonous substance - organic chemical - pharmacologic substance"
"infantile neuroaxonal dystrophy","0.04348","disease or syndrome"
"alcoholic intoxication chronic","0.04348","mental or behavioral dysfunction"
"febrile convulsions","0.04348","disease or syndrome - pharmacologic substance"
"claustrophobia","0.04348","mental or behavioral dysfunction"
"aneurysm","0.04348","disease or syndrome"
"fragments","0.04348","body substance"
"lung diseases","0.04348","disease or syndrome"
"medical history","0.04348","finding"
"attention deficit disorder","0.04348","disease or syndrome - mental or behavioral dysfunction"
"eye","0.04348","body part, organ, or organ component - body substance"
"dopamine agonists","0.04348","pharmacologic substance"
"impaired cognition","0.04348","finding - mental or behavioral dysfunction"
"nervousness","0.04348","sign or symptom"
"blind vision","0.04348","disease or syndrome"
"neuroleptic malignant syndrome","0.04348","disease or syndrome"
"neurological observations","0.04348","finding"
"positive pregnancy test","0.04348","laboratory or test result"
"major depressive disorder","0.04348","mental or behavioral dysfunction"
"fluoxetine","0.04348","organic chemical - pharmacologic substance"
"malignant syndrome nos","0.04348","disease or syndrome"
"cytochrome p-450 cyp2d6","0.04348","enzyme"
"chronic disease","0.04348","disease or syndrome"
"hearing examination finding","0.03261","finding"
"liver diseases","0.03261","disease or syndrome"
"personality disorders","0.03261","mental or behavioral dysfunction"
"guanfacine","0.03261","organic chemical - pharmacologic substance"
"oral region","0.03261","body location or region - body part, organ, or organ component - disease or syndrome"
"manic","0.03261","finding - mental or behavioral dysfunction"
"bony process","0.03261","body part, organ, or organ component"
"psychiatric care","0.03261","therapeutic or preventive procedure"
"stimulation procedure","0.03261","therapeutic or preventive procedure"
"blood vessel","0.03261","body part, organ, or organ component - finding"
"gastrointestinal diseases","0.03261","disease or syndrome"
"illicit drugs","0.03261","hazardous or poisonous substance - pharmacologic substance"
"antiparkinson agents","0.03261","pharmacologic substance"
"suicidality","0.03261","clinical attribute"
"psychotropic drugs","0.03261","pharmacologic substance"
"cytochrome p450 3a4","0.03261","enzyme"
"unconscious state","0.03261","disease or syndrome - finding"
"operative surgical procedures","0.03261","diagnostic procedure - therapeutic or preventive procedure"
"heart diseases","0.03261","disease or syndrome"
"clonidine","0.03261","organic chemical - pharmacologic substance"
"moderate adverse event","0.03261","finding"
"abnormal movement","0.03261","disease or syndrome - finding"
"cocaine","0.03261","hazardous or poisonous substance - injury or poisoning - organic chemical - pharmacologic substance"
"thyroid gland","0.03261","body part, organ, or organ component - disease or syndrome - pharmacologic substance"
"oral medication","0.03261","therapeutic or preventive procedure"
"psychotherapy","0.03261","therapeutic or preventive procedure"
"consciousness related finding","0.03261","finding"
"liver function","0.03261","organ or tissue function"
"body parts - dental","0.03261","body part, organ, or organ component"
"neurologic examination","0.03261","diagnostic procedure"
"implantation procedure","0.03261","therapeutic or preventive procedure"
"serum creatinine level","0.03261","laboratory or test result"
"deep brain stimulation","0.03261","therapeutic or preventive procedure"
"urine drug screen positive","0.03261","laboratory or test result"
"psychotic symptoms","0.03261","sign or symptom"
"tricyclic antidepressive agents","0.02174","pharmacologic substance"
"trigeminal neuralgia","0.02174","disease or syndrome"
"caffeine","0.02174","organic chemical - pharmacologic substance - therapeutic or preventive procedure"
"absence of sensation","0.02174","sign or symptom - therapeutic or preventive procedure"
"diastasis","0.02174","pathologic function"
"malaise","0.02174","finding - sign or symptom"
"hemorrhage","0.02174","pathologic function - therapeutic or preventive procedure"
"anxiety generalized","0.02174","mental or behavioral dysfunction"
"generalized anxiety disorder","0.02174","mental or behavioral dysfunction"
"negative finding","0.02174","finding"
"laboratory results","0.02174","laboratory or test result"
"post-traumatic stress disorder","0.02174","mental or behavioral dysfunction"
"intelligence tests","0.02174","diagnostic procedure"
"comorbid conditions","0.02174","finding"
"atypia morphology","0.02174","finding"
"headache","0.02174","sign or symptom"
"toxic effect","0.02174","injury or poisoning"
"pimozide","0.02174","organic chemical - pharmacologic substance"
"depression bipolar","0.02174","mental or behavioral dysfunction"
"transverse cerebellar diameter","0.02174","clinical attribute - disease or syndrome - pharmacologic substance"
"change of medication","0.02174","therapeutic or preventive procedure"
"agitation","0.02174","finding - sign or symptom"
"stress disorders traumatic","0.02174","mental or behavioral dysfunction"
"aggressive behavior","0.02174","mental or behavioral dysfunction"
"separation anxiety disorder","0.02174","mental or behavioral dysfunction"
"toxin","0.02174","biologically active substance - hazardous or poisonous substance"
"current therapy","0.02174","therapeutic or preventive procedure"
"tic motor","0.02174","sign or symptom"
"therapeutic brand of coal tar","0.02174","organic chemical - pharmacologic substance - therapeutic or preventive procedure"
"dyskinetic syndrome","0.01087","disease or syndrome - finding"
"treatment protocols","0.01087","therapeutic or preventive procedure"
"disability","0.01087","finding"
"hysterectomy","0.01087","therapeutic or preventive procedure"
"injectables","0.01087","pharmacologic substance"
"anticonvulsants","0.01087","pharmacologic substance"
"disease of diaphragm","0.01087","body part, organ, or organ component - disease or syndrome"
"mild adverse event","0.01087","finding"
"pharmacotherapy","0.01087","therapeutic or preventive procedure"
"contraception barrier","0.01087","therapeutic or preventive procedure"
"tardive dyskinesia","0.01087","disease or syndrome"
"motor tic disorders","0.01087","disease or syndrome"
"hypertensive disease","0.01087","biologically active substance - disease or syndrome - finding"
"botulinum toxins","0.01087","hazardous or poisonous substance - pharmacologic substance - therapeutic or preventive procedure"
