"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"self-injurious behavior","0.03061","mental or behavioral dysfunction"
"fluoxetine","0.03061","organic chemical - pharmacologic substance"
"metabolic diseases","0.03061","disease or syndrome"
"manic","0.03061","finding - mental or behavioral dysfunction"
"alanine transaminase","0.03061","congenital abnormality - disease or syndrome - enzyme"
"minerals","0.03061","inorganic chemical"
"cystic fibrosis","0.03061","disease or syndrome - organic chemical - pharmacologic substance - therapeutic or preventive procedure"
"blood vessel","0.03061","body part, organ, or organ component - finding"
"congenital abnormality","0.03061","congenital abnormality - disease or syndrome"
"celiac disease","0.03061","clinical attribute - disease or syndrome - hazardous or poisonous substance - neoplastic process - therapeutic or preventive procedure"
"relate - vinyl resin","0.03061","organic chemical"
"substance use disorders","0.03061","mental or behavioral dysfunction"
"schizophreniform disorders","0.03061","mental or behavioral dysfunction"
"tic disorder","0.03061","mental or behavioral dysfunction"
"selective serotonin re-uptake inhibitor","0.03061","pharmacologic substance"
"operative surgical procedures","0.03061","diagnostic procedure - therapeutic or preventive procedure"
"moderate adverse event","0.03061","finding"
"depo-provera","0.03061","pharmacologic substance"
"inflammatory bowel diseases","0.03061","disease or syndrome"
"thyroid gland","0.03061","body part, organ, or organ component - disease or syndrome - pharmacologic substance"
"depo","0.03061","organic chemical"
"movement disorders","0.03061","disease or syndrome"
"tardive dyskinesia","0.03061","disease or syndrome"
"intestinal diseases","0.03061","disease or syndrome"
"thyroid diseases","0.03061","body part, organ, or organ component - disease or syndrome - pharmacologic substance"
"positive pregnancy test","0.03061","laboratory or test result"
"suicide attempt","0.03061","finding - mental or behavioral dysfunction"
"adrenal cortex hormones","0.03061","pharmacologic substance"
"implantation procedure","0.03061","therapeutic or preventive procedure"
"nervous system disorder","0.03061","disease or syndrome"
"provera","0.03061","pharmacologic substance"
"hyperthyroidism","0.03061","disease or syndrome"
"osteoporosis","0.02041","disease or syndrome - finding"
"ideal body weight","0.02041","clinical attribute"
"weighing patient","0.02041","diagnostic procedure - finding"
"pituitary gland","0.02041","body part, organ, or organ component - disease or syndrome - organic chemical - pharmacologic substance"
"serum potassium result","0.02041","laboratory or test result"
"purge","0.02041","pharmacologic substance"
"tissue growth","0.02041","organ or tissue function"
"thyrotropin","0.02041","pharmacologic substance"
"underweight","0.02041","finding"
"follicle stimulating hormone","0.01020","pharmacologic substance"
"treatment protocols","0.01020","therapeutic or preventive procedure"
"weight gain","0.01020","finding - sign or symptom"
"gastrointestinal diseases","0.01020","disease or syndrome"
"pathology processes","0.01020","pathologic function"
"bulimia nervosa","0.01020","mental or behavioral dysfunction"
"anorexia nervosa-bulimia","0.01020","disease or syndrome"
"body weight decreased","0.01020","finding"
"mass of body structure","0.01020","finding"
