"CDEs","Frequency (0-1 normalized)","UMLS Semantic Types"
"dietary potassium","0.061","inorganic chemical"
"unstable status","0.061","finding"
"bone density","0.061","clinical attribute - diagnostic procedure - disease or syndrome"
"electrocardiogram","0.061","diagnostic procedure - finding - organic chemical - pharmacologic substance"
"psychiatric problem","0.061","mental or behavioral dysfunction"
"anxiety disorders","0.061","finding - mental or behavioral dysfunction"
"heart diseases","0.061","disease or syndrome"
"disability","0.051","finding"
"benzodiazepines","0.051","organic chemical - pharmacologic substance"
"minerals","0.051","inorganic chemical"
"oral contraception","0.051","pharmacologic substance - therapeutic or preventive procedure"
"suicide risk","0.051","finding"
"hypertensive disease","0.051","biologically active substance - disease or syndrome - finding"
"fluoxetine","0.051","organic chemical - pharmacologic substance"
"hematocrit level","0.051","laboratory or test result"
"glucose","0.051","biologically active substance - pharmacologic substance"
"bipolar i disorder","0.051","mental or behavioral dysfunction"
"unipolar depression","0.051","mental or behavioral dysfunction"
"chronic disease","0.051","disease or syndrome"
"kidney diseases","0.041","disease or syndrome"
"brain","0.041","body part, organ, or organ component - disease or syndrome"
"thyrotropin","0.041","pharmacologic substance"
"kidney failure","0.041","disease or syndrome - finding"
"estrogens","0.041","pharmacologic substance"
"developmental disabilities","0.041","mental or behavioral dysfunction"
"medical contraindication","0.041","finding"
"stabilizer - function","0.041","organ or tissue function"
"hyperparathyroidism","0.041","disease or syndrome"
"relate - vinyl resin","0.041","organic chemical"
"angle closure glaucoma","0.041","disease or syndrome"
"drug dependence","0.041","mental or behavioral dysfunction"
"tic disorder","0.041","mental or behavioral dysfunction"
"blood pressure finding","0.041","finding"
"depo-provera","0.041","pharmacologic substance"
"contraceptives oral","0.041","pharmacologic substance - therapeutic or preventive procedure"
"positive pregnancy test","0.041","laboratory or test result"
"tattoo","0.041","finding"
"hepatic","0.041","body location or region"
"actual effective weight","0.041","finding"
"selective serotonin re-uptake inhibitor","0.041","pharmacologic substance"
"anorexia nervosa-bulimia","0.041","disease or syndrome"
"intestines","0.041","body part, organ, or organ component"
"follicle stimulating hormone","0.031","pharmacologic substance"
"treatment protocols","0.031","therapeutic or preventive procedure"
"osteoporosis","0.031","disease or syndrome - finding"
"pathology processes","0.031","pathologic function"
"manic","0.031","finding - mental or behavioral dysfunction"
"celiac disease","0.031","clinical attribute - disease or syndrome - hazardous or poisonous substance - neoplastic process - therapeutic or preventive procedure"
"serum potassium result","0.031","laboratory or test result"
"operative surgical procedures","0.031","diagnostic procedure - therapeutic or preventive procedure"
"moderate adverse event","0.031","finding"
"thyroid diseases","0.031","body part, organ, or organ component - disease or syndrome - pharmacologic substance"
"adrenal cortex hormones","0.031","pharmacologic substance"
"body weight decreased","0.031","finding"
"self-injurious behavior","0.031","mental or behavioral dysfunction"
"blood vessel","0.031","body part, organ, or organ component - finding"
"movement disorders","0.031","disease or syndrome"
"cystic fibrosis","0.031","disease or syndrome - organic chemical - pharmacologic substance - therapeutic or preventive procedure"
"schizophreniform disorders","0.031","mental or behavioral dysfunction"
"thyroid gland","0.031","body part, organ, or organ component - disease or syndrome - pharmacologic substance"
"suicidal behavior","0.031","finding"
"tardive dyskinesia","0.031","disease or syndrome"
"provera","0.031","pharmacologic substance"
"hyperthyroidism","0.031","disease or syndrome"
"alanine transaminase","0.031","congenital abnormality - disease or syndrome - enzyme"
"weight gain","0.031","finding - sign or symptom"
"gastrointestinal diseases","0.031","disease or syndrome"
"substance use disorders","0.031","mental or behavioral dysfunction"
"pituitary gland","0.031","body part, organ, or organ component - disease or syndrome - organic chemical - pharmacologic substance"
"inflammatory bowel diseases","0.031","disease or syndrome"
"depo","0.031","organic chemical"
"implantation procedure","0.031","therapeutic or preventive procedure"
"dyskinetic syndrome","0.031","disease or syndrome - finding"
"congenital abnormality","0.031","congenital abnormality - disease or syndrome"
"metabolic diseases","0.031","disease or syndrome"
"intestinal diseases","0.031","disease or syndrome"
"tissue growth","0.031","organ or tissue function"
"suicide attempt","0.031","finding - mental or behavioral dysfunction"
"nervous system disorder","0.031","disease or syndrome"
"underweight","0.031","finding"
